customer_id,num_failed_logins,num_fraud_attempts,encryption_type,biometric_auth,two_factor_auth,recent_security_update,firewall_enabled
19266,4,0,5G,Disabled,TRUE,TRUE,Yes
19267,8,1,3G,Disabled,FALSE,FALSE,No
19268,3,1,4G,Enabled,TRUE,TRUE,No
19269,2,0,WiFi,Disabled,FALSE,FALSE,No
19270,0,4,3G,Disabled,FALSE,FALSE,No
19271,7,4,3G,Enabled,FALSE,TRUE,Yes
19272,9,1,5G,Disabled,FALSE,TRUE,Yes
19273,7,1,3G,Enabled,FALSE,TRUE,Yes
19274,9,0,4G,Enabled,FALSE,TRUE,Yes
19275,2,3,4G,Disabled,FALSE,FALSE,Yes
19276,0,3,4G,Enabled,FALSE,FALSE,No
19277,5,2,3G,Disabled,TRUE,FALSE,Yes
19278,4,1,3G,Enabled,FALSE,TRUE,No
19279,2,2,4G,Enabled,FALSE,TRUE,No
19280,7,3,3G,Disabled,FALSE,TRUE,Yes
19281,5,0,5G,Enabled,TRUE,FALSE,Yes
19282,7,1,4G,Disabled,FALSE,FALSE,No
19283,0,1,3G,Disabled,TRUE,TRUE,Yes
19284,7,2,4G,Disabled,TRUE,TRUE,No
19285,5,1,WiFi,Disabled,TRUE,TRUE,Yes
19286,8,0,4G,Disabled,TRUE,FALSE,No
19287,8,2,3G,Disabled,TRUE,FALSE,No
19288,6,0,4G,Disabled,FALSE,FALSE,Yes
19289,9,1,5G,Disabled,TRUE,TRUE,No
19290,0,1,5G,Disabled,TRUE,TRUE,No
19291,1,3,5G,Disabled,FALSE,FALSE,Yes
19292,1,1,WiFi,Disabled,FALSE,TRUE,No
19293,1,4,4G,Disabled,TRUE,TRUE,No
19294,4,2,WiFi,Enabled,FALSE,TRUE,Yes
19295,1,4,4G,Disabled,FALSE,TRUE,No
19296,5,3,3G,Enabled,TRUE,TRUE,Yes
19297,8,1,5G,Enabled,FALSE,TRUE,Yes
19298,0,0,3G,Disabled,TRUE,FALSE,No
19299,2,3,3G,Enabled,TRUE,FALSE,No
19300,9,3,5G,Disabled,TRUE,TRUE,Yes
19301,4,3,5G,Enabled,FALSE,TRUE,No
19302,5,4,WiFi,Enabled,TRUE,TRUE,Yes
19303,9,3,3G,Enabled,TRUE,TRUE,Yes
19304,1,0,WiFi,Disabled,TRUE,TRUE,Yes
19305,2,3,5G,Enabled,FALSE,FALSE,Yes
19306,2,3,4G,Disabled,TRUE,TRUE,Yes
19307,7,1,WiFi,Enabled,FALSE,TRUE,No
19308,2,4,WiFi,Enabled,FALSE,TRUE,No
19309,3,1,5G,Enabled,TRUE,FALSE,No
19310,1,3,4G,Disabled,FALSE,TRUE,No
19311,5,0,WiFi,Enabled,FALSE,TRUE,No
19312,3,3,WiFi,Disabled,TRUE,FALSE,No
19313,2,3,4G,Enabled,TRUE,FALSE,No
19314,9,3,3G,Enabled,TRUE,TRUE,No
19315,1,3,5G,Enabled,FALSE,FALSE,Yes
19316,4,1,3G,Enabled,TRUE,TRUE,No
19317,3,4,WiFi,Enabled,TRUE,TRUE,No
19318,8,4,3G,Enabled,FALSE,TRUE,Yes
19319,7,3,5G,Disabled,TRUE,TRUE,Yes
19320,5,3,5G,Disabled,FALSE,TRUE,Yes
19321,0,4,WiFi,Enabled,FALSE,TRUE,Yes
19322,5,3,4G,Disabled,TRUE,TRUE,No
19323,0,3,5G,Disabled,FALSE,FALSE,Yes
19324,5,0,4G,Disabled,FALSE,TRUE,No
19325,9,0,4G,Enabled,TRUE,TRUE,No
19326,0,0,3G,Enabled,FALSE,TRUE,No
19327,6,4,3G,Enabled,TRUE,TRUE,No
19328,6,1,4G,Enabled,FALSE,TRUE,Yes
19329,1,3,5G,Disabled,FALSE,TRUE,No
19330,8,1,WiFi,Enabled,TRUE,TRUE,No
19331,6,0,WiFi,Disabled,FALSE,TRUE,Yes
19332,4,0,WiFi,Disabled,FALSE,TRUE,Yes
19333,5,1,3G,Enabled,FALSE,FALSE,Yes
19334,9,3,4G,Disabled,TRUE,TRUE,No
19335,0,0,WiFi,Enabled,FALSE,TRUE,Yes
19336,7,2,3G,Enabled,FALSE,TRUE,No
19337,6,4,4G,Enabled,FALSE,TRUE,No
19338,7,2,WiFi,Disabled,FALSE,TRUE,No
19339,0,0,WiFi,Disabled,TRUE,FALSE,No
19340,6,3,WiFi,Enabled,FALSE,TRUE,Yes
19341,7,2,5G,Enabled,FALSE,TRUE,No
19342,9,1,4G,Enabled,FALSE,TRUE,No
19343,8,0,WiFi,Disabled,FALSE,TRUE,Yes
19344,5,1,5G,Disabled,FALSE,FALSE,Yes
19345,1,4,WiFi,Enabled,TRUE,TRUE,No
19346,6,4,3G,Disabled,TRUE,TRUE,Yes
19347,0,1,WiFi,Disabled,TRUE,TRUE,Yes
19348,9,1,3G,Disabled,FALSE,TRUE,No
19349,9,4,WiFi,Enabled,FALSE,TRUE,Yes
19350,4,0,3G,Disabled,FALSE,FALSE,Yes
19351,2,2,4G,Disabled,FALSE,FALSE,No
19352,3,1,4G,Disabled,FALSE,TRUE,No
19353,5,0,WiFi,Disabled,TRUE,TRUE,No
19354,0,4,4G,Enabled,TRUE,FALSE,No
19355,1,1,WiFi,Enabled,TRUE,FALSE,No
19356,8,1,WiFi,Disabled,TRUE,FALSE,Yes
19357,7,1,4G,Enabled,FALSE,TRUE,Yes
19358,8,2,WiFi,Disabled,TRUE,TRUE,No
19359,4,0,5G,Enabled,FALSE,TRUE,Yes
19360,4,3,3G,Enabled,FALSE,FALSE,No
19361,9,1,4G,Enabled,FALSE,TRUE,Yes
19362,4,0,5G,Disabled,TRUE,TRUE,No
19363,2,4,5G,Enabled,TRUE,TRUE,No
19364,9,0,3G,Enabled,FALSE,FALSE,Yes
19365,0,2,5G,Enabled,FALSE,TRUE,No
19366,7,1,5G,Disabled,TRUE,TRUE,No
19367,0,3,3G,Enabled,FALSE,TRUE,No
19368,6,1,3G,Disabled,TRUE,FALSE,Yes
19369,6,4,4G,Enabled,FALSE,TRUE,Yes
19370,4,4,WiFi,Disabled,FALSE,TRUE,Yes
19371,9,1,4G,Disabled,FALSE,TRUE,Yes
19372,8,1,WiFi,Disabled,TRUE,TRUE,Yes
19373,7,0,5G,Enabled,TRUE,TRUE,No
19374,3,3,4G,Enabled,TRUE,FALSE,Yes
19375,8,0,WiFi,Disabled,TRUE,FALSE,Yes
19376,5,3,5G,Disabled,TRUE,FALSE,No
19377,3,2,5G,Disabled,TRUE,TRUE,Yes
19378,2,3,4G,Enabled,FALSE,FALSE,No
19379,0,2,4G,Disabled,TRUE,TRUE,No
19380,3,0,3G,Disabled,FALSE,FALSE,No
19381,5,1,3G,Disabled,FALSE,TRUE,Yes
19382,3,3,3G,Enabled,FALSE,TRUE,Yes
19383,7,0,WiFi,Enabled,FALSE,TRUE,Yes
19384,8,3,4G,Enabled,FALSE,TRUE,No
19385,7,2,3G,Enabled,FALSE,TRUE,Yes
19386,5,0,5G,Enabled,FALSE,FALSE,No
19387,0,4,4G,Enabled,FALSE,FALSE,No
19388,5,1,3G,Enabled,TRUE,FALSE,Yes
19389,0,3,5G,Enabled,TRUE,FALSE,Yes
19390,1,4,WiFi,Disabled,TRUE,TRUE,Yes
19391,9,2,WiFi,Disabled,FALSE,TRUE,Yes
19392,0,2,5G,Disabled,FALSE,TRUE,No
19393,0,0,5G,Enabled,FALSE,TRUE,Yes
19394,5,3,3G,Enabled,FALSE,TRUE,Yes
19395,9,1,WiFi,Disabled,FALSE,TRUE,Yes
19396,0,2,5G,Enabled,FALSE,FALSE,No
19397,1,0,5G,Disabled,FALSE,FALSE,Yes
19398,2,0,4G,Disabled,FALSE,FALSE,No
19399,3,0,4G,Disabled,TRUE,TRUE,Yes
19400,1,3,4G,Disabled,FALSE,TRUE,Yes
19401,9,3,3G,Disabled,TRUE,TRUE,No
19402,2,4,5G,Enabled,TRUE,TRUE,No
19403,8,0,4G,Enabled,FALSE,TRUE,No
19404,2,4,WiFi,Disabled,FALSE,FALSE,Yes
19405,7,1,4G,Disabled,FALSE,TRUE,No
19406,8,2,3G,Disabled,FALSE,TRUE,No
19407,4,4,5G,Disabled,FALSE,TRUE,Yes
19408,0,0,4G,Disabled,FALSE,FALSE,Yes
19409,7,2,3G,Enabled,TRUE,FALSE,Yes
19410,0,2,5G,Disabled,TRUE,FALSE,Yes
19411,2,0,5G,Enabled,TRUE,FALSE,Yes
19412,7,1,WiFi,Disabled,TRUE,FALSE,No
19413,8,0,5G,Enabled,FALSE,TRUE,No
19414,3,3,3G,Enabled,TRUE,TRUE,No
19415,5,4,WiFi,Disabled,TRUE,TRUE,No
19416,7,4,WiFi,Enabled,FALSE,TRUE,Yes
19417,9,2,3G,Enabled,FALSE,FALSE,No
19418,4,1,4G,Disabled,FALSE,TRUE,No
19419,9,0,WiFi,Enabled,TRUE,TRUE,No
19420,4,0,WiFi,Enabled,FALSE,FALSE,Yes
19421,8,1,3G,Disabled,FALSE,TRUE,No
19422,9,0,5G,Disabled,FALSE,TRUE,Yes
19423,4,2,3G,Enabled,FALSE,TRUE,Yes
19424,4,1,5G,Enabled,FALSE,TRUE,No
19425,4,1,WiFi,Enabled,FALSE,TRUE,Yes
19426,5,3,WiFi,Enabled,TRUE,TRUE,No
19427,8,3,WiFi,Disabled,TRUE,TRUE,No
19428,3,2,5G,Enabled,TRUE,FALSE,Yes
19429,7,3,4G,Disabled,FALSE,TRUE,Yes
19430,6,0,WiFi,Enabled,FALSE,TRUE,Yes
19431,6,0,5G,Disabled,FALSE,TRUE,No
19432,8,4,5G,Disabled,TRUE,FALSE,No
19433,2,4,4G,Enabled,TRUE,FALSE,No
19434,4,0,WiFi,Disabled,FALSE,TRUE,Yes
19435,9,4,5G,Enabled,TRUE,FALSE,No
19436,9,4,5G,Disabled,TRUE,TRUE,No
19437,7,1,5G,Enabled,TRUE,TRUE,Yes
19438,5,4,3G,Enabled,FALSE,FALSE,Yes
19439,2,3,3G,Enabled,TRUE,FALSE,No
19440,2,0,3G,Enabled,FALSE,FALSE,No
19441,1,4,4G,Enabled,FALSE,TRUE,Yes
19442,8,1,3G,Disabled,FALSE,TRUE,Yes
19443,3,3,5G,Enabled,FALSE,TRUE,No
19444,7,1,5G,Enabled,TRUE,TRUE,No
19445,9,4,WiFi,Disabled,TRUE,TRUE,No
19446,8,1,4G,Enabled,FALSE,TRUE,Yes
19447,6,4,4G,Enabled,TRUE,TRUE,No
19448,0,3,WiFi,Disabled,TRUE,TRUE,Yes
19449,2,1,WiFi,Disabled,TRUE,FALSE,Yes
19450,6,1,3G,Enabled,FALSE,TRUE,Yes
19451,6,0,4G,Disabled,FALSE,FALSE,No
19452,1,3,3G,Disabled,FALSE,TRUE,No
19453,6,4,3G,Enabled,FALSE,FALSE,Yes
19454,2,2,3G,Disabled,TRUE,TRUE,Yes
19455,6,0,5G,Enabled,FALSE,TRUE,No
19456,1,2,4G,Disabled,FALSE,TRUE,Yes
19457,5,3,WiFi,Enabled,FALSE,FALSE,No
19458,0,4,3G,Disabled,FALSE,FALSE,Yes
19459,2,1,5G,Enabled,TRUE,TRUE,No
19460,9,2,5G,Enabled,FALSE,TRUE,Yes
19461,0,1,3G,Disabled,FALSE,FALSE,No
19462,0,1,3G,Disabled,FALSE,FALSE,No
19463,8,0,4G,Disabled,TRUE,TRUE,No
19464,5,1,3G,Enabled,TRUE,FALSE,No
19465,4,4,3G,Disabled,TRUE,TRUE,Yes
19466,1,1,3G,Disabled,FALSE,TRUE,No
19467,2,0,5G,Enabled,FALSE,TRUE,Yes
19468,4,4,3G,Disabled,TRUE,TRUE,Yes
19469,1,2,WiFi,Disabled,TRUE,FALSE,Yes
19470,7,4,5G,Enabled,TRUE,TRUE,Yes
19471,5,0,5G,Enabled,FALSE,TRUE,Yes
19472,5,4,4G,Enabled,FALSE,FALSE,No
19473,6,1,5G,Disabled,FALSE,TRUE,Yes
19474,1,1,4G,Disabled,FALSE,TRUE,Yes
19475,2,3,4G,Enabled,FALSE,TRUE,No
19476,1,4,4G,Disabled,TRUE,FALSE,Yes
19477,6,4,3G,Disabled,TRUE,TRUE,No
19478,2,0,5G,Enabled,TRUE,FALSE,No
19479,1,0,WiFi,Disabled,TRUE,TRUE,Yes
19480,0,0,4G,Disabled,TRUE,TRUE,No
19481,8,4,4G,Disabled,FALSE,TRUE,Yes
19482,7,0,5G,Enabled,FALSE,FALSE,Yes
19483,4,3,4G,Disabled,TRUE,TRUE,No
19484,2,1,WiFi,Enabled,FALSE,FALSE,No
19485,4,3,WiFi,Disabled,FALSE,FALSE,Yes
19486,4,0,3G,Disabled,FALSE,TRUE,No
19487,0,0,5G,Disabled,FALSE,TRUE,No
19488,2,3,3G,Disabled,FALSE,TRUE,Yes
19489,0,3,3G,Disabled,TRUE,TRUE,No
19490,8,4,4G,Enabled,FALSE,TRUE,Yes
19491,9,3,WiFi,Enabled,FALSE,TRUE,No
19492,9,4,5G,Enabled,TRUE,TRUE,No
19493,7,1,3G,Disabled,FALSE,FALSE,No
19494,5,2,3G,Disabled,TRUE,FALSE,No
19495,5,1,WiFi,Enabled,FALSE,TRUE,No
19496,4,4,5G,Enabled,FALSE,FALSE,Yes
19497,5,1,4G,Enabled,FALSE,TRUE,No
19498,8,0,5G,Enabled,FALSE,TRUE,Yes
19499,9,3,WiFi,Disabled,TRUE,TRUE,Yes
19500,2,1,3G,Disabled,TRUE,FALSE,No
19501,8,1,5G,Enabled,TRUE,TRUE,No
19502,9,2,5G,Enabled,FALSE,FALSE,No
19503,2,4,WiFi,Disabled,TRUE,FALSE,Yes
19504,3,1,3G,Enabled,FALSE,TRUE,No
19505,4,0,5G,Enabled,FALSE,TRUE,Yes
19506,0,3,3G,Disabled,FALSE,TRUE,No
19507,6,3,WiFi,Enabled,TRUE,TRUE,No
19508,0,4,3G,Enabled,FALSE,FALSE,Yes
19509,3,1,5G,Enabled,FALSE,FALSE,No
19510,2,4,WiFi,Disabled,FALSE,FALSE,Yes
19511,2,1,5G,Disabled,FALSE,TRUE,Yes
19512,2,1,WiFi,Disabled,FALSE,TRUE,No
19513,9,3,5G,Enabled,FALSE,TRUE,Yes
19514,0,1,5G,Disabled,FALSE,FALSE,Yes
19515,8,1,4G,Disabled,TRUE,TRUE,Yes
19516,8,0,3G,Enabled,FALSE,TRUE,Yes
19517,9,1,4G,Disabled,TRUE,FALSE,No
19518,4,4,WiFi,Enabled,FALSE,TRUE,Yes
19519,2,3,3G,Enabled,FALSE,TRUE,Yes
19520,6,4,WiFi,Disabled,TRUE,TRUE,No
19521,7,0,WiFi,Disabled,TRUE,TRUE,Yes
19522,0,4,5G,Disabled,TRUE,TRUE,Yes
19523,6,4,WiFi,Disabled,TRUE,TRUE,Yes
19524,0,3,4G,Disabled,FALSE,TRUE,No
19525,7,1,WiFi,Enabled,TRUE,FALSE,No
19526,7,2,5G,Disabled,TRUE,TRUE,No
19527,0,4,3G,Disabled,FALSE,TRUE,Yes
19528,0,2,4G,Enabled,FALSE,TRUE,Yes
19529,0,4,4G,Disabled,FALSE,TRUE,Yes
19530,3,0,4G,Disabled,TRUE,TRUE,No
19531,9,1,4G,Enabled,FALSE,FALSE,Yes
19532,2,2,WiFi,Enabled,FALSE,TRUE,Yes
19533,7,2,5G,Disabled,FALSE,TRUE,No
19534,9,0,3G,Disabled,FALSE,TRUE,Yes
19535,0,4,4G,Enabled,FALSE,TRUE,Yes
19536,1,4,5G,Enabled,FALSE,FALSE,Yes
19537,2,0,5G,Enabled,FALSE,TRUE,No
19538,4,1,5G,Disabled,TRUE,TRUE,Yes
19539,4,4,5G,Disabled,FALSE,TRUE,No
19540,3,0,3G,Disabled,FALSE,FALSE,Yes
19541,9,0,WiFi,Enabled,FALSE,TRUE,Yes
19542,8,1,4G,Enabled,TRUE,TRUE,Yes
19543,8,2,4G,Disabled,TRUE,TRUE,No
19544,0,4,3G,Enabled,FALSE,TRUE,No
19545,3,3,5G,Disabled,TRUE,FALSE,Yes
19546,2,2,4G,Disabled,FALSE,TRUE,Yes
19547,4,1,3G,Disabled,FALSE,TRUE,Yes
19548,5,0,WiFi,Disabled,TRUE,TRUE,Yes
19549,7,2,4G,Disabled,FALSE,TRUE,No
19550,5,2,3G,Enabled,FALSE,TRUE,No
19551,4,0,3G,Disabled,FALSE,FALSE,Yes
19552,4,1,3G,Enabled,FALSE,TRUE,Yes
19553,2,4,5G,Disabled,FALSE,FALSE,No
19554,5,2,3G,Enabled,TRUE,TRUE,Yes
19555,5,0,5G,Enabled,FALSE,FALSE,Yes
19556,7,3,4G,Enabled,TRUE,TRUE,Yes
19557,4,4,WiFi,Disabled,FALSE,TRUE,Yes
19558,3,1,5G,Enabled,TRUE,FALSE,No
19559,9,2,5G,Enabled,TRUE,TRUE,No
19560,5,3,5G,Disabled,FALSE,FALSE,No
19561,2,0,3G,Disabled,TRUE,FALSE,Yes
19562,2,1,5G,Enabled,FALSE,TRUE,Yes
19563,5,2,4G,Disabled,FALSE,TRUE,No
19564,8,1,4G,Enabled,TRUE,FALSE,No
19565,2,3,WiFi,Disabled,FALSE,TRUE,Yes
19566,4,0,3G,Disabled,TRUE,TRUE,Yes
19567,3,4,4G,Enabled,TRUE,TRUE,No
19568,9,4,3G,Disabled,FALSE,TRUE,No
19569,1,1,4G,Disabled,TRUE,TRUE,Yes
19570,3,0,4G,Enabled,TRUE,TRUE,Yes
19571,9,3,3G,Disabled,TRUE,TRUE,Yes
19572,4,4,5G,Enabled,FALSE,TRUE,Yes
19573,2,2,5G,Enabled,FALSE,TRUE,Yes
19574,0,3,3G,Enabled,FALSE,TRUE,No
19575,1,4,4G,Enabled,FALSE,FALSE,No
19576,2,0,3G,Disabled,TRUE,TRUE,Yes
19577,0,3,3G,Enabled,TRUE,TRUE,Yes
19578,9,1,3G,Enabled,FALSE,TRUE,Yes
19579,9,4,WiFi,Enabled,TRUE,TRUE,No
19580,3,0,4G,Enabled,TRUE,FALSE,No
19581,3,1,5G,Enabled,TRUE,TRUE,Yes
19582,5,3,5G,Disabled,FALSE,TRUE,Yes
19583,9,4,4G,Disabled,FALSE,FALSE,No
19584,6,3,3G,Enabled,TRUE,TRUE,No
19585,9,3,3G,Enabled,FALSE,TRUE,No
19586,1,2,WiFi,Disabled,TRUE,TRUE,No
19587,1,0,WiFi,Enabled,FALSE,TRUE,No
19588,5,3,WiFi,Enabled,TRUE,TRUE,Yes
19589,1,1,4G,Enabled,TRUE,TRUE,Yes
19590,2,1,3G,Enabled,FALSE,FALSE,Yes
19591,9,3,WiFi,Enabled,TRUE,TRUE,No
19592,1,0,4G,Disabled,FALSE,TRUE,Yes
19593,1,4,4G,Enabled,FALSE,TRUE,Yes
19594,3,2,3G,Enabled,FALSE,TRUE,No
19595,6,0,3G,Enabled,TRUE,TRUE,No
19596,1,2,3G,Enabled,FALSE,TRUE,No
19597,8,3,WiFi,Disabled,TRUE,TRUE,Yes
19598,1,4,3G,Enabled,TRUE,TRUE,Yes
19599,7,4,5G,Disabled,TRUE,FALSE,Yes
19600,7,4,WiFi,Disabled,FALSE,TRUE,No
19601,5,4,3G,Enabled,TRUE,TRUE,No
19602,3,4,4G,Disabled,TRUE,FALSE,No
19603,5,2,3G,Disabled,FALSE,FALSE,No
19604,4,2,3G,Disabled,FALSE,FALSE,Yes
19605,2,3,3G,Disabled,FALSE,TRUE,Yes
19606,6,1,WiFi,Enabled,FALSE,TRUE,Yes
19607,7,2,4G,Disabled,FALSE,TRUE,No
19608,0,3,3G,Enabled,FALSE,TRUE,Yes
19609,5,1,WiFi,Enabled,TRUE,FALSE,No
19610,0,2,3G,Enabled,FALSE,TRUE,Yes
19611,0,2,4G,Disabled,FALSE,FALSE,Yes
19612,0,3,4G,Enabled,FALSE,TRUE,Yes
19613,1,4,4G,Disabled,FALSE,FALSE,Yes
19614,1,4,5G,Disabled,FALSE,FALSE,No
19615,0,4,4G,Disabled,TRUE,TRUE,Yes
19616,1,2,4G,Disabled,TRUE,TRUE,Yes
19617,0,0,3G,Disabled,FALSE,TRUE,Yes
19618,2,4,WiFi,Enabled,FALSE,TRUE,Yes
19619,2,3,5G,Enabled,FALSE,TRUE,Yes
19620,8,0,4G,Enabled,FALSE,FALSE,Yes
19621,2,2,4G,Disabled,FALSE,TRUE,No
19622,2,1,5G,Disabled,TRUE,FALSE,Yes
19623,4,2,5G,Enabled,FALSE,TRUE,Yes
19624,2,1,WiFi,Enabled,TRUE,FALSE,No
19625,9,1,5G,Disabled,FALSE,TRUE,No
19626,6,0,4G,Enabled,FALSE,TRUE,Yes
19627,1,0,3G,Enabled,FALSE,TRUE,Yes
19628,2,1,WiFi,Disabled,TRUE,TRUE,No
19629,6,2,5G,Disabled,FALSE,TRUE,No
19630,1,1,4G,Disabled,FALSE,FALSE,Yes
19631,9,0,3G,Disabled,TRUE,TRUE,No
19632,3,3,WiFi,Disabled,TRUE,TRUE,Yes
19633,0,2,5G,Enabled,FALSE,TRUE,Yes
19634,5,1,5G,Enabled,FALSE,FALSE,Yes
19635,0,2,4G,Disabled,TRUE,FALSE,Yes
19636,4,2,4G,Disabled,FALSE,TRUE,No
19637,1,2,WiFi,Enabled,FALSE,TRUE,No
19638,7,2,WiFi,Disabled,FALSE,TRUE,Yes
19639,6,4,3G,Disabled,FALSE,TRUE,No
19640,7,2,WiFi,Disabled,FALSE,TRUE,No
19641,2,1,WiFi,Enabled,TRUE,TRUE,No
19642,9,2,WiFi,Enabled,FALSE,TRUE,No
19643,9,3,WiFi,Enabled,FALSE,TRUE,Yes
19644,1,1,5G,Enabled,FALSE,FALSE,No
19645,8,3,WiFi,Enabled,TRUE,TRUE,No
19646,7,4,5G,Disabled,FALSE,TRUE,No
19647,7,1,3G,Disabled,TRUE,TRUE,Yes
19648,9,0,4G,Enabled,TRUE,TRUE,Yes
19649,1,4,4G,Disabled,TRUE,TRUE,No
19650,7,1,4G,Disabled,TRUE,TRUE,Yes
19651,9,3,3G,Disabled,TRUE,FALSE,Yes
19652,8,4,5G,Disabled,FALSE,TRUE,Yes
19653,0,0,5G,Disabled,FALSE,TRUE,Yes
19654,4,4,4G,Enabled,FALSE,FALSE,Yes
19655,4,3,5G,Disabled,FALSE,TRUE,No
19656,0,3,WiFi,Enabled,FALSE,TRUE,No
19657,7,3,3G,Disabled,FALSE,FALSE,Yes
19658,4,0,5G,Disabled,TRUE,FALSE,No
19659,2,4,WiFi,Enabled,FALSE,TRUE,No
19660,7,2,4G,Enabled,FALSE,TRUE,Yes
19661,2,2,3G,Enabled,FALSE,TRUE,No
19662,4,4,WiFi,Enabled,TRUE,FALSE,Yes
19663,8,0,4G,Disabled,TRUE,FALSE,No
19664,4,4,WiFi,Disabled,FALSE,TRUE,No
19665,2,1,4G,Enabled,FALSE,TRUE,Yes
19666,9,4,WiFi,Disabled,TRUE,TRUE,Yes
19667,2,3,4G,Enabled,TRUE,FALSE,Yes
19668,5,3,4G,Disabled,TRUE,FALSE,No
19669,2,1,WiFi,Disabled,TRUE,TRUE,No
19670,9,1,3G,Enabled,TRUE,FALSE,No
19671,0,3,5G,Disabled,TRUE,TRUE,No
19672,3,3,WiFi,Enabled,TRUE,TRUE,Yes
19673,6,2,5G,Enabled,TRUE,FALSE,Yes
19674,5,2,3G,Disabled,FALSE,TRUE,No
19675,9,3,WiFi,Enabled,FALSE,TRUE,No
19676,1,1,5G,Disabled,FALSE,FALSE,No
19677,4,1,4G,Enabled,TRUE,TRUE,Yes
19678,4,2,5G,Enabled,FALSE,TRUE,Yes
19679,9,2,4G,Disabled,TRUE,TRUE,No
19680,9,4,3G,Disabled,TRUE,TRUE,Yes
19681,9,1,5G,Enabled,FALSE,FALSE,Yes
19682,0,3,5G,Disabled,TRUE,TRUE,Yes
19683,5,4,WiFi,Enabled,TRUE,TRUE,Yes
19684,0,2,3G,Disabled,FALSE,TRUE,Yes
19685,6,1,WiFi,Enabled,FALSE,TRUE,No
19686,2,2,4G,Enabled,TRUE,TRUE,Yes
19687,4,4,3G,Disabled,TRUE,FALSE,No
19688,2,1,5G,Enabled,TRUE,FALSE,Yes
19689,6,1,WiFi,Enabled,FALSE,FALSE,Yes
19690,9,3,WiFi,Enabled,TRUE,TRUE,No
19691,7,3,3G,Enabled,TRUE,TRUE,Yes
19692,8,0,3G,Disabled,FALSE,TRUE,Yes
19693,5,3,4G,Enabled,TRUE,TRUE,No
19694,6,2,4G,Disabled,FALSE,TRUE,No
19695,4,2,4G,Disabled,TRUE,TRUE,Yes
19696,0,0,WiFi,Enabled,TRUE,TRUE,No
19697,9,4,3G,Enabled,FALSE,TRUE,No
19698,6,3,WiFi,Enabled,TRUE,FALSE,Yes
19699,7,0,WiFi,Disabled,FALSE,FALSE,No
19700,6,0,5G,Enabled,FALSE,TRUE,Yes
19701,0,3,WiFi,Enabled,TRUE,TRUE,Yes
19702,9,1,5G,Disabled,FALSE,TRUE,Yes
19703,3,2,3G,Enabled,FALSE,FALSE,No
19704,8,2,3G,Disabled,FALSE,FALSE,No
19705,8,1,4G,Disabled,FALSE,TRUE,Yes
19706,2,4,WiFi,Disabled,FALSE,TRUE,No
19707,8,2,WiFi,Enabled,FALSE,FALSE,No
19708,1,4,5G,Enabled,FALSE,TRUE,Yes
19709,3,2,3G,Disabled,FALSE,FALSE,No
19710,3,0,3G,Disabled,FALSE,FALSE,Yes
19711,0,2,WiFi,Disabled,FALSE,TRUE,No
19712,5,4,4G,Enabled,FALSE,FALSE,Yes
19713,1,1,3G,Disabled,FALSE,TRUE,Yes
19714,8,3,3G,Enabled,FALSE,FALSE,Yes
19715,0,0,WiFi,Disabled,FALSE,TRUE,Yes
19716,3,4,WiFi,Enabled,FALSE,TRUE,No
19717,2,3,WiFi,Disabled,TRUE,TRUE,Yes
19718,2,2,WiFi,Disabled,TRUE,TRUE,Yes
19719,3,0,WiFi,Enabled,TRUE,TRUE,No
19720,4,3,WiFi,Enabled,FALSE,TRUE,Yes
19721,4,3,4G,Enabled,FALSE,TRUE,No
19722,6,0,WiFi,Enabled,FALSE,TRUE,No
19723,5,2,WiFi,Disabled,FALSE,TRUE,Yes
19724,9,1,4G,Enabled,FALSE,FALSE,Yes
19725,7,2,4G,Disabled,FALSE,FALSE,No
19726,7,0,5G,Disabled,FALSE,TRUE,Yes
19727,6,1,5G,Enabled,FALSE,FALSE,Yes
19728,6,0,WiFi,Enabled,FALSE,TRUE,Yes
19729,7,1,5G,Disabled,TRUE,TRUE,No
19730,8,1,4G,Disabled,FALSE,TRUE,Yes
19731,9,2,WiFi,Disabled,FALSE,TRUE,No
19732,6,2,4G,Enabled,FALSE,TRUE,No
19733,2,4,5G,Enabled,FALSE,TRUE,No
19734,2,3,3G,Disabled,FALSE,TRUE,No
19735,3,1,4G,Enabled,TRUE,TRUE,No
19736,3,1,5G,Disabled,FALSE,TRUE,Yes
19737,6,1,3G,Disabled,FALSE,FALSE,No
19738,7,0,4G,Enabled,FALSE,TRUE,No
19739,6,0,WiFi,Disabled,FALSE,FALSE,Yes
19740,2,3,4G,Enabled,FALSE,TRUE,Yes
19741,7,4,3G,Enabled,FALSE,TRUE,Yes
19742,5,2,WiFi,Disabled,FALSE,TRUE,Yes
19743,6,0,3G,Disabled,FALSE,TRUE,No
19744,7,4,3G,Disabled,TRUE,TRUE,No
19745,0,1,3G,Disabled,FALSE,TRUE,Yes
19746,2,4,5G,Disabled,TRUE,TRUE,Yes
19747,1,1,WiFi,Enabled,FALSE,TRUE,Yes
19748,6,1,3G,Disabled,TRUE,FALSE,No
19749,0,3,4G,Enabled,FALSE,TRUE,Yes
19750,6,3,4G,Enabled,FALSE,TRUE,Yes
19751,2,3,3G,Disabled,TRUE,TRUE,No
19752,5,3,4G,Disabled,TRUE,TRUE,Yes
19753,2,0,3G,Enabled,TRUE,TRUE,Yes
