customer_id,active_services,monthly_recharges,roaming_status,streaming_service_user,gaming_usage_hours,ar_vr_usage,cloud_storage_user,iot_devices_connected
19684,8,1,Yes,TRUE,27.342,4.272,TRUE,3
19685,3,4,No,FALSE,6.92,4.582,FALSE,3
19686,6,3,Yes,TRUE,4.976,2.463,TRUE,0
19687,4,4,No,FALSE,18.808,0.638,TRUE,0
19688,3,3,Yes,TRUE,3.065,2.55,TRUE,3
19689,8,2,No,TRUE,22.802,1.315,TRUE,4
19690,5,2,Yes,FALSE,13.463,1.53,FALSE,2
19691,5,4,No,FALSE,22.042,3.333,TRUE,3
19692,1,3,Yes,TRUE,29.493,1.513,FALSE,4
19693,7,4,No,TRUE,10.365,4.151,FALSE,0
19694,9,1,No,FALSE,18.463,1.127,FALSE,2
19695,5,3,Yes,TRUE,25.363,2.817,FALSE,3
19696,8,1,No,FALSE,14.589,0.302,TRUE,2
19697,5,3,Yes,FALSE,23.589,2.737,FALSE,2
19698,3,4,Yes,TRUE,0.951,4.471,FALSE,2
19699,8,1,No,FALSE,29.568,3.4,FALSE,0
19700,6,4,No,TRUE,13.39,4.546,FALSE,3
19701,1,1,Yes,FALSE,4.314,1.228,FALSE,5
19702,8,2,No,TRUE,12.267,3.5,FALSE,4
19703,9,2,Yes,TRUE,26.716,4.867,FALSE,3
19704,5,3,Yes,FALSE,27.629,1.655,FALSE,2
19705,3,4,Yes,FALSE,12.811,0.208,FALSE,5
19706,5,24,Yes,TRUE,18.132,3.364,FALSE,5
19707,5,1,No,FALSE,22.545,1.002,FALSE,2
19708,9,3,Yes,TRUE,21.364,3.394,FALSE,3
19709,3,3,Yes,FALSE,24.588,1.26,TRUE,4
19710,7,1,Yes,TRUE,10.649,0.491,TRUE,1
19711,3,2,Yes,TRUE,2.125,2.524,FALSE,5
19712,3,1,Yes,FALSE,26.234,1.622,FALSE,5
19713,8,2,Yes,FALSE,4.608,1.262,FALSE,0
19714,9,1,No,TRUE,13.22,4.06,FALSE,0
19715,7,1,No,TRUE,0.886,1.713,TRUE,5
19716,1,1,Yes,FALSE,29.188,0.807,FALSE,5
19717,6,1,No,FALSE,16.973,3.709,FALSE,4
19718,9,2,No,FALSE,16.461,0.085,FALSE,5
19719,1,4,No,FALSE,3.962,0.91,FALSE,1
19720,5,3,Yes,FALSE,9.815,4.345,FALSE,1
19721,7,2,No,FALSE,17.7,2.923,FALSE,4
19722,3,4,No,TRUE,27.348,0.488,TRUE,0
19723,2,1,No,FALSE,22.401,0.149,FALSE,5
19724,2,3,Yes,TRUE,4.941,4.744,FALSE,3
19725,8,3,No,TRUE,0.833,2.92,FALSE,3
19726,6,4,No,TRUE,29.271,2.394,FALSE,3
19727,7,1,Yes,FALSE,29.935,3.727,FALSE,5
19728,8,3,Yes,FALSE,8.341,4.338,FALSE,5
19729,7,2,No,TRUE,6.471,4.871,FALSE,2
19730,8,3,Yes,TRUE,20.579,2.219,FALSE,3
19731,5,2,No,FALSE,1.52,1.107,FALSE,1
19732,8,1,No,FALSE,6.618,3.157,FALSE,1
19733,5,4,No,TRUE,6.852,4.759,FALSE,2
19734,1,2,No,FALSE,23.952,3.55,FALSE,4
19735,2,1,Yes,TRUE,28.935,1.598,TRUE,5
19736,1,1,No,TRUE,16.695,0.213,FALSE,3
19737,7,2,Yes,FALSE,29.19,4.921,FALSE,2
19738,4,4,Yes,TRUE,9.498,1.74,TRUE,5
19739,3,4,Yes,FALSE,26.306,4.304,FALSE,1
19740,1,3,Yes,FALSE,22.559,2.328,FALSE,1
19741,2,4,No,FALSE,16.246,3.989,FALSE,5
19742,7,1,No,TRUE,29.013,4.341,FALSE,5
19743,1,4,Yes,TRUE,29.347,0.429,TRUE,0
19744,2,3,Yes,FALSE,7.012,2.557,FALSE,1
19745,9,1,Yes,FALSE,18.001,2.532,FALSE,3
19746,5,1,Yes,TRUE,14.679,1.25,TRUE,4
19747,1,4,Yes,FALSE,23.285,2.738,TRUE,5
19748,6,4,Yes,TRUE,9.259,3.433,FALSE,1
19749,6,4,No,TRUE,16.296,1.774,FALSE,1
19750,2,4,No,FALSE,1.211,3.193,FALSE,5
19751,4,2,No,TRUE,14.899,4.288,FALSE,0
19752,2,1,Yes,TRUE,13.523,3.251,FALSE,1
19753,6,4,Yes,FALSE,8.062,4.121,TRUE,3
19754,8,2,Yes,FALSE,28.18,1.395,FALSE,2
19755,5,1,Yes,TRUE,10.085,0.816,FALSE,1
19756,1,1,Yes,TRUE,20.248,3.16,TRUE,3
19757,2,3,Yes,TRUE,24.895,0.993,FALSE,3
19758,1,4,Yes,TRUE,10.336,2.486,TRUE,1
19759,4,1,Yes,TRUE,23.391,2.868,FALSE,1
19760,7,2,Yes,TRUE,0.436,0.359,FALSE,1
19761,4,2,No,TRUE,20.31,4.757,TRUE,5
19762,9,1,No,TRUE,20.938,1.387,FALSE,2
19763,9,3,Yes,TRUE,17.992,4.603,TRUE,3
19764,9,1,No,TRUE,12.554,3.664,TRUE,3
19765,8,4,Yes,TRUE,24.188,2.41,FALSE,0
19766,2,2,Yes,FALSE,7.126,3.07,FALSE,4
19767,1,1,No,TRUE,11.068,4.801,TRUE,0
19768,2,1,Yes,TRUE,27.478,2.371,TRUE,3
19769,7,4,No,FALSE,16.006,1.546,FALSE,4
19770,9,1,No,TRUE,15.834,1.922,FALSE,3
19771,8,2,No,TRUE,27.165,4.333,TRUE,3
19772,4,3,No,TRUE,5.283,4.223,FALSE,4
19773,3,1,Yes,FALSE,28.252,2.663,FALSE,0
19774,3,3,No,TRUE,15.849,0.283,FALSE,3
19775,5,4,Yes,FALSE,29.008,1.787,FALSE,2
19776,4,4,No,FALSE,16.821,0.901,FALSE,3
19777,7,2,Yes,FALSE,26.537,2.772,FALSE,5
19778,1,3,No,TRUE,10.799,3.567,FALSE,4
19779,5,2,Yes,TRUE,26.364,1.208,FALSE,5
19780,3,1,Yes,TRUE,20.304,2.165,FALSE,4
19781,6,4,Yes,FALSE,23.165,0.542,TRUE,4
19782,6,3,No,TRUE,11.808,0.103,FALSE,3
19783,3,2,No,FALSE,4.942,1.06,FALSE,1
19784,6,1,No,TRUE,13.706,2.601,FALSE,3
19785,1,3,Yes,FALSE,2.956,2.844,FALSE,0
19786,1,3,No,FALSE,12.916,4.325,TRUE,4
19787,9,4,No,TRUE,20.653,1.551,FALSE,5
19788,4,1,Yes,TRUE,8.173,4.092,FALSE,2
19789,3,3,Yes,TRUE,4.647,0.074,TRUE,4
19790,3,1,Yes,TRUE,23.942,2.41,FALSE,4
19791,9,1,No,FALSE,6.869,0.901,FALSE,1
19792,4,2,Yes,FALSE,17.204,4.834,FALSE,1
19793,5,2,Yes,TRUE,5.306,3.241,FALSE,0
19794,8,1,Yes,FALSE,20.858,4.106,TRUE,3
19795,4,3,Yes,TRUE,15.896,4.052,TRUE,5
19796,3,3,Yes,FALSE,26.741,1.036,FALSE,1
19797,1,4,Yes,TRUE,4.684,0.319,FALSE,4
19798,8,2,Yes,TRUE,7.821,2.375,FALSE,1
19799,1,2,Yes,FALSE,25.637,3.879,FALSE,2
19800,1,2,Yes,TRUE,18.193,4.393,TRUE,4
19801,1,3,Yes,TRUE,29.284,4.16,FALSE,1
19802,7,3,Yes,TRUE,19.377,1.824,FALSE,0
19803,1,22,Yes,FALSE,27.333,4.171,FALSE,5
19804,9,2,Yes,FALSE,7.486,1.681,FALSE,3
19805,5,1,Yes,FALSE,22.686,3.71,FALSE,5
19806,8,2,No,TRUE,17.216,2.69,FALSE,1
19807,6,2,Yes,TRUE,4.616,4.51,FALSE,4
19808,8,1,No,TRUE,11.403,4.421,FALSE,4
19809,3,1,Yes,TRUE,13.812,2.669,FALSE,3
19810,9,1,No,FALSE,16.474,0.65,FALSE,0
19811,5,1,Yes,TRUE,2.686,4.473,TRUE,3
19812,3,4,Yes,FALSE,25.208,4.994,FALSE,2
19813,9,4,No,TRUE,16.384,0.319,TRUE,1
19814,9,2,No,FALSE,27.756,0.97,TRUE,3
19815,4,4,No,FALSE,29.993,4.745,FALSE,1
19816,1,2,Yes,FALSE,21.968,3.906,FALSE,5
19817,8,2,Yes,TRUE,16.536,4.643,TRUE,5
19818,4,1,Yes,FALSE,25.315,0.232,FALSE,0
19819,3,1,Yes,TRUE,5.523,0.763,FALSE,3
19820,8,3,Yes,TRUE,6.327,3.209,FALSE,5
19821,8,4,No,TRUE,7.124,3.808,FALSE,1
19822,9,1,No,TRUE,19.83,4.072,FALSE,0
19823,3,4,Yes,FALSE,6.229,2.638,FALSE,3
19824,6,2,No,TRUE,28.031,2.041,TRUE,2
19825,8,4,No,FALSE,3.12,0.522,FALSE,0
19826,9,3,No,TRUE,22.433,4.888,TRUE,5
19827,8,1,Yes,FALSE,5.331,2.854,FALSE,5
19828,6,3,No,FALSE,17.108,0.182,TRUE,0
19829,7,4,No,TRUE,27.619,1.745,FALSE,5
19830,7,4,Yes,FALSE,15.32,4.55,FALSE,4
19831,7,12,Yes,TRUE,17.56,1.156,FALSE,5
19832,1,4,Yes,TRUE,17.415,2.831,FALSE,0
19833,8,1,No,TRUE,21.669,4.778,FALSE,3
19834,1,1,No,FALSE,4.985,3.129,FALSE,5
19835,7,4,Yes,TRUE,14.233,3.764,FALSE,1
19836,5,1,No,FALSE,19.224,3.821,FALSE,4
19837,8,2,No,FALSE,16.132,2.676,FALSE,3
19838,9,3,Yes,TRUE,5.097,1.764,FALSE,2
19839,5,2,Yes,TRUE,19.105,4.95,TRUE,4
19840,5,1,No,FALSE,11.543,0.035,FALSE,1
19841,8,3,No,FALSE,10.72,3.346,TRUE,2
19842,1,2,No,FALSE,22.408,1.249,FALSE,0
19843,7,4,Yes,FALSE,1.608,0.768,FALSE,4
19844,8,4,No,FALSE,6.737,3.681,TRUE,5
19845,1,4,Yes,TRUE,5.336,2.582,FALSE,5
19846,6,2,No,FALSE,23.152,3.932,FALSE,1
19847,5,2,No,FALSE,15.68,4.559,TRUE,2
19848,3,1,Yes,FALSE,24.34,3.312,FALSE,2
19849,2,4,Yes,TRUE,15.26,0.619,TRUE,5
19850,2,4,No,FALSE,29.501,2.618,FALSE,1
19851,6,3,Yes,TRUE,27.148,0.894,FALSE,2
19852,8,4,No,TRUE,24.562,3.474,TRUE,4
19853,2,2,No,FALSE,16.113,0.699,FALSE,5
19854,6,3,Yes,TRUE,11.103,3.052,FALSE,5
19855,8,4,Yes,TRUE,22.694,1.081,TRUE,1
19856,3,1,Yes,FALSE,18.852,3.702,FALSE,3
19857,3,3,No,FALSE,10.083,1.572,FALSE,1
19858,4,2,No,TRUE,21.057,2.362,FALSE,1
19859,1,3,No,TRUE,3.322,2.875,FALSE,3
19860,9,1,No,FALSE,10.502,1.734,FALSE,1
19861,9,2,No,FALSE,9.026,4.101,FALSE,3
19862,2,1,Yes,FALSE,2.984,1.611,FALSE,2
19863,7,3,No,FALSE,4.41,0.292,TRUE,5
19864,7,2,No,TRUE,7.731,0.954,FALSE,2
19865,4,2,Yes,FALSE,28.265,1.223,FALSE,0
19866,7,3,No,TRUE,11.158,4.252,TRUE,2
19867,7,3,Yes,TRUE,7.309,0.527,TRUE,4
19868,3,2,Yes,FALSE,10.083,0.01,TRUE,5
19869,7,2,Yes,TRUE,19.358,0.287,FALSE,2
19870,6,2,Yes,FALSE,9.549,1.007,TRUE,2
19871,9,1,No,TRUE,20.45,2.729,TRUE,5
19872,8,3,No,FALSE,3.228,4.143,FALSE,2
19873,7,1,Yes,FALSE,13.934,3.916,TRUE,5
19874,5,1,Yes,TRUE,13.934,0.681,FALSE,1
19875,8,3,No,TRUE,12.904,2.972,FALSE,3
19876,4,2,Yes,TRUE,24.36,3.198,FALSE,0
19877,6,2,No,TRUE,24.116,1.064,FALSE,3
19878,1,2,No,TRUE,17.166,1.237,FALSE,1
19879,8,4,No,FALSE,22.271,4.663,FALSE,0
19880,7,2,Yes,TRUE,22.012,2.129,TRUE,5
19881,8,3,No,TRUE,15.757,3.771,FALSE,5
19882,4,2,No,TRUE,26.878,3.872,FALSE,2
19883,3,1,No,FALSE,10.448,4.407,FALSE,4
19884,6,1,No,TRUE,2.704,0.06,TRUE,2
19885,1,1,No,TRUE,24.047,2.935,FALSE,4
19886,5,3,Yes,FALSE,20.255,2.891,FALSE,4
19887,5,3,No,TRUE,15.035,0.712,TRUE,0
19888,1,2,No,FALSE,9.565,1.855,FALSE,0
19889,7,1,No,TRUE,7.696,1.551,FALSE,4
19890,3,3,No,FALSE,12.754,4.004,TRUE,2
19891,6,1,No,TRUE,27.126,1.07,FALSE,0
19892,4,1,Yes,TRUE,0.135,3.315,FALSE,0
19893,6,3,No,TRUE,15.151,2.604,FALSE,3
19894,5,1,No,TRUE,21.599,1.972,TRUE,5
19895,7,4,No,TRUE,24.621,3.704,FALSE,3
19896,7,3,No,TRUE,29.318,4.784,TRUE,1
19897,3,4,No,TRUE,21.603,3.287,FALSE,1
19898,9,1,Yes,TRUE,1.037,1.58,TRUE,4
19899,3,1,No,TRUE,17.436,2.647,FALSE,2
19900,1,4,No,TRUE,5.109,1.46,TRUE,1
19901,9,4,Yes,TRUE,24.887,4.348,FALSE,5
19902,2,3,No,TRUE,10.128,0.596,FALSE,4
19903,4,4,No,TRUE,1.981,1.496,TRUE,3
19904,9,1,Yes,TRUE,5.493,0.52,FALSE,4
19905,3,1,Yes,FALSE,17.666,1.731,FALSE,4
19906,4,2,No,TRUE,10.168,1.631,FALSE,4
19907,3,2,Yes,TRUE,10.45,1.404,FALSE,3
19908,2,3,No,TRUE,23.129,2.161,FALSE,4
19909,4,4,Yes,TRUE,18.869,4.004,FALSE,3
19910,7,4,Yes,TRUE,11.405,1.878,FALSE,5
19911,1,4,No,FALSE,22.427,1.222,FALSE,1
19912,5,4,No,TRUE,23.484,1.702,TRUE,1
19913,1,3,Yes,FALSE,3.299,4.723,FALSE,2
19914,8,2,Yes,TRUE,24.809,2.523,FALSE,5
19915,9,1,Yes,TRUE,3.951,2.695,FALSE,3
19916,1,1,Yes,TRUE,7.174,3.461,TRUE,4
19917,6,2,No,TRUE,23.577,1.699,TRUE,4
19918,3,4,Yes,FALSE,5.906,4.158,FALSE,5
19919,9,4,Yes,TRUE,29.283,4.911,TRUE,4
19920,2,3,No,TRUE,2.671,1.928,FALSE,1
19921,5,2,No,FALSE,4.794,4.711,FALSE,4
19922,1,4,Yes,TRUE,21.876,3.248,FALSE,5
19923,9,2,Yes,FALSE,19.649,2.221,FALSE,2
19924,5,3,Yes,TRUE,26.8,2.518,FALSE,2
19925,3,4,No,TRUE,1.041,4.054,TRUE,3
19926,7,1,Yes,FALSE,21.097,1.833,FALSE,2
19927,2,2,No,FALSE,19.131,3.401,FALSE,2
19928,7,2,No,TRUE,21.856,4.547,FALSE,2
19929,6,2,Yes,FALSE,9.447,4.613,FALSE,2
19930,2,1,No,TRUE,25.789,4.946,FALSE,2
19931,5,2,No,FALSE,2.386,0.697,FALSE,0
19932,3,1,No,TRUE,21.404,0.185,FALSE,2
19933,4,4,Yes,TRUE,26.269,2.472,FALSE,4
19934,9,1,Yes,FALSE,27.727,1.277,FALSE,5
19935,5,2,Yes,FALSE,4.862,4.846,FALSE,0
19936,6,2,No,TRUE,17.76,0.772,TRUE,1
19937,7,4,No,FALSE,13.689,2.635,FALSE,3
19938,2,4,No,TRUE,18.683,2.3,FALSE,0
19939,5,1,No,FALSE,26.463,1.324,TRUE,5
19940,3,2,Yes,TRUE,0.174,1.209,TRUE,4
19941,5,1,Yes,TRUE,20.092,3.287,FALSE,3
19942,9,3,Yes,FALSE,17.25,3.449,FALSE,0
19943,4,1,No,TRUE,1.861,0.449,FALSE,3
19944,4,4,No,FALSE,28.692,4.574,FALSE,4
19945,5,4,No,TRUE,2.645,4.334,TRUE,5
19946,3,1,No,TRUE,14.9,4.976,TRUE,2
19947,7,1,Yes,TRUE,14.887,3.675,TRUE,4
19948,8,1,No,FALSE,5.506,2.134,FALSE,3
19949,1,4,Yes,FALSE,2.144,1.365,FALSE,3
19950,7,2,Yes,FALSE,29.578,1.01,FALSE,0
19951,7,3,No,FALSE,20.715,2.88,FALSE,4
19952,3,2,No,FALSE,2.899,1.338,FALSE,4
19953,1,2,Yes,TRUE,13.403,2.649,FALSE,3
19954,5,3,No,TRUE,19.699,4.31,FALSE,1
19955,9,4,Yes,FALSE,6.267,2.374,TRUE,5
19956,1,4,Yes,FALSE,6.23,4.453,TRUE,4
19957,2,1,Yes,FALSE,6.341,0.435,TRUE,2
19958,4,1,Yes,TRUE,28.282,0.208,FALSE,4
19959,5,2,No,FALSE,2.522,4.168,TRUE,3
19960,4,3,No,TRUE,6.709,3.344,TRUE,5
19961,1,2,No,FALSE,5.03,1.746,TRUE,4
19962,5,3,Yes,TRUE,6.015,4.644,TRUE,2
19963,3,2,No,TRUE,16.815,1.228,TRUE,2
19964,9,2,No,FALSE,7.857,0.304,FALSE,2
19965,9,2,No,FALSE,1.876,1.115,FALSE,0
19966,6,3,No,TRUE,16.267,2.221,TRUE,3
19967,7,3,No,FALSE,3.812,0.435,FALSE,4
19968,9,2,Yes,FALSE,22.945,1.721,FALSE,0
19969,2,3,Yes,FALSE,12.15,3.655,TRUE,0
19970,7,2,Yes,TRUE,23.89,1.017,FALSE,4
19971,3,4,Yes,FALSE,5.666,2.858,TRUE,4
19972,2,4,Yes,FALSE,4.132,1.506,FALSE,0
19973,8,2,Yes,FALSE,9.929,3.206,FALSE,2
19974,8,1,No,FALSE,24.307,2.826,FALSE,0
19975,1,3,Yes,TRUE,6.14,4.515,TRUE,1
19976,2,2,No,TRUE,21.453,3.231,FALSE,1
19977,9,4,Yes,TRUE,18.998,1.999,FALSE,0
19978,7,2,Yes,FALSE,17.077,1.537,TRUE,0
19979,7,4,No,FALSE,0.241,2.57,FALSE,0
19980,9,2,Yes,FALSE,26.962,0.729,FALSE,5
19981,9,2,No,TRUE,5.691,0.033,FALSE,2
19982,3,3,Yes,FALSE,8.109,2.428,FALSE,4
19983,4,4,Yes,TRUE,3.135,4.071,FALSE,1
19984,8,1,Yes,TRUE,5.019,4.169,FALSE,4
19985,2,3,No,TRUE,0.112,3.169,FALSE,0
19986,4,1,Yes,TRUE,13.388,4.491,FALSE,5
19987,1,1,No,FALSE,10.789,4.318,FALSE,2
19988,8,3,No,TRUE,28.726,2.675,TRUE,5
19989,8,2,Yes,TRUE,24.416,2.133,FALSE,5
19990,8,3,Yes,FALSE,16.175,2.97,TRUE,1
19991,7,1,No,FALSE,23.602,4.837,FALSE,1
19992,3,1,Yes,TRUE,13.203,1.13,TRUE,0
19993,4,4,No,FALSE,23.063,2.323,TRUE,5
19994,2,3,Yes,FALSE,14.927,2.263,TRUE,3
19995,4,4,No,FALSE,0.71,2.389,FALSE,1
19996,5,4,No,TRUE,20.293,0.801,FALSE,0
19997,4,1,Yes,FALSE,18.867,1.155,FALSE,0
19998,5,3,Yes,TRUE,9.02,1.501,FALSE,2
19999,6,2,Yes,TRUE,6.204,4.161,TRUE,1
20000,6,4,No,TRUE,4.009,1.18,FALSE,4
20001,4,4,Yes,FALSE,9.699,4.002,TRUE,3
20002,1,4,No,FALSE,7.945,2.731,FALSE,2
20003,7,1,No,TRUE,2.758,2.838,FALSE,3
20004,2,1,Yes,FALSE,18.486,1.55,FALSE,4
20005,5,3,Yes,TRUE,7.845,3.689,FALSE,2
20006,1,3,No,FALSE,22.374,0.353,FALSE,3
20007,2,3,No,TRUE,28.458,0.992,TRUE,2
20008,4,1,Yes,FALSE,0.996,1.318,FALSE,5
20009,5,4,Yes,TRUE,3.79,4.516,TRUE,2
20010,7,1,Yes,TRUE,13.032,0.889,TRUE,2
20011,5,3,Yes,TRUE,20.317,4.899,FALSE,1
20012,6,2,Yes,FALSE,19.309,4.503,TRUE,4
20013,3,2,No,FALSE,8.685,0.098,FALSE,5
20014,1,3,Yes,FALSE,24.127,2.361,FALSE,5
20015,9,3,No,TRUE,5.02,0.816,FALSE,0
20016,5,3,Yes,TRUE,9.018,4.032,FALSE,1
20017,5,1,No,TRUE,11.978,4.651,FALSE,0
20018,8,3,No,FALSE,15.37,1.854,TRUE,3
20019,2,2,Yes,TRUE,2.062,0.717,FALSE,3
20020,7,4,Yes,TRUE,3.781,4.895,TRUE,3
20021,6,28,No,FALSE,1.576,2.091,FALSE,3
20022,2,1,No,TRUE,25.82,1.572,FALSE,2
20023,6,4,No,TRUE,20.747,1.639,FALSE,4
20024,1,3,Yes,TRUE,13.722,2.599,FALSE,1
20025,6,1,Yes,FALSE,1.09,3.705,FALSE,4
20026,1,3,Yes,TRUE,8.534,3.1,FALSE,5
20027,8,3,No,TRUE,20.527,4.281,FALSE,2
20028,6,1,No,TRUE,23.041,1.971,FALSE,5
20029,1,2,No,TRUE,26.762,3.336,FALSE,5
20030,7,4,No,TRUE,12.333,1.54,FALSE,5
20031,5,4,No,FALSE,20.181,1.401,FALSE,0
20032,7,2,Yes,TRUE,26.867,3.518,FALSE,2
20033,4,19,No,TRUE,19.73,0.665,FALSE,1
20034,6,4,Yes,TRUE,27.12,1.284,FALSE,5
20035,4,3,No,FALSE,12.843,2.581,FALSE,2
20036,6,4,Yes,TRUE,19.359,2.035,FALSE,5
20037,4,2,No,FALSE,9.351,0.5,FALSE,2
20038,5,1,No,FALSE,22.96,4.149,FALSE,4
20039,8,3,No,FALSE,19.129,0.989,TRUE,1
20040,4,4,No,TRUE,7.529,4.088,TRUE,1
20041,5,4,No,TRUE,28.587,0.097,TRUE,1
20042,9,1,Yes,FALSE,27.259,4.026,FALSE,2
20043,4,4,No,TRUE,22.777,1.784,FALSE,1
20044,3,3,No,FALSE,21.163,1.511,FALSE,4
20045,6,2,Yes,TRUE,28.378,3.064,FALSE,0
20046,6,2,Yes,FALSE,25.695,3.966,FALSE,1
20047,3,4,Yes,TRUE,27.804,2.407,TRUE,0
20048,6,4,Yes,FALSE,3.676,0.218,FALSE,5
20049,9,2,Yes,FALSE,7.412,3.847,FALSE,0
20050,5,4,No,FALSE,14.131,4.606,TRUE,5
20051,4,3,Yes,TRUE,13.332,4.387,FALSE,1
20052,4,4,Yes,TRUE,17.468,3.198,FALSE,5
20053,7,1,Yes,TRUE,26.933,4.864,FALSE,4
20054,1,3,Yes,FALSE,3.121,0.671,FALSE,4
20055,5,3,Yes,TRUE,24.493,3.03,FALSE,0
20056,5,4,No,FALSE,2.145,1.006,FALSE,3
20057,3,1,Yes,TRUE,1.52,4.308,FALSE,0
20058,6,2,No,FALSE,23.839,4.804,FALSE,3
20059,9,4,Yes,FALSE,13.669,0.85,FALSE,1
20060,2,1,No,FALSE,17.55,1.061,TRUE,4
20061,3,4,No,FALSE,19.645,4.362,TRUE,0
20062,3,3,No,FALSE,7.18,2.732,TRUE,2
20063,6,4,Yes,FALSE,18.536,4.541,TRUE,5
20064,3,2,No,FALSE,14.359,2.96,FALSE,2
20065,2,2,No,TRUE,10.375,1.277,FALSE,0
20066,1,1,No,FALSE,14.542,0.44,FALSE,1
20067,1,3,Yes,FALSE,28.349,0.818,FALSE,5
20068,4,2,No,TRUE,0.945,4.259,FALSE,2
20069,8,1,Yes,TRUE,1.709,4.681,FALSE,4
20070,2,1,Yes,FALSE,24.508,2.945,FALSE,2
20071,3,3,Yes,FALSE,18.512,4.163,TRUE,4
20072,6,4,No,FALSE,12.426,3.78,FALSE,2
20073,2,4,No,TRUE,0.659,3.37,TRUE,0
20074,3,2,No,TRUE,10.623,1.947,FALSE,0
20075,5,3,No,TRUE,25.518,2.035,FALSE,5
20076,5,1,No,FALSE,12.566,0.115,FALSE,1
20077,6,1,Yes,TRUE,4.895,4.013,FALSE,1
20078,3,1,Yes,TRUE,22.128,3.87,FALSE,3
20079,7,4,Yes,TRUE,7.799,4.74,FALSE,1
20080,4,2,Yes,FALSE,12.97,0.324,FALSE,0
20081,4,3,No,FALSE,5.735,3.353,FALSE,4
20082,7,2,Yes,FALSE,28.781,3.226,FALSE,0
20083,7,2,Yes,FALSE,26.258,2.344,FALSE,2
20084,5,4,Yes,TRUE,17.003,0.76,FALSE,5
20085,7,4,No,TRUE,12.621,1.896,FALSE,1
20086,6,3,Yes,FALSE,8.452,4.38,FALSE,1
20087,9,1,Yes,TRUE,18.715,2.004,FALSE,5
20088,8,1,Yes,FALSE,14.199,3.882,FALSE,2
20089,9,2,Yes,TRUE,23.875,2.104,TRUE,2
20090,3,3,Yes,TRUE,18.379,2.628,FALSE,5
20091,3,3,No,TRUE,7.785,4.734,FALSE,3
20092,3,3,Yes,FALSE,10.32,2.082,TRUE,1
20093,6,3,No,FALSE,6.844,1.41,FALSE,1
20094,1,13,Yes,FALSE,15.018,2.769,FALSE,1
20095,6,3,Yes,TRUE,28.448,0.743,TRUE,0
20096,6,2,Yes,FALSE,25.918,2.141,TRUE,0
20097,7,1,No,TRUE,13.279,3.635,FALSE,1
20098,9,1,No,TRUE,10.226,1.207,FALSE,0
20099,5,4,Yes,TRUE,6.884,1.837,FALSE,5
20100,6,1,Yes,FALSE,22.954,0.834,TRUE,3
20101,4,3,Yes,TRUE,2.386,1.5,FALSE,5
20102,9,1,Yes,TRUE,13.52,3.085,FALSE,5
20103,4,3,No,FALSE,29.713,1.531,FALSE,3
20104,9,3,Yes,TRUE,18.744,2.82,TRUE,5
20105,9,1,No,FALSE,18.119,4.157,FALSE,4
20106,1,1,Yes,TRUE,27.137,2.514,FALSE,5
20107,3,1,Yes,FALSE,19.561,4.127,FALSE,0
20108,9,1,Yes,TRUE,7.987,3.822,FALSE,4
20109,5,4,Yes,TRUE,11.091,2.838,FALSE,0
20110,5,3,No,TRUE,11.291,2.996,FALSE,5
20111,2,2,Yes,FALSE,22.308,1.967,FALSE,4
20112,6,4,Yes,TRUE,3.501,3.916,FALSE,2
20113,7,3,Yes,TRUE,13.357,1.681,TRUE,3
20114,1,1,No,TRUE,0.762,3.653,FALSE,4
20115,8,2,Yes,TRUE,25.503,4.862,TRUE,5
20116,2,1,No,FALSE,16.325,0.355,FALSE,4
20117,7,4,Yes,TRUE,6.171,3.84,FALSE,2
20118,2,4,No,TRUE,5.446,0.055,FALSE,0
20119,5,2,Yes,FALSE,6.408,2.955,TRUE,4
20120,2,2,Yes,TRUE,3.862,0.579,FALSE,2
20121,4,3,No,FALSE,0.579,4.377,FALSE,3
20122,7,2,No,TRUE,8.781,1.741,FALSE,4
20123,6,4,Yes,TRUE,26.668,0.987,FALSE,3
20124,8,1,Yes,FALSE,18.183,2.147,FALSE,2
20125,8,2,No,TRUE,6.334,3.722,TRUE,4
20126,5,1,Yes,TRUE,16.256,4.363,FALSE,5
20127,4,1,No,TRUE,25.933,3.904,FALSE,5
20128,2,1,Yes,FALSE,27.775,1.228,FALSE,3
20129,8,2,Yes,FALSE,0.743,4.239,FALSE,0
20130,1,3,Yes,FALSE,15.74,0.513,TRUE,4
20131,7,2,Yes,FALSE,10.534,0.251,FALSE,5
20132,8,1,Yes,TRUE,8.805,3.528,FALSE,5
20133,8,4,No,FALSE,19.075,0.44,TRUE,5
20134,4,1,No,TRUE,9.754,1.199,FALSE,5
20135,2,4,Yes,TRUE,26.394,3.756,TRUE,2
20136,9,3,No,FALSE,23.407,2.867,FALSE,3
20137,7,4,Yes,FALSE,22.765,1.965,TRUE,2
20138,5,2,Yes,TRUE,23.931,3.899,TRUE,2
20139,7,4,Yes,TRUE,10.993,3.386,FALSE,3
20140,9,3,Yes,FALSE,29.731,3.495,FALSE,5
20141,5,2,No,TRUE,7.647,2.371,FALSE,2
20142,4,4,Yes,TRUE,29.089,2.328,TRUE,2
20143,7,2,No,FALSE,19.164,2.094,TRUE,4
20144,5,3,No,TRUE,17.306,1.757,FALSE,2
20145,7,2,Yes,FALSE,19.885,0.008,TRUE,2
20146,3,4,No,FALSE,10.404,2.125,FALSE,5
