customer_id,customer_satisfaction_score,customer_complaints,customer_feedback_score,technical_support_rating,has_contacted_support,churn_risk_score
23323,7.891,9,2,2,TRUE,0.474
23324,9.916,9,1,4,FALSE,0.244
23325,1.608,11,5,4,TRUE,0.42
23326,8.541,8,4,2,FALSE,0.887
23327,7.279,4,2,4,TRUE,0.018
23328,8.324,4,2,5,FALSE,0.081
23329,6.297,13,2,1,FALSE,0.642
23330,5.284,13,2,4,FALSE,0.041
23331,7.83,2,1,2,TRUE,0.941
23332,2.216,1,4,4,FALSE,0.893
23333,1.453,3,2,2,TRUE,0.856
23334,8.596,7,4,1,TRUE,0.743
23335,9.736,2,2,1,FALSE,0.253
23336,2.629,14,1,5,FALSE,0.427
23337,6.768,6,2,3,FALSE,0.04
23338,5.291,3,1,3,TRUE,0.154
23339,2.228,5,5,1,FALSE,0.922
23340,1.555,5,4,4,FALSE,0.052
23341,1.463,13,5,2,FALSE,0.722
23342,7.548,13,4,3,FALSE,0.574
23343,3.087,16,4,1,TRUE,0.96
23344,7.958,12,2,3,FALSE,0.469
23345,1.038,10,1,1,FALSE,0.986
23346,3.876,15,1,3,TRUE,0.952
23347,2.909,12,4,4,FALSE,0.457
23348,1.613,10,1,4,TRUE,0.262
23349,9.504,8,1,5,FALSE,0.66
23350,8.813,17,5,5,FALSE,0.473
23351,2.919,5,3,5,FALSE,0.261
23352,2.886,12,2,3,TRUE,0.905
23353,1.445,3,5,1,FALSE,0.885
23354,7.566,1,1,1,FALSE,0.43
23355,9.865,12,4,4,FALSE,0.528
23356,8.371,18,3,1,TRUE,0.181
23357,4.416,1,5,2,FALSE,0.659
23358,4.114,2,3,4,TRUE,0.272
23359,3.722,14,2,5,FALSE,0.246
23360,1.186,19,4,4,FALSE,0.437
23361,3.897,2,2,4,TRUE,0.222
23362,9.299,12,3,5,TRUE,0.691
23363,4.412,6,3,1,TRUE,0.049
23364,5.495,19,5,2,FALSE,0.368
23365,4.722,17,1,5,FALSE,0.136
23366,5.829,3,3,3,FALSE,0.052
23367,8.876,6,1,4,TRUE,0.818
23368,3.372,17,2,1,FALSE,0.792
23369,5.628,11,4,5,TRUE,0.519
23370,4.859,1,5,4,FALSE,0.744
23371,3.167,14,1,4,FALSE,0.57
23372,6.725,12,2,5,FALSE,0.904
23373,9.644,7,1,1,FALSE,0.252
23374,8.47,16,4,2,FALSE,0.924
23375,4.943,6,3,5,FALSE,0.523
23376,7.42,17,3,1,FALSE,0.979
23377,1.097,13,4,5,FALSE,0.086
23378,9.459,2,2,1,FALSE,0.459
23379,2.385,17,3,2,TRUE,0.27
23380,1.299,13,2,5,FALSE,0.255
23381,8.37,17,5,5,FALSE,0.782
23382,5.622,6,3,2,FALSE,0.885
23383,9.337,12,5,5,TRUE,0.359
23384,4.298,4,4,1,TRUE,0.436
23385,9.76,5,3,5,FALSE,0.468
23386,5.129,1,3,5,TRUE,0.311
23387,2.551,6,5,3,FALSE,0.977
23388,5.389,0,4,3,TRUE,0.959
23389,2.288,15,5,4,TRUE,0.479
23390,5.378,16,2,4,FALSE,0.783
23391,4.686,1,5,4,FALSE,0.307
23392,1.85,18,1,1,FALSE,0.766
23393,8.482,18,4,5,TRUE,0.037
23394,8.639,7,2,4,TRUE,0.475
23395,1.547,5,5,4,FALSE,0.873
23396,8.338,8,4,5,FALSE,0.037
23397,2.788,10,2,1,FALSE,0.025
23398,4.031,18,5,1,TRUE,0.43
23399,7.136,2,3,2,FALSE,0.305
23400,9.308,3,1,4,TRUE,0.512
23401,5.755,13,2,5,TRUE,0.92
23402,6.362,2,1,3,TRUE,0.05
23403,5.443,16,3,2,FALSE,0.246
23404,6.843,4,1,5,FALSE,0.14
23405,4.783,14,2,3,TRUE,0.979
23406,6.554,11,4,3,TRUE,0.066
23407,6.968,9,3,2,FALSE,0.836
23408,4.049,12,3,2,FALSE,0.045
23409,6.773,18,5,4,TRUE,0.832
23410,8.608,7,3,1,TRUE,0.632
23411,6.979,2,5,5,FALSE,0.208
23412,3.704,4,2,4,FALSE,0.212
23413,2.9,16,1,4,TRUE,0.828
23414,8.579,7,1,3,FALSE,0.508
23415,5.193,1,5,4,FALSE,0.515
23416,4.804,16,4,3,FALSE,0.229
23417,8.374,9,4,2,FALSE,0.539
23418,7.313,10,3,3,FALSE,0.097
23419,5.317,4,4,5,FALSE,0.467
23420,3.623,11,3,1,FALSE,0.144
23421,9.143,0,4,2,FALSE,0.468
23422,7.967,5,3,5,FALSE,0.839
23423,6.913,10,5,2,FALSE,0.303
23424,9.941,18,3,1,FALSE,0.009
23425,4.151,12,3,3,FALSE,0.835
23426,7.313,3,4,1,FALSE,0.124
23427,2.637,2,5,2,FALSE,0.409
23428,9.967,11,2,3,FALSE,0.552
23429,9.429,17,5,3,FALSE,0.839
23430,4.435,0,4,1,FALSE,0.862
23431,5.125,16,1,3,FALSE,0.503
23432,9.911,9,4,2,FALSE,0.329
23433,5.67,9,1,3,FALSE,0.569
23434,1.975,12,5,2,FALSE,0.894
23435,8.566,15,4,5,FALSE,0.72
23436,5.228,16,1,1,FALSE,0.625
23437,1.591,3,1,1,FALSE,0.1
23438,2.487,6,4,3,FALSE,0.654
23439,7.48,11,1,3,FALSE,0.649
23440,5.285,13,5,1,TRUE,0.189
23441,5.24,19,2,3,TRUE,0.738
23442,1.491,4,3,4,FALSE,0.838
23443,2.677,8,5,5,FALSE,0.786
23444,7.404,2,4,4,FALSE,0.357
23445,1.674,11,3,3,FALSE,0.716
23446,8.908,4,2,4,FALSE,0.87
23447,9.027,14,2,2,FALSE,0.112
23448,5.571,7,3,1,FALSE,0.801
23449,9.134,6,4,3,TRUE,0.053
23450,7.962,16,2,4,FALSE,0.176
23451,8.593,13,2,1,FALSE,0.49
23452,9.335,16,1,2,FALSE,0.079
23453,4.147,1,1,3,FALSE,0.396
23454,5.645,17,3,1,FALSE,0.075
23455,3.183,9,3,4,FALSE,0.925
23456,8.366,1,1,4,FALSE,0.883
23457,6.083,18,4,2,FALSE,0.788
23458,4.84,3,5,3,TRUE,0.831
23459,2.917,3,4,2,FALSE,0.401
23460,1.359,8,1,1,TRUE,0.816
23461,7.897,14,1,2,FALSE,0.41
23462,9.759,19,5,1,FALSE,0.405
23463,7.183,11,5,2,FALSE,0.746
23464,1.686,16,1,2,FALSE,0.782
23465,7.43,9,5,3,FALSE,0.813
23466,9.143,18,3,2,FALSE,0.092
23467,4.052,4,4,5,TRUE,0.463
23468,5.777,1,4,2,FALSE,0.958
23469,6.486,11,2,3,TRUE,0.373
23470,8.169,17,2,4,FALSE,0.504
23471,8.728,3,5,4,TRUE,0.179
23472,1.815,14,1,2,FALSE,0.23
23473,7.653,7,3,4,FALSE,0.821
23474,3.054,11,4,1,TRUE,0.626
23475,4.381,8,1,1,FALSE,0.822
23476,4.209,10,2,3,TRUE,0.88
23477,3.956,13,1,1,TRUE,0.257
23478,8.002,1,1,3,FALSE,0.25
23479,9.432,8,3,3,FALSE,0.838
23480,4.311,19,3,2,TRUE,0.847
23481,1.662,0,3,3,FALSE,0.891
23482,2.395,17,5,1,FALSE,0.833
23483,8.735,3,4,1,FALSE,0.172
23484,9.995,1,1,2,FALSE,0.54
23485,2.921,9,2,5,TRUE,0.847
23486,6.835,16,3,5,FALSE,0.613
23487,6.7,8,1,5,FALSE,0.727
23488,7.453,18,1,1,FALSE,0.883
23489,1.185,8,4,5,FALSE,0.892
23490,1.153,9,3,2,TRUE,0.251
23491,1.761,16,4,2,TRUE,0.814
23492,9.623,0,3,1,FALSE,0.694
23493,1.12,13,3,2,TRUE,0.289
23494,8.211,18,5,2,TRUE,0.412
23495,6.364,0,3,3,TRUE,0.577
23496,9.346,16,3,5,FALSE,0.455
23497,9.32,16,2,1,FALSE,0.289
23498,2.362,14,4,5,FALSE,0.22
23499,2.241,10,5,4,FALSE,0.93
23500,7.672,9,5,2,TRUE,0.53
23501,8.244,1,4,3,FALSE,0.099
23502,5.093,13,2,1,FALSE,0.755
23503,3.522,17,4,3,FALSE,0.033
23504,6.061,3,2,5,FALSE,0.503
23505,1.445,4,1,5,TRUE,0.777
23506,7.534,11,1,1,TRUE,0.531
23507,8.135,18,1,1,TRUE,0.062
23508,2.812,3,3,4,FALSE,0.802
23509,9.075,4,5,4,FALSE,0.461
23510,2.113,18,2,5,TRUE,0.328
23511,9.77,5,4,4,FALSE,0.841
23512,8.034,14,5,4,TRUE,0.728
23513,4.787,9,2,2,FALSE,0.425
23514,8.278,19,1,1,FALSE,0.436
23515,4.616,18,2,2,FALSE,0.398
23516,1.767,9,5,3,FALSE,0.968
23517,8.634,15,4,5,FALSE,0.609
23518,4.59,7,4,5,FALSE,0.596
23519,3.216,8,2,1,FALSE,0.985
23520,4.135,13,5,2,FALSE,0.863
23521,1.713,4,2,2,FALSE,0.817
23522,1.75,8,1,2,FALSE,0.406
23523,7.113,6,4,3,FALSE,0.653
23524,4.721,6,2,2,TRUE,0.272
23525,2.305,5,3,4,FALSE,0.519
23526,6.165,14,5,1,TRUE,0.508
23527,6.228,19,4,4,FALSE,0.985
23528,6.847,18,3,3,FALSE,0.313
23529,5.623,0,1,1,FALSE,0.486
23530,8.587,6,5,3,FALSE,0.14
23531,4.321,19,5,3,FALSE,0.717
23532,8.322,10,2,4,FALSE,0.168
23533,7.423,6,3,4,FALSE,0.527
23534,7.289,8,4,1,FALSE,0.7
23535,3.518,8,4,2,FALSE,0.162
23536,4.764,19,1,4,FALSE,0.063
23537,3.058,8,4,1,FALSE,0.264
23538,9.88,0,4,4,TRUE,0.006
23539,1.696,0,5,3,TRUE,0.218
23540,1.275,19,2,4,FALSE,0.645
23541,8.13,9,4,2,TRUE,0.742
23542,6.382,16,3,3,TRUE,0.399
23543,2.015,6,1,1,FALSE,0.56
23544,8.768,0,1,5,FALSE,0.226
23545,7.206,17,4,4,TRUE,0.529
23546,3.742,0,3,1,FALSE,0.119
23547,1.317,18,4,1,FALSE,0.385
23548,1.19,15,3,3,FALSE,0.056
23549,5.11,3,1,5,FALSE,0.707
23550,8.255,15,1,4,TRUE,0.321
23551,4.136,1,4,5,TRUE,0.489
23552,8.898,18,1,5,FALSE,0.076
23553,2.915,12,1,4,FALSE,0.97
23554,1.665,10,2,4,FALSE,0.302
23555,9.989,14,5,1,FALSE,0.201
23556,6.812,3,1,2,FALSE,0.823
23557,3.815,2,3,1,TRUE,0.847
23558,8.343,10,5,4,TRUE,0.042
23559,7.735,3,4,2,FALSE,0.964
23560,4.984,18,5,1,FALSE,0.126
23561,9.102,14,3,1,FALSE,0.421
23562,7.845,12,2,4,FALSE,0.326
23563,9.815,17,5,4,FALSE,0.628
23564,7.979,12,3,5,FALSE,0.664
23565,7.361,2,1,3,TRUE,0.437
23566,9.956,9,1,1,FALSE,0.166
23567,9.209,9,1,5,FALSE,0.24
23568,6.002,0,2,1,FALSE,0.05
23569,7.764,1,3,1,FALSE,0.367
23570,3.964,11,1,4,TRUE,0.029
23571,7.908,11,2,4,TRUE,0.401
23572,8.308,19,4,2,FALSE,0.195
23573,8.995,10,5,5,TRUE,0.36
23574,8.317,14,2,3,FALSE,0.801
23575,1.903,9,4,2,TRUE,0.218
23576,7.773,4,1,1,TRUE,0.622
23577,7.794,17,4,3,FALSE,0.261
23578,4.894,17,2,5,TRUE,0.441
23579,5.789,18,2,2,FALSE,0.735
23580,1.223,5,2,5,FALSE,0.475
23581,8.388,6,2,2,FALSE,0.825
23582,3.159,11,3,3,FALSE,0.799
23583,3.439,11,4,3,TRUE,0.688
23584,8.742,19,5,1,TRUE,0.123
23585,7.635,3,5,5,TRUE,0.404
23586,8.366,13,2,5,FALSE,0.145
23587,5.945,15,3,3,FALSE,0.657
23588,8.232,7,1,3,TRUE,0.763
23589,2.999,10,2,4,TRUE,0.478
23590,5.509,0,1,2,FALSE,0.383
23591,9.223,3,2,5,FALSE,0.381
23592,2.276,12,2,3,FALSE,0.816
23593,1.419,17,4,3,TRUE,0.802
23594,6.191,5,5,5,TRUE,0.245
23595,7.95,14,5,5,FALSE,0.475
23596,3.361,3,1,3,FALSE,0.536
23597,1.426,14,1,5,FALSE,0.094
23598,6.009,9,2,4,FALSE,0.767
23599,6.904,10,3,3,FALSE,0.59
23600,7.727,6,5,4,FALSE,0.265
23601,8.237,17,5,1,FALSE,0.107
23602,9.093,14,4,1,TRUE,0.365
23603,9.463,17,2,1,TRUE,0.779
23604,4.518,14,3,3,TRUE,0.077
23605,1.532,9,2,3,TRUE,0.509
23606,5.519,19,2,5,FALSE,0.295
23607,6.463,1,2,4,TRUE,0.241
23608,9.948,8,3,5,FALSE,0.069
23609,5.931,1,4,3,FALSE,0.777
23610,6.794,15,4,4,FALSE,0.88
23611,6.961,16,2,3,TRUE,0.835
23612,4.689,16,4,2,FALSE,0.337
23613,1.425,14,4,1,TRUE,0.351
23614,4.581,3,1,2,TRUE,0.339
23615,7.791,11,1,4,FALSE,0.193
23616,1.126,9,3,1,FALSE,0.244
23617,9.388,7,2,3,TRUE,0.861
23618,2.089,18,2,5,FALSE,0.281
23619,8.437,14,5,1,FALSE,0.029
23620,3.893,12,4,3,FALSE,0.225
23621,5.089,5,4,3,FALSE,0.709
23622,2.47,8,5,4,FALSE,0.848
23623,3.036,7,3,3,FALSE,0.106
23624,8.289,15,5,3,TRUE,0.163
23625,2.195,13,5,5,TRUE,0.864
23626,4.865,11,4,5,FALSE,0.617
23627,4.158,13,4,3,FALSE,0.583
23628,3.195,4,4,5,TRUE,0.126
23629,1.819,5,1,1,TRUE,0.097
23630,6.921,2,3,4,TRUE,0.583
23631,2.247,12,4,4,TRUE,0.079
23632,7.693,1,4,4,TRUE,0.338
23633,6.467,14,1,2,FALSE,0.332
23634,1.704,2,4,1,FALSE,0.794
23635,1.861,13,4,3,FALSE,0.607
23636,3.88,19,2,5,FALSE,0.319
23637,2.7,5,4,1,TRUE,0.157
23638,5.578,14,4,2,TRUE,0.1
23639,3.705,6,1,5,FALSE,0.412
23640,4.435,13,1,4,FALSE,0.913
23641,8.658,7,5,5,FALSE,0.198
23642,1.684,17,3,4,TRUE,0.854
23643,8.944,13,4,2,FALSE,0.155
23644,1.993,14,5,3,TRUE,0.297
23645,4.063,14,3,5,TRUE,0.916
23646,7.279,13,3,4,FALSE,0.423
23647,9.056,11,1,5,FALSE,0
23648,7.996,5,2,1,FALSE,0.931
23649,7.413,0,2,5,FALSE,0.744
23650,6.914,15,2,2,FALSE,0.426
23651,5.197,14,1,3,TRUE,0.196
23652,6.035,18,2,2,TRUE,0.718
23653,1.154,10,5,4,TRUE,0.627
23654,7.773,1,1,5,FALSE,0.367
23655,9.499,11,1,5,TRUE,0.384
23656,3.228,7,4,3,FALSE,0.203
23657,8.735,6,2,4,FALSE,0.209
23658,9.101,18,4,3,TRUE,0.243
23659,5.871,0,2,5,TRUE,0.466
23660,5.053,7,3,1,TRUE,0.317
23661,4.637,3,5,2,FALSE,0.971
23662,9.981,0,3,5,FALSE,0.853
23663,3.339,14,2,2,TRUE,0.391
23664,8.777,4,2,5,TRUE,0.335
23665,6.538,4,1,3,TRUE,0.718
23666,1.011,0,4,2,FALSE,0.821
23667,2.579,13,4,3,TRUE,0.244
23668,2.34,7,4,2,TRUE,0.868
23669,7.184,17,2,2,FALSE,0.431
23670,4.05,17,1,1,TRUE,0.377
23671,9.427,13,3,3,TRUE,0.991
23672,1.402,18,3,1,TRUE,0.595
23673,7.461,11,3,1,FALSE,0.576
23674,1.021,16,3,5,TRUE,0.073
23675,5.46,16,4,3,FALSE,0.5
23676,4.86,2,5,4,FALSE,0.267
23677,6.466,9,5,5,TRUE,0.552
23678,4.526,15,2,2,FALSE,0.987
23679,8.676,19,1,1,TRUE,0.986
23680,4.467,8,3,4,FALSE,0.504
23681,7.459,12,1,5,FALSE,0.157
23682,6.08,4,5,3,FALSE,0.302
23683,7.875,12,1,2,TRUE,0.626
23684,2.532,3,3,2,FALSE,0.726
23685,9.14,6,3,5,FALSE,0.772
23686,1.879,5,3,4,FALSE,0.638
23687,7.917,9,3,3,TRUE,0.599
23688,1.799,2,5,1,FALSE,0.774
23689,7.141,13,4,4,FALSE,0.976
23690,3.881,1,4,4,FALSE,0.541
23691,5.337,2,3,2,FALSE,0.598
23692,5.63,15,2,3,TRUE,0.509
23693,6.31,2,5,1,FALSE,0.508
23694,7.845,18,4,2,FALSE,0.593
23695,6.915,19,1,1,FALSE,0.49
23696,6.178,18,4,2,FALSE,0.029
23697,3.986,15,2,3,FALSE,0.809
23698,3.212,11,1,5,FALSE,0.219
23699,7.731,17,3,4,FALSE,0.611
23700,4.568,7,1,5,TRUE,0.429
23701,8.431,19,4,2,TRUE,0.733
23702,3.844,18,1,5,TRUE,0.173
23703,5.929,9,4,2,FALSE,0.4
23704,9.973,4,5,3,FALSE,0.655
23705,3.141,17,5,5,FALSE,0.896
23706,8.386,2,2,3,TRUE,0.041
23707,4.369,4,3,3,FALSE,0.066
23708,9.828,16,5,3,FALSE,0.647
23709,9.657,4,5,3,FALSE,0.362
23710,5.202,0,1,2,FALSE,0.63
23711,4.776,3,1,5,TRUE,0.651
23712,4.688,15,4,4,FALSE,0.507
23713,9.931,17,4,3,FALSE,0.429
23714,3.295,18,2,2,FALSE,0.246
23715,8.492,17,5,3,FALSE,0.334
23716,9.872,3,4,1,TRUE,0.933
23717,3.332,13,5,3,FALSE,0.966
23718,2.91,18,2,5,FALSE,0.741
23719,6.236,11,3,2,FALSE,0.864
23720,8.329,18,2,1,FALSE,0.082
23721,9.668,2,5,5,FALSE,0.641
23722,7.141,3,1,3,FALSE,0.113
23723,6.568,6,5,5,TRUE,0.029
23724,8.556,2,1,3,TRUE,0.552
23725,1.814,5,2,4,TRUE,0.476
23726,1.834,5,3,2,FALSE,0.878
23727,3.281,12,3,2,FALSE,0.324
23728,8.461,15,2,3,FALSE,0.616
23729,5.858,4,2,2,FALSE,0.436
23730,7.406,5,3,3,FALSE,0.077
23731,4.613,11,4,5,FALSE,0.77
23732,5.508,4,4,5,FALSE,0.798
23733,2.386,16,4,3,TRUE,0.287
23734,1.268,5,1,1,TRUE,0.476
23735,1.695,1,1,5,FALSE,0.457
23736,4.72,7,5,2,FALSE,0.278
23737,2.448,4,4,1,TRUE,0.963
23738,8.888,5,3,3,FALSE,0.823
23739,9.507,11,5,3,FALSE,0.352
23740,6.576,10,1,3,FALSE,0.311
23741,3.808,6,2,2,TRUE,0.136
23742,6.452,1,1,1,FALSE,0.443
23743,5.62,7,4,1,FALSE,0.846
23744,7.751,12,3,2,TRUE,0.415
23745,9.338,1,2,5,FALSE,0.783
23746,1.22,12,2,1,TRUE,0.155
23747,3.361,13,3,2,FALSE,0.693
23748,9.373,6,1,2,FALSE,0.208
23749,4.54,4,1,2,FALSE,0.964
23750,7.52,19,5,1,FALSE,0.737
23751,5.37,5,1,4,FALSE,0.496
23752,9.184,18,3,3,FALSE,0.6
23753,3.747,12,1,2,TRUE,0.408
23754,4.475,4,5,3,TRUE,0.797
23755,1.034,14,1,4,FALSE,0.777
23756,7.155,4,5,4,FALSE,0.012
23757,4.601,15,1,5,FALSE,0.112
23758,1.79,12,3,4,FALSE,0.554
23759,4.282,6,1,4,FALSE,0.246
23760,3.576,9,3,4,TRUE,0.78
23761,1.053,18,1,5,TRUE,0.762
23762,2.505,5,5,3,FALSE,0.735
23763,2.406,17,5,1,FALSE,0.111
23764,1.6,0,4,4,TRUE,0.489
23765,6.013,3,5,1,FALSE,0.045
23766,9.394,4,3,4,FALSE,0.196
23767,4.962,6,5,1,TRUE,0.259
23768,3.345,7,5,3,FALSE,0.296
23769,9.345,6,2,3,FALSE,0.967
23770,4.568,4,2,1,FALSE,0.066
23771,3.419,9,1,5,TRUE,0.356
23772,2.848,5,1,1,TRUE,0.801
23773,8.486,6,4,4,FALSE,0.183
23774,6.714,4,3,3,FALSE,0.809
23775,8.358,19,5,1,FALSE,0.023
23776,8.643,16,3,4,FALSE,0.031
23777,5.772,6,2,2,FALSE,0.078
23778,6.638,7,1,5,TRUE,0.75
23779,7.64,10,3,3,TRUE,0.551
23780,3.608,4,5,3,FALSE,0.771
23781,7.395,8,3,5,FALSE,0.117
23782,8.427,6,4,2,FALSE,0.188
23783,3.288,4,4,1,FALSE,0.943
23784,2.214,3,3,4,FALSE,0.188
23785,1.401,4,4,4,TRUE,0.355
23786,2.155,16,1,4,FALSE,0.084
23787,7.757,5,3,5,TRUE,0.316
23788,8.504,9,3,5,FALSE,0.32
23789,7.205,13,1,1,TRUE,0.03
23790,1.717,3,3,2,FALSE,0.39
23791,8.636,0,3,2,FALSE,0.423
23792,9.644,3,4,4,TRUE,0.235
23793,7.457,15,1,4,FALSE,0.744
23794,8.003,9,5,2,FALSE,0.844
23795,4.271,10,2,5,FALSE,0.039
23796,1.764,1,1,2,FALSE,0.608
23797,9.115,9,2,4,FALSE,0.949
23798,8.857,3,5,2,FALSE,0.235
23799,7.325,12,5,2,FALSE,0.094
23800,7.827,19,3,5,FALSE,0.783
23801,2.968,14,2,2,FALSE,0.67
23802,1.997,2,1,4,FALSE,0.363
23803,8.895,16,1,2,TRUE,0.266
23804,9.923,5,4,3,TRUE,0.65
23805,6.318,14,5,5,TRUE,0.401
23806,6.443,4,2,4,TRUE,0.08
23807,1.747,6,4,4,FALSE,0.635
23808,7.147,13,5,2,TRUE,0.087
23809,1.356,12,2,3,FALSE,0.025
23810,9.974,0,1,1,FALSE,0.977
23811,4.337,9,1,4,FALSE,0.231
23812,8.505,16,5,4,FALSE,0.622
23813,9.389,15,3,5,TRUE,0.62
23814,4.848,6,1,4,TRUE,0.89
23815,4.354,0,3,2,FALSE,0.349
23816,5.25,2,1,3,TRUE,0.802
23817,6.703,19,1,5,FALSE,0.041
23818,2.824,16,3,5,FALSE,0.823
23819,7.197,14,2,4,FALSE,0.605
23820,8.189,6,5,2,FALSE,0.66
23821,6.611,7,1,3,FALSE,0.773
23822,5.582,0,2,2,FALSE,0.474
23823,6.387,7,1,5,FALSE,0.205
23824,1.484,13,2,1,FALSE,0.692
23825,8.911,2,4,1,TRUE,0.298
23826,2.17,8,1,2,FALSE,0.876
23827,7.875,2,2,1,FALSE,0.689
23828,6.862,0,5,1,FALSE,0.012
23829,1.435,14,3,1,FALSE,0.912
23830,2.061,15,5,2,TRUE,0.726
23831,1.385,11,2,1,FALSE,0.688
23832,9.776,0,1,4,FALSE,0.171
23833,3.39,2,3,4,FALSE,0.075
23834,4.973,18,5,2,FALSE,0.285
23835,2.901,7,1,5,FALSE,0.358
23836,6.008,5,1,3,FALSE,0.192
23837,5.618,7,5,1,FALSE,0.318
23838,4.841,1,3,5,FALSE,0.451
23839,5.497,10,4,1,FALSE,0.741
23840,7.544,17,4,3,FALSE,0.256
23841,5.5,8,5,3,FALSE,0.617
23842,8.212,12,1,4,TRUE,0.541
23843,4.356,2,2,2,FALSE,0.843
23844,3.701,2,5,2,FALSE,0.134
23845,2.685,5,2,4,TRUE,0.19
23846,6.893,6,5,2,TRUE,0.179
23847,7.831,12,2,1,FALSE,0.708
23848,8.288,17,3,5,TRUE,0.514
23849,5.284,5,2,2,TRUE,0.105
23850,2.264,7,3,4,FALSE,0.303
23851,6.596,4,5,5,FALSE,0.85
23852,2.808,16,5,2,TRUE,0.025
23853,4.725,10,2,4,TRUE,0.175
23854,4.524,11,1,4,FALSE,0.47
23855,5.857,6,3,1,FALSE,0.531
23856,5.625,17,5,5,TRUE,0.848
23857,3.576,12,3,3,TRUE,0.838
23858,9.276,16,3,4,FALSE,0.842
23859,6.234,16,2,2,FALSE,0.606
23860,9.961,15,4,4,FALSE,0.404
23861,9.874,19,1,2,TRUE,0.8
23862,3.63,18,1,4,TRUE,0.172
23863,9.325,11,1,2,FALSE,0.095
23864,8.211,6,4,5,TRUE,0.743
23865,9.514,1,1,1,FALSE,0.982
23866,7.202,19,5,4,FALSE,0.73
23867,3.202,14,3,1,FALSE,0.602
23868,6.115,5,4,2,FALSE,0.387
23869,6.963,14,2,4,TRUE,0.982
23870,8.748,10,3,1,TRUE,0.103
23871,5.731,2,3,3,TRUE,0.299
23872,6.703,3,5,3,FALSE,0.798
23873,1.452,15,4,5,FALSE,0.232
23874,3.866,3,5,1,FALSE,0.904
23875,3.269,2,5,3,FALSE,0.429
23876,6.736,15,3,5,TRUE,0.67
23877,6.221,13,3,5,FALSE,0.699
23878,3.825,5,2,3,FALSE,0.899
23879,9.484,10,3,1,FALSE,0.31
23880,2.28,7,2,4,FALSE,0.653
23881,5.243,14,3,2,FALSE,0.349
23882,9.442,18,1,3,FALSE,0.381
23883,4.864,14,5,5,TRUE,0.062
23884,4.55,0,4,5,FALSE,0.172
23885,1.942,12,2,2,FALSE,0.49
23886,8.375,11,3,5,TRUE,0.231
23887,4.848,7,1,3,FALSE,0.829
23888,6.852,4,5,5,TRUE,0.402
23889,5.474,7,2,3,FALSE,0.705
23890,3.831,7,1,4,TRUE,0.568
23891,2.402,12,2,1,TRUE,0.437
23892,3.709,3,1,3,FALSE,0.418
23893,5.916,17,1,1,FALSE,0.683
23894,6.062,3,5,4,TRUE,0.859
23895,2.507,12,1,4,TRUE,0.324
23896,3.038,4,3,4,FALSE,0.915
23897,5.609,1,5,3,FALSE,0.166
23898,7.787,3,2,3,TRUE,0.826
23899,3.009,10,2,2,TRUE,0.179
23900,9.817,14,4,3,FALSE,0.053
23901,8.105,14,4,2,FALSE,0.203
23902,3.039,19,5,5,FALSE,0.063
23903,3.854,14,3,3,FALSE,0.276
23904,7.335,4,1,5,FALSE,0.028
23905,6.668,0,3,2,TRUE,0.073
23906,6.811,15,1,1,TRUE,0.435
23907,6.517,12,3,2,FALSE,0.461
23908,3.409,7,1,2,TRUE,0.54
23909,9.151,17,3,2,FALSE,0.381
23910,2.854,19,4,1,FALSE,0.345
23911,3.937,9,2,4,FALSE,0.791
23912,1.284,5,3,3,FALSE,0.353
23913,6.154,4,2,5,TRUE,0.285
23914,4.246,11,2,4,FALSE,0.794
23915,6.663,18,3,1,TRUE,0.155
23916,8.176,1,4,4,TRUE,0.046
23917,8.194,0,1,4,FALSE,0.766
23918,7.488,4,3,1,TRUE,0.047
23919,1.494,10,2,4,FALSE,0.957
23920,7.464,8,4,3,FALSE,0.963
23921,6.622,2,3,3,FALSE,0.147
23922,3.132,0,3,3,FALSE,0.535
23923,2.315,19,5,4,FALSE,0.747
23924,9.594,4,4,4,FALSE,0.603
23925,8.617,17,2,4,FALSE,0.084
23926,1.464,17,1,5,TRUE,0.218
23927,6.113,13,2,5,TRUE,0.437
23928,3.037,4,5,4,TRUE,0.753
23929,8.158,17,2,2,FALSE,0.069
23930,1.714,12,3,2,FALSE,0.966
23931,3.045,16,5,4,FALSE,0.002
23932,5.966,10,2,3,FALSE,0.455
23933,7.158,8,3,5,FALSE,0.372
23934,3.408,19,4,1,TRUE,0.769
23935,9.164,9,4,4,TRUE,0.522
23936,5.648,13,3,2,FALSE,0.435
23937,8.813,5,3,2,FALSE,0.35
23938,6.563,11,2,3,FALSE,0.705
23939,4.04,15,3,1,FALSE,0.808
23940,7.135,0,2,2,FALSE,0.9
23941,2.541,7,4,4,FALSE,0.761
23942,9.853,2,1,2,FALSE,0.426
23943,7.581,5,5,3,TRUE,0.298
23944,7.667,18,1,5,FALSE,0.061
23945,1.337,11,4,3,TRUE,0.097
23946,9.23,10,4,1,FALSE,0.903
23947,4.098,4,4,5,TRUE,0.023
23948,3.962,14,1,4,FALSE,0.209
23949,5.063,14,1,1,FALSE,0.61
23950,4.186,12,5,5,FALSE,0.394
23951,3.375,6,3,2,FALSE,0.043
23952,4.115,11,4,5,FALSE,0.403
23953,2.17,12,1,2,FALSE,0.161
23954,5.115,19,5,2,TRUE,0.138
23955,6.117,4,1,5,FALSE,0.795
