customer_id,internet_usage_gb,internet_speed_avg_mbps,latency_ms,weekend_data_ratio,peak_usage_hour
20782,36.02,304.612,112.294,0.41,11
20783,3.16,254.415,28.389,0.1,9
20784,24.17,315.756,129.477,0.89,14
20785,152.04,37.982,24.323,0.3,1
20786,42.68,254.904,70.052,0.67,9
20787,32.41,356.94,114.385,0.85,21
20788,272.23,17.36,39.456,0.8,22
20789,21.03,190.287,16.764,0.3,22
20790,66.83,302.989,126.558,0.16,16
20791,202.37,10.29,20.48,0.41,8
20792,20.61,345.995,106.854,0.84,17
20793,52.27,377.746,5.878,0.36,5
20794,103.94,55.586,189.79,0.31,10
20795,169.69,160.448,47.718,0.36,5
20796,111.4,119.088,25.382,0.64,19
20797,126.92,68.042,60.08,0.45,15
20798,43.52,193.2,33.33,0.73,13
20799,148.89,387.335,82.342,0.73,8
20800,203.38,165.566,99.709,0.9,17
20801,16.01,213.986,192.248,0.36,10
20802,244.93,36.695,156.556,0.54,22
20803,34.43,324.312,106.113,0.73,17
20804,210.01,191.823,108.876,0.38,6
20805,93.58,158.685,49.204,0.72,13
20806,48.61,127.68,176.954,0.85,14
20807,153.36,172.217,108.575,0.25,23
20808,283,202.12,30.03,0.86,3
20809,114.12,165.831,165.375,0.59,22
20810,121.21,229.329,87.446,0.81,14
20811,90.27,12.776,141.217,0.77,13
20812,115.75,215.172,179.587,0.2,18
20813,127.87,28.689,179.961,0.45,16
20814,34.05,372.964,190.12,0.36,5
20815,291.8,23.846,6.139,0.16,1
20816,104.59,350.82,170.062,0.74,15
20817,245.36,215.189,86.881,0.16,3
20818,172.24,350.687,67.434,0.14,17
20819,29.29,328.746,31.954,0.15,4
20820,208.77,311.024,31.666,0.79,22
20821,224.94,382.379,144.195,0.32,22
20822,257.1,228.424,45.174,0.46,17
20823,37.87,75.737,162.337,0.64,23
20824,174.86,368.478,104.083,0.34,12
20825,285.01,271.027,80.441,0.48,7
20826,197.3,231.205,129.641,0.14,0
20827,231.39,288.07,35.108,0.27,21
20828,53.62,328.045,189.015,0.1,23
20829,9.4,177.828,163.28,0.7,1
20830,19.64,393.569,80.523,0.85,7
20831,211.03,40.515,22.839,0.38,22
20832,288.47,185.515,170.857,0.78,15
20833,40.06,238.479,154.841,0.51,11
20834,79.64,399.082,100.2,0.68,7
20835,267.01,355.917,43.465,0.12,7
20836,293.6,113.51,21.94,0.29,4
20837,207.83,148.771,115.359,0.19,21
20838,3.15,7.265,17.206,0.54,19
20839,121.3,300.416,174.001,0.17,21
20840,173.48,101.553,156.095,0.49,11
20841,233.13,80.176,17.026,0.25,6
20842,225.41,101.716,38.495,0.52,16
20843,82.24,206.017,50.985,0.14,20
20844,228.41,201.319,184.771,0.29,20
20845,258.01,93.217,116.712,0.18,0
20846,26,58.307,101.208,0.61,13
20847,215.3,368.605,78.01,0.73,23
20848,114.64,113.363,97.536,0.18,7
20849,92.63,362.616,182.264,0.74,10
20850,28.72,369.934,179.191,0.13,20
20851,97.72,275.717,121.597,0.78,16
20852,23.07,288.69,39.026,0.89,15
20853,252.77,235.541,111.548,0.11,14
20854,183.03,79.876,84.113,0.41,3
20855,163.47,203.829,31.907,0.63,7
20856,104.72,256.734,154.631,0.15,19
20857,219,301.161,76.689,0.8,9
20858,208.35,177.895,86.489,0.78,23
20859,165.42,59.176,165.935,0.79,0
20860,139.5,205.031,97.758,0.53,6
20861,193.9,104.498,175.919,0.29,22
20862,186.44,351.845,80.815,0.56,11
20863,63.21,45.993,169.213,0.56,0
20864,296.44,113.191,99.592,0.48,3
20865,2.78,218.099,13.009,0.7,21
20866,102.85,76.229,5.673,0.13,4
20867,93.33,240.083,90.119,0.19,22
20868,124.83,298.951,44.029,0.3,23
20869,290.34,40.895,187.754,0.34,9
20870,1.8,216.488,127.623,0.48,8
20871,299.9,62.422,146.616,0.13,17
20872,103.84,385.035,16.639,0.29,7
20873,199.92,356.592,184.209,0.36,3
20874,91.04,355.139,5.671,0.42,5
20875,131.03,21.097,94.996,0.62,11
20876,163.89,222.618,16.758,0.47,19
20877,0.86,87.387,35.642,0.49,8
20878,193.3,247.035,134.809,0.16,6
20879,84.51,390.698,126.241,0.57,16
20880,109.06,46.95,160.322,0.38,6
20881,145.18,183.175,51.998,0.51,3
20882,29.91,372.72,69.8,0.36,18
20883,57.33,19.444,79.672,0.21,11
20884,294.65,36.11,68.759,0.19,15
20885,130.56,254.743,140.054,0.11,12
20886,45.58,51.161,24.03,0.9,6
20887,210.43,243.248,47.743,0.56,5
20888,177.15,126.242,128.197,0.49,15
20889,66.52,392.119,114.675,0.67,15
20890,62.16,134.9,186.112,0.71,20
20891,7.45,93.117,151.754,0.21,4
20892,71.48,76.722,15.194,0.67,19
20893,145.31,209.671,141.949,0.26,18
20894,152.5,136.008,141.266,0.64,10
20895,69.12,113.954,164.86,0.17,12
20896,177.48,294.99,150.58,0.14,11
20897,57.77,279.177,171.026,0.68,19
20898,93.62,331.207,83.635,0.48,22
20899,4.41,162.376,183.013,0.1,11
20900,57.96,248.204,107.913,0.44,18
20901,266.73,212.595,25.376,0.28,17
20902,135.94,330.942,21.258,0.71,9
20903,103.81,232.232,115.861,0.24,4
20904,104.13,10.373,61.487,0.54,12
20905,35.25,1.238,79.581,0.84,20
20906,86.76,271.721,8.568,0.32,6
20907,3.65,394.423,111.432,0.59,8
20908,123.76,321.863,70.416,0.16,18
20909,254.71,394.64,45.906,0.23,21
20910,110.84,110.255,157.124,0.73,8
20911,80.67,364.361,64.427,0.72,14
20912,148.82,281.922,21.82,0.69,19
20913,294.67,246.374,154.111,0.27,21
20914,240.57,4.966,72.044,0.86,22
20915,2.44,383.14,95.678,0.45,20
20916,207.73,204.456,158.104,0.63,6
20917,206.37,339.004,115.084,0.52,14
20918,170.73,242.176,95.464,0.48,21
20919,282.98,262.859,62.06,0.68,23
20920,246.13,39.476,17.607,0.57,18
20921,156.29,113.753,146.502,0.17,0
20922,213.07,22.973,63.996,0.62,4
20923,14.33,26.781,134.333,0.21,17
20924,299.52,190.368,126.876,0.76,19
20925,177.99,74.435,38.088,0.83,11
20926,61.52,63.549,5.308,0.7,19
20927,217.38,170.776,144.744,0.27,12
20928,108.06,83.541,169.366,0.25,18
20929,125.97,280.973,19.208,0.62,11
20930,76.64,210.747,174.98,0.9,4
20931,208.46,42.321,27.506,0.8,8
20932,299.8,218.002,196.076,0.53,12
20933,149.65,338.844,27.18,0.68,16
20934,215.26,74.761,177.765,0.13,20
20935,284.86,233.539,117.582,0.83,13
20936,184.48,13.771,97.75,0.26,6
20937,169.41,322.446,170.818,0.47,18
20938,2.4,378.564,35.833,0.87,10
20939,8.65,235.705,115.549,0.51,7
20940,235.54,13.961,87.409,0.59,22
20941,277.65,353.205,41.234,0.26,2
20942,20.32,390.197,160.725,0.64,20
20943,20.22,58.005,118.186,0.66,4
20944,240.49,104.619,135.753,0.58,12
20945,130.38,107.059,49.248,0.11,14
20946,33.64,229.28,21.695,0.23,15
20947,184.35,342.81,174.33,0.64,15
20948,93.9,194.206,21.754,0.56,16
20949,136.34,50.034,111.634,0.48,3
20950,47.23,344.109,8.076,0.36,13
20951,289.19,316.953,147.235,0.48,21
20952,146.55,217.748,66.966,0.36,1
20953,203.1,99.04,180.005,0.7,20
20954,80.31,101.06,102.882,0.35,13
20955,67.71,30.771,100.963,0.42,4
20956,215.47,132.664,126.216,0.28,8
20957,239.99,15.244,32.125,0.31,9
20958,237.08,244.104,37.52,0.33,3
20959,66.9,31.46,99.812,0.33,12
20960,134.02,389.408,67.655,0.5,17
20961,297.18,90.528,73.63,0.23,10
20962,35.73,195.178,135.709,0.88,4
20963,59.01,95.161,87.789,0.89,4
20964,150.21,145.32,112.59,0.24,9
20965,261.7,346.895,81.572,0.13,10
20966,75.42,201.906,171.046,0.83,16
20967,29.66,368.278,180.176,0.68,5
20968,219.06,190.839,62.098,0.54,9
20969,172.9,181.023,139.345,0.11,21
20970,201.44,154.476,33.05,0.22,20
20971,259.61,284.469,159.134,0.5,9
20972,203.31,223.229,21.047,0.48,8
20973,152.38,139.523,185.11,0.18,6
20974,190.54,144.332,185.774,0.47,23
20975,255.65,28.349,55.342,0.57,12
20976,147.18,236.621,58.977,0.21,22
20977,79.36,195.82,194.576,0.33,21
20978,3.77,273.051,42.468,0.45,12
20979,239.33,319.928,80.295,0.55,2
20980,144.08,261.722,134.173,0.22,17
20981,276.48,308.534,88.701,0.13,8
20982,180.65,292.119,82.651,0.62,20
20983,129.69,9.721,89.499,0.86,20
20984,131.16,3.085,5.519,0.36,14
20985,163.98,181.092,167.083,0.81,22
20986,66.47,396.194,160.133,0.31,13
20987,232.88,324.328,78.991,0.79,20
20988,293.84,224.11,152.267,0.47,6
20989,33.96,219.865,47.26,0.13,1
20990,188.49,120.486,23.072,0.3,16
20991,151.81,299.46,106.65,0.51,9
20992,231.59,20.925,60.186,0.17,4
20993,144.12,348.282,57.62,0.81,2
20994,68.53,23.157,129.8,0.42,8
20995,106.95,88.153,56.154,0.35,16
20996,204.5,360.761,27.539,0.63,7
20997,272.12,55.354,66.277,0.77,1
20998,244.41,260.276,89.759,0.75,4
20999,45.85,81.963,71.693,0.4,11
21000,264.76,128.131,192.59,0.63,11
21001,50.43,149.578,156.163,0.74,17
21002,82.55,48.2,141.228,0.69,20
21003,119.05,282.565,115.959,0.51,3
21004,100.71,364.38,168.353,0.62,18
21005,153.21,22.189,87.064,0.65,3
21006,274.3,224.904,8.643,0.49,0
21007,88.04,379.172,196.872,0.4,7
21008,260.58,203.977,27.647,0.83,20
21009,221.8,104.198,135.077,0.34,20
21010,119.13,351.396,141.52,0.52,16
21011,230.84,19.76,71.102,0.83,19
21012,210.33,141.443,27.389,0.19,19
21013,249.11,390.76,36.206,0.54,5
21014,143.59,234.555,22.1,0.25,3
21015,74.38,311.327,169.79,0.63,3
21016,203.57,143.796,113.082,0.85,1
21017,252.37,397.796,95.468,0.17,19
21018,228.98,189.673,32.399,0.84,3
21019,119.82,365.41,155.864,0.17,13
21020,27.77,136.393,44.932,0.22,5
21021,33.39,278.533,58.001,0.87,8
21022,222.7,116.878,10.921,0.84,4
21023,27.7,332.129,137.147,0.64,21
21024,116.72,293.952,64.548,0.33,10
21025,197.3,100.159,69.377,0.78,18
21026,186.61,260.258,120.469,0.26,15
21027,13.17,102.6,72.716,0.48,11
21028,148.66,46.004,14.798,0.65,16
21029,223.86,122.898,34.657,0.47,8
21030,65.32,192.257,60.05,0.39,5
21031,88.97,28.283,69.456,0.58,13
21032,161.07,143.6,34.951,0.25,1
21033,25.97,43.767,187.11,0.63,3
21034,187.53,373.117,62.637,0.67,8
21035,71.07,242.29,93.494,0.86,4
21036,89.39,58.462,56.19,0.63,19
21037,182.54,329.276,18.233,0.61,19
21038,86.36,230.447,17.765,0.36,0
21039,206.85,24.919,122.933,0.28,20
21040,156.44,115.502,88.588,0.81,6
21041,82.13,281.339,20.44,0.81,15
21042,112.91,95.183,150.3,0.18,13
21043,239.61,27.922,119.106,0.52,22
21044,66.47,341.367,199.56,0.71,20
21045,172.14,346.479,189.624,0.46,10
21046,291.33,376.237,83.609,0.84,2
21047,131.84,264.247,62.574,0.32,5
21048,296.11,317.471,82.925,0.69,20
21049,273.48,317.973,74.224,0.79,17
21050,38.09,153.485,18.275,0.53,18
21051,121.71,2.527,198.693,0.78,19
21052,199.26,358.557,29.258,0.22,9
21053,84.22,357.749,49.975,0.72,18
21054,146.75,76.326,71.869,0.7,19
21055,121.06,76.187,106.072,0.62,5
21056,93.6,41.519,12.494,0.12,6
21057,77.68,267.41,62.766,0.21,23
21058,155.11,260.85,54.044,0.55,16
21059,273.64,233.428,32.933,0.66,17
21060,40.94,26.238,64.189,0.24,21
21061,230.57,114.903,133.531,0.84,5
21062,123.24,213.689,122,0.12,10
21063,165.73,343.648,160.535,0.23,7
21064,77.62,63.733,51.602,0.74,17
21065,131.02,316.264,164.251,0.3,8
21066,2.98,181.216,94.462,0.64,23
21067,206.3,73.433,135.946,0.41,2
21068,201.21,37.899,119.468,0.13,17
21069,213.33,207.276,179.569,0.13,14
21070,121.3,16.593,51.746,0.35,11
21071,205.23,8.448,148.998,0.72,17
21072,170.55,275.221,33.813,0.78,11
21073,251.97,189.318,116.811,0.23,6
21074,36.3,282.591,174.632,0.33,5
21075,65.07,31.135,37.103,0.39,12
21076,72.15,181.67,160.116,0.13,2
21077,31.89,26.432,143.271,0.55,16
21078,71.04,330.24,139.992,0.14,12
21079,197.11,14.144,106.935,0.6,9
21080,166.91,319.161,167.86,0.24,14
21081,117.55,21.078,59.984,0.55,9
21082,239.45,365.922,176.188,0.84,6
21083,244.75,390.232,127.931,0.27,1
21084,249.61,298.91,18.028,0.54,0
21085,122.71,61.596,123.542,0.85,4
21086,259.02,183.024,141.406,0.57,19
21087,168.55,238.119,104.342,0.42,18
21088,152.06,257.42,7.259,0.86,22
21089,220.49,244.594,156.025,0.32,8
21090,231.91,262.199,6.463,0.33,22
21091,239.61,313.255,112.942,0.61,9
21092,150.11,373.759,49.625,0.18,17
21093,8.68,316.58,61.064,0.86,2
21094,44.24,148.28,7.359,0.81,6
21095,99.46,67.313,158.959,0.57,20
21096,70.38,84.408,109.766,0.19,16
21097,113.12,134.589,142.997,0.55,10
21098,116.66,132.418,113.727,0.34,20
21099,255.13,107.477,90.481,0.73,7
21100,19.62,289.077,87.066,0.56,18
21101,220.33,130.994,13.252,0.47,17
21102,122.21,212.579,65.244,0.56,0
21103,48.83,309.418,164.577,0.57,23
21104,208.81,162.692,150.973,0.1,21
21105,217.11,75.851,43.556,0.82,8
21106,71.72,288.812,137.586,0.33,22
21107,203.14,287.648,129.837,0.55,17
21108,119.7,217.121,113.808,0.63,11
21109,238.97,312.671,53.558,0.33,7
21110,268.69,78.594,189.572,0.76,17
21111,45.29,199.445,122.975,0.39,23
21112,92.57,118.407,186.012,0.74,4
21113,294.26,342.206,184.911,0.74,9
21114,72.95,91.871,43.681,0.83,9
21115,49.17,52.008,13.656,0.41,16
21116,95.75,370.894,85.674,0.64,10
21117,255.16,177.182,51.586,0.52,8
21118,58.64,43.285,55.798,0.38,21
21119,274.73,105.816,71.613,0.24,12
21120,259.04,169.001,188.602,0.39,21
21121,110.25,74.56,56.65,0.54,18
21122,214.72,139.153,74.156,0.87,8
21123,42.72,310.272,140.673,0.45,7
21124,15.78,264.153,34.828,0.77,20
21125,137.25,305.783,156.362,0.12,20
21126,183.74,376.208,118.405,0.81,22
21127,215.68,154.056,142.523,0.74,8
21128,60.82,136.964,191.408,0.68,13
21129,299.11,347.218,191.79,0.65,19
21130,107.39,121.695,107.871,0.74,17
21131,103.24,33.194,151.303,0.16,6
21132,208.57,260.767,88.402,0.18,20
21133,157.14,42.817,160.59,0.39,6
21134,44.1,51.304,194.568,0.22,6
21135,278.63,274.177,17.662,0.84,19
21136,202.46,326.739,134.06,0.41,12
21137,127.7,114.157,42.253,0.13,9
21138,158.75,365.645,23.921,0.8,7
21139,193.07,280.889,185.763,0.19,10
21140,10.86,48.085,66.971,0.26,2
21141,63.99,46.351,39.799,0.38,19
21142,17.69,306.113,53.449,0.47,5
21143,32.78,27.547,15.858,0.33,21
21144,68.92,127.646,71.017,0.2,9
21145,258.27,252.022,112.171,0.18,8
21146,279.05,158.995,71.902,0.5,21
21147,163.09,186.551,10.635,0.85,21
21148,114.12,297.957,83.509,0.28,16
21149,240.22,300.947,125.932,0.19,20
21150,62.38,353.88,172.387,0.73,15
21151,140.52,135.662,124.709,0.46,19
21152,111.24,118.629,45.34,0.3,13
21153,152.78,340.461,180.114,0.21,14
21154,142.57,355.454,17.351,0.34,23
21155,293.53,397.24,103.679,0.22,22
21156,242.02,269.434,12.667,0.63,15
21157,172.35,10.14,99.468,0.51,23
21158,152.21,78.6,157.131,0.44,14
21159,114.21,135.57,41.477,0.5,21
21160,98.2,10.191,187.561,0.42,23
21161,163.01,242.707,64.041,0.25,22
21162,106.66,56.629,124.55,0.86,8
21163,185.73,209.883,71.454,0.54,4
21164,24.52,126.589,117.551,0.72,17
21165,290.25,106.084,190.894,0.67,23
21166,132.21,27.187,106.854,0.23,20
21167,136.83,312.939,38.182,0.88,10
21168,172.22,316.123,13.016,0.68,18
21169,57.24,92.986,199.584,0.71,8
21170,36.52,184.207,173.702,0.73,4
21171,184.12,319.084,62.806,0.2,15
21172,286.76,43.903,108.589,0.7,13
21173,240.52,14.865,61.436,0.29,19
21174,116.81,22.223,187.036,0.51,1
21175,150.66,298.858,160.021,0.17,20
21176,37.03,166.754,35.249,0.66,18
21177,298.94,288.788,182.903,0.13,21
21178,173.13,179.775,195.724,0.47,13
21179,77.94,163.031,164.919,0.35,12
21180,292.81,184.702,54.742,0.2,0
21181,151.96,270.45,102.332,0.84,4
21182,111.39,278.768,197.783,0.74,11
21183,199.53,58.464,181.211,0.23,3
21184,108.73,21.235,111.22,0.69,23
21185,142.33,147.899,102.779,0.36,17
21186,166.83,281.517,143.562,0.15,8
21187,269.15,191.765,23.811,0.79,13
21188,13.59,127.259,91.402,0.32,7
21189,37.52,398.348,144.384,0.66,16
21190,154.93,15.313,120.887,0.16,21
21191,164.82,205.263,69.128,0.57,23
21192,219.95,292.89,158.682,0.76,9
21193,119,118.107,90.135,0.38,13
21194,70.18,196.952,98.625,0.46,7
21195,267.61,188.308,90.974,0.71,19
21196,248.91,320.018,169.208,0.1,15
21197,256.08,33.233,122.53,0.87,0
21198,299.88,185.311,170.173,0.29,2
21199,203.22,40.036,190.691,0.51,1
21200,100.3,394.095,86.575,0.86,5
21201,155.84,207.309,183.322,0.86,18
21202,221.78,102.364,187.899,0.21,11
21203,1.34,183.398,190.499,0.35,19
21204,174.27,162.63,5.407,0.64,0
21205,69.42,120.196,97.076,0.18,9
21206,220.81,326.763,80.861,0.38,18
21207,30.41,321.303,92.607,0.34,10
21208,190.38,34.499,39.512,0.36,16
21209,69.83,214.432,152.875,0.75,22
21210,217.01,64.725,19.035,0.32,10
21211,116.75,312.517,156.178,0.7,0
21212,295.71,45.015,164.525,0.16,4
21213,65.05,128.335,83.711,0.37,8
21214,57.6,48.624,20.656,0.2,12
21215,262.5,171.111,114.114,0.79,18
21216,292.51,1.543,150.01,0.42,15
21217,91.78,338.443,5.879,0.47,17
21218,287.18,386.694,138.571,0.79,14
21219,230.57,11.421,79.802,0.2,20
21220,294.09,98.51,120.63,0.78,11
21221,50.6,313.668,111.184,0.51,0
21222,284.67,278.93,6.311,0.46,20
21223,145.83,129.639,82.724,0.59,14
21224,290.5,35.149,147.761,0.67,21
21225,79.13,310.284,177.873,0.36,11
21226,4.58,351.582,157.215,0.86,5
21227,94.12,374.96,163.682,0.69,20
21228,204.89,38.199,82.939,0.81,8
21229,277.42,339.148,165.519,0.78,10
21230,140.68,176.727,121.032,0.8,19
21231,102.71,117.61,50.266,0.63,14
21232,245.25,260.891,142.349,0.44,18
21233,52.69,95.13,73.381,0.51,9
21234,178.65,333.664,8.849,0.25,0
21235,51.41,383.473,187.091,0.85,8
21236,206.86,21.96,48.203,0.7,10
21237,152.45,347.772,162.054,0.41,6
21238,129.63,338.357,81.392,0.87,15
21239,6.5,370.445,122.75,0.57,10
21240,139.91,290.213,73.479,0.36,16
21241,37.08,371.937,42.504,0.43,0
21242,296.63,388.871,173.168,0.7,12
21243,72.49,310.121,169.084,0.23,7
21244,271.79,154.658,140.158,0.76,18
21245,179.95,179.755,89.409,0.34,17
21246,265.97,248.21,151.398,0.28,18
21247,27.89,82.486,164.841,0.16,16
21248,282.88,256.207,186.533,0.69,21
21249,44.37,347.434,42.741,0.4,15
21250,239.89,274.321,101.311,0.79,13
21251,179.62,33.924,105.021,0.41,17
21252,78,39.596,167.081,0.63,13
21253,217.82,186.915,7.029,0.49,12
21254,36.06,375.886,89.237,0.58,7
21255,240.23,286.771,111.675,0.75,15
21256,190.1,195.807,46.596,0.31,21
21257,25.53,185.947,182.862,0.22,1
21258,165.06,310.637,149.566,0.62,16
21259,234.27,354.172,101.034,0.5,23
21260,4.52,368.008,73.164,0.44,11
21261,185.84,94.73,180.495,0.79,11
21262,149.77,5.134,96.427,0.64,22
21263,85.56,354.838,102.323,0.82,2
21264,53.73,303.184,15.549,0.42,16
21265,53.87,75.524,79.362,0.18,12
21266,209.64,335.645,25.496,0.76,8
21267,73,173.416,185.52,0.15,14
21268,13.47,83.956,128.463,0.9,8
21269,212.2,194.127,197.472,0.65,7
21270,26.07,304.179,53.956,0.66,22
21271,259.61,181.856,187.041,0.39,20
21272,244.49,159.169,164.844,0.81,10
21273,274.18,157.464,106.088,0.46,2
21274,196.33,224.838,14.885,0.49,4
21275,214.2,164.889,138.196,0.18,1
21276,49.38,305.513,113.041,0.33,20
21277,215.93,242.791,151.235,0.6,9
21278,200.77,330.189,188.639,0.15,5
21279,97.03,278.326,117.111,0.31,3
21280,112.58,41.582,113.113,0.5,18
21281,277.06,208.392,126.145,0.72,23
21282,221.46,173.834,142.367,0.58,19
21283,258.93,239.472,158.085,0.46,12
21284,238.73,141.837,141.82,0.82,1
21285,190.85,59.212,47.868,0.67,19
21286,40.08,321.921,37.887,0.78,23
21287,81.46,218.003,37.233,0.64,11
21288,163.99,33.911,112.124,0.83,5
21289,281.89,63.349,137.555,0.39,21
21290,270.79,344.905,87.372,0.17,22
21291,2.02,311.762,152.397,0.5,14
21292,166.72,369.802,14.679,0.84,22
21293,274.62,128.214,182.69,0.53,23
21294,42.32,220.59,161.214,0.6,0
21295,94.7,67.416,135.304,0.24,10
21296,64.95,335.36,176.789,0.86,3
21297,102.83,373.202,186.763,0.33,11
21298,183.49,59.233,141.418,0.8,5
21299,180.47,54.529,193.72,0.43,7
21300,241.01,121.466,160.965,0.13,22
21301,274.68,12.79,19.386,0.55,23
21302,145.82,329.552,60.276,0.69,19
21303,96.54,397.872,110.817,0.22,6
21304,81.59,9.268,146.938,0.74,21
21305,173.29,58.056,185.094,0.31,18
21306,88.72,118.112,66.316,0.62,17
21307,188.68,371.748,38.283,0.5,21
21308,112.05,51.962,10.658,0.42,14
21309,60.84,325.168,62.664,0.75,7
21310,10.17,287.811,67.118,0.42,8
21311,36.21,137.702,5.398,0.73,23
21312,36.74,218.33,123.533,0.32,11
21313,102.56,242.025,46.701,0.62,22
21314,207.41,266.603,164.907,0.23,10
21315,24.45,16.52,109.224,0.46,17
21316,120.74,359.952,102.789,0.57,15
21317,226.91,100.524,124.278,0.73,1
21318,221.13,106.271,199.901,0.63,15
21319,202.58,240.326,10.731,0.8,18
21320,139.51,59.978,31.024,0.12,6
21321,268.41,316.407,140.137,0.51,2
21322,232.26,287.667,154.735,0.83,16
21323,195.08,72.082,125.416,0.4,10
21324,179.19,173.029,29.547,0.52,8
21325,23.27,201.031,23.711,0.45,19
21326,214.39,68.197,32.383,0.44,6
21327,30.32,196.851,106.055,0.78,6
21328,279.24,32.991,24.344,0.12,14
21329,273.08,9.433,186.795,0.37,23
21330,83.66,131.522,186.453,0.25,0
21331,66.27,317.987,153.921,0.74,0
21332,31.02,389.321,142.037,0.36,18
21333,292.94,143.751,37.519,0.58,20
21334,84.22,29.483,122.517,0.64,16
21335,16.79,246.223,60.42,0.13,19
21336,17.75,27.323,180.072,0.86,9
21337,135.63,300.394,171.533,0.36,1
21338,40.23,136.258,137.778,0.51,19
21339,55.47,65.062,121.584,0.59,17
21340,29.43,213.916,75.072,0.78,3
21341,118.74,45.439,23.433,0.8,16
21342,86.4,61.588,191.511,0.76,14
21343,292.16,20.271,54.656,0.64,3
21344,78.75,219.914,52.848,0.26,12
21345,189.52,387.807,152.701,0.57,18
21346,142.8,157.751,8.954,0.45,11
21347,32.7,167.101,145.015,0.87,14
21348,39.54,174.589,21.818,0.6,8
21349,275.68,93.392,41.16,0.24,22
21350,32.64,213.061,80.085,0.88,16
21351,3.58,93,21.415,0.38,20
21352,150.82,179.493,120.185,0.79,10
21353,129.86,376.685,85.166,0.55,19
21354,24.68,198.989,41.085,0.37,20
21355,252.96,61.59,158.983,0.36,19
21356,131.6,271.785,88.462,0.57,17
21357,296.01,21.471,69.631,0.86,7
21358,65.04,198.081,106.146,0.37,7
21359,174.32,277.627,25.916,0.29,12
21360,1.02,32.935,61.855,0.5,14
21361,59.7,336.884,197.785,0.41,9
21362,239.37,192.284,63.747,0.81,19
21363,265.75,289.939,189.129,0.53,8
21364,45.81,184.407,83.989,0.77,22
21365,233.88,281.574,158.112,0.54,0
21366,215.29,340.525,140.446,0.62,20
21367,281.96,92.281,114.378,0.4,11
21368,204.4,20.944,75.904,0.57,9
21369,107.93,140.225,132.266,0.34,13
21370,244.28,322.844,102.661,0.73,9
21371,161.22,147.965,149.315,0.51,4
21372,59.64,302.009,74.38,0.16,5
21373,293.51,367.701,194.066,0.22,17
21374,157.42,113.189,164.633,0.17,16
21375,164.17,258.722,127.248,0.64,8
21376,131.95,264.652,33.419,0.44,21
21377,285.62,83.579,175.367,0.37,17
21378,215.43,209.899,122.808,0.51,10
21379,35.38,49.39,10.564,0.37,21
21380,141.86,312.255,124.437,0.44,1
21381,110.81,244.096,19.406,0.53,18
21382,255.96,213.005,5.737,0.62,16
21383,209.16,96.929,75.544,0.81,1
21384,143.62,370.234,118.809,0.72,12
21385,202.23,17.115,33.054,0.89,13
21386,234.33,393.095,168.818,0.15,8
21387,82.47,58.427,45.055,0.62,1
21388,5.78,339.404,180.338,0.29,2
21389,115.43,321.002,129.839,0.77,18
21390,256.64,34.068,127.957,0.59,2
21391,192.7,362.6,153.244,0.25,0
21392,80.09,268.333,88.616,0.49,7
21393,129.78,76.193,161.56,0.52,19
21394,18.5,216.337,192.789,0.45,23
21395,204.37,128.265,127.215,0.39,18
21396,15.4,127.723,15.038,0.8,14
21397,128.08,27.202,114.706,0.53,18
21398,81.97,43.222,168.361,0.7,9
21399,96.86,90.783,22.807,0.76,13
21400,14.45,57.907,167.51,0.21,19
21401,254.22,212.495,127.015,0.68,20
21402,38.31,270.148,152.609,0.4,20
21403,139.11,206.668,74.696,0.24,17
21404,178.55,211.418,107.275,0.67,17
21405,99.99,285.788,78.393,0.27,1
21406,238.93,280.828,90.37,0.2,22
21407,71.41,276.265,113.273,0.85,17
21408,126.91,10.329,128.172,0.76,16
21409,163.48,342.09,13.155,0.48,14
21410,141.01,60.899,24.521,0.14,19
21411,146.43,232.721,14.461,0.1,2
21412,156.55,391.159,30.663,0.67,8
21413,32.51,278.217,173.243,0.23,8
21414,30.36,80.404,122.108,0.7,11
21415,174.28,145.896,136.934,0.49,18
21416,121.33,119.154,153.331,0.52,10
21417,95.48,54.426,173.321,0.55,6
21418,204.35,94.545,7.308,0.63,11
21419,124.76,189.657,62.914,0.47,14
21420,39.78,310.822,150.033,0.49,10
21421,75.44,272.433,195.606,0.74,5
21422,53.34,11.975,33.795,0.38,7
21423,112.19,310.808,87.519,0.28,23
21424,97.92,278.456,32.059,0.84,17
21425,82.8,87.584,94.636,0.32,7
21426,16.16,16.071,77.911,0.78,15
21427,297.42,217.865,94.124,0.64,22
21428,157.89,80.761,10.2,0.38,23
21429,112.6,121.762,124.176,0.79,14
21430,125.14,310.499,41.084,0.42,8
21431,123.39,7.232,18.4,0.62,14
21432,59.01,329.588,16.085,0.17,22
21433,32.83,125.07,32.923,0.3,10
21434,101.88,145.44,142.295,0.25,23
21435,18.41,236.477,87.922,0.55,2
21436,294.99,363.103,55.738,0.31,12
21437,32.25,252.991,27.022,0.43,22
21438,130.49,10.131,178.471,0.15,16
21439,186.75,380.108,92.313,0.15,6
21440,224.96,88.324,96.777,0.23,5
21441,91.43,207.943,131.863,0.73,10
21442,233.77,263.278,85.172,0.59,21
21443,248.64,293.693,77.966,0.72,0
21444,286.11,143.218,95.318,0.71,14
21445,226.88,229.311,72.73,0.58,18
