customer_id,device_type,num_devices_registered,device_age_months,network_generation,os_type,uses_5g,device_security_patch
18659,Feature Phone,1,32,LTE,Android,FALSE,Up-to-date
18660,Smartphone,4,35,4G,Android,FALSE,Outdated
18661,Smartphone,1,11,4G,Android,FALSE,Up-to-date
18662,Smartphone,3,11,4G,Android,FALSE,Up-to-date
18663,Smartphone,4,2,4G,iOS,FALSE,Up-to-date
18664,Smartphone,2,27,5G,Android,FALSE,Up-to-date
18665,Feature Phone,4,4,4G,iOS,FALSE,Outdated
18666,Smartwatch,3,7,4G,iOS,FALSE,Outdated
18667,Smartphone,2,26,LTE,Other,FALSE,Up-to-date
18668,Smartphone,1,28,LTE,Android,TRUE,Outdated
18669,Feature Phone,3,8,4G,Android,FALSE,Outdated
18670,Feature Phone,1,23,LTE,Android,FALSE,Outdated
18671,Smartphone,1,21,4G,Android,FALSE,Outdated
18672,Feature Phone,3,14,LTE,Android,FALSE,Outdated
18673,Smartphone,4,28,5G,Android,TRUE,Outdated
18674,Smartphone,2,34,4G,Android,FALSE,Up-to-date
18675,Smartphone,3,34,5G,iOS,FALSE,Up-to-date
18676,Feature Phone,4,24,LTE,iOS,FALSE,Up-to-date
18677,Smartphone,1,28,LTE,iOS,FALSE,Outdated
18678,Feature Phone,2,21,LTE,Android,FALSE,Outdated
18679,Smartphone,4,32,LTE,Android,TRUE,Outdated
18680,Smartphone,3,28,LTE,iOS,FALSE,Outdated
18681,Smartphone,1,5,4G,Android,TRUE,Outdated
18682,Smartphone,4,22,4G,Android,FALSE,Up-to-date
18683,Smartphone,2,1,5G,iOS,FALSE,Up-to-date
18684,Smartphone,1,33,LTE,Android,TRUE,Outdated
18685,Smartphone,1,33,5G,Android,FALSE,Up-to-date
18686,Smartphone,2,36,4G,iOS,TRUE,Up-to-date
18687,Smartphone,2,36,5G,Android,FALSE,Outdated
18688,Smartwatch,1,30,4G,Android,FALSE,Outdated
18689,Smartphone,4,18,4G,iOS,FALSE,Up-to-date
18690,Smartphone,1,5,4G,Android,FALSE,Up-to-date
18691,Smartphone,4,28,5G,Android,TRUE,Outdated
18692,Smartphone,1,9,LTE,iOS,TRUE,Up-to-date
18693,Smartphone,1,31,4G,Other,FALSE,Up-to-date
18694,Smartphone,3,2,4G,Android,FALSE,Up-to-date
18695,Smartphone,2,12,4G,Android,TRUE,Up-to-date
18696,Smartphone,2,6,LTE,Android,FALSE,Outdated
18697,Smartphone,1,20,5G,iOS,TRUE,Outdated
18698,Feature Phone,4,30,4G,iOS,FALSE,Outdated
18699,Smartphone,2,24,5G,Android,FALSE,Up-to-date
18700,Smartphone,1,35,4G,iOS,FALSE,Outdated
18701,Smartphone,2,32,LTE,iOS,FALSE,Up-to-date
18702,Smartphone,4,12,5G,Android,FALSE,Up-to-date
18703,Smartphone,2,25,4G,iOS,TRUE,Outdated
18704,Smartwatch,4,21,4G,Android,FALSE,Outdated
18705,Smartwatch,2,12,5G,Android,FALSE,Up-to-date
18706,Tablet,4,16,4G,Android,FALSE,Up-to-date
18707,Smartwatch,2,26,5G,iOS,FALSE,Outdated
18708,Smartphone,3,16,4G,Android,TRUE,Outdated
18709,Smartphone,4,36,4G,Other,FALSE,Outdated
18710,Smartphone,1,34,4G,iOS,FALSE,Up-to-date
18711,Smartphone,2,14,4G,Android,FALSE,Outdated
18712,Smartwatch,1,9,4G,iOS,FALSE,Outdated
18713,Feature Phone,1,3,LTE,Android,FALSE,Outdated
18714,Smartphone,4,18,4G,Other,FALSE,Outdated
18715,Smartphone,2,16,4G,Android,TRUE,Outdated
18716,Smartphone,4,35,4G,Android,TRUE,Outdated
18717,Smartphone,1,29,LTE,Android,FALSE,Outdated
18718,Smartphone,2,19,5G,iOS,FALSE,Up-to-date
18719,Smartphone,2,30,4G,Android,FALSE,Up-to-date
18720,Feature Phone,2,13,4G,Android,FALSE,Up-to-date
18721,Feature Phone,3,24,LTE,iOS,FALSE,Outdated
18722,Smartphone,3,23,4G,Android,TRUE,Up-to-date
18723,Smartphone,2,3,5G,iOS,FALSE,Up-to-date
18724,Feature Phone,2,21,4G,Android,FALSE,Up-to-date
18725,Smartphone,3,4,LTE,Android,TRUE,Up-to-date
18726,Smartphone,3,33,4G,Other,FALSE,Outdated
18727,Smartphone,3,8,5G,iOS,FALSE,Outdated
18728,Smartphone,4,36,4G,iOS,FALSE,Outdated
18729,Smartphone,2,30,LTE,Android,TRUE,Up-to-date
18730,Smartwatch,4,15,4G,Android,FALSE,Up-to-date
18731,Smartwatch,4,36,4G,Android,FALSE,Up-to-date
18732,Smartphone,4,32,4G,iOS,TRUE,Outdated
18733,Smartphone,2,0,LTE,iOS,TRUE,Up-to-date
18734,Smartphone,1,7,5G,iOS,TRUE,Outdated
18735,Smartphone,4,35,5G,Android,FALSE,Outdated
18736,Smartphone,2,10,5G,Android,FALSE,Outdated
18737,Smartphone,3,12,LTE,Android,FALSE,Outdated
18738,Smartphone,2,3,4G,Other,TRUE,Outdated
18739,Smartphone,3,17,LTE,Android,FALSE,Up-to-date
18740,Feature Phone,1,32,LTE,Android,FALSE,Up-to-date
18741,Smartwatch,2,9,4G,Android,TRUE,Outdated
18742,Smartphone,1,28,LTE,iOS,FALSE,Outdated
18743,Feature Phone,2,33,LTE,Android,FALSE,Up-to-date
18744,Smartphone,3,14,4G,iOS,FALSE,Outdated
18745,Smartphone,4,21,4G,Android,FALSE,Up-to-date
18746,Smartphone,1,13,4G,iOS,FALSE,Up-to-date
18747,Smartphone,2,15,4G,iOS,FALSE,Outdated
18748,Smartphone,1,3,4G,Android,FALSE,Outdated
18749,Smartwatch,1,25,5G,Android,FALSE,Outdated
18750,Smartphone,1,24,LTE,iOS,FALSE,Outdated
18751,Feature Phone,2,36,LTE,iOS,FALSE,Outdated
18752,Smartphone,3,34,4G,Android,FALSE,Outdated
18753,Smartphone,2,26,4G,Android,TRUE,Up-to-date
18754,Smartphone,1,32,LTE,iOS,TRUE,Up-to-date
18755,Smartphone,3,1,5G,iOS,TRUE,Up-to-date
18756,Smartphone,2,3,4G,Android,TRUE,Outdated
18757,Smartphone,3,15,5G,Android,FALSE,Outdated
18758,Smartphone,1,23,4G,iOS,TRUE,Outdated
18759,Smartphone,2,9,4G,iOS,FALSE,Up-to-date
18760,Feature Phone,1,13,LTE,Android,FALSE,Up-to-date
18761,Smartwatch,4,16,4G,Android,TRUE,Outdated
18762,Smartphone,1,35,5G,iOS,FALSE,Up-to-date
18763,Feature Phone,3,0,LTE,Android,FALSE,Outdated
18764,Smartphone,2,36,4G,iOS,FALSE,Outdated
18765,Smartphone,2,28,5G,Android,FALSE,Outdated
18766,Smartphone,3,0,LTE,iOS,FALSE,Up-to-date
18767,Smartphone,1,25,4G,Other,FALSE,Up-to-date
18768,Smartphone,1,1,5G,Android,FALSE,Up-to-date
18769,Feature Phone,3,17,LTE,Android,FALSE,Outdated
18770,Smartphone,1,15,4G,iOS,FALSE,Up-to-date
18771,Smartphone,2,26,4G,iOS,FALSE,Outdated
18772,Smartphone,4,35,5G,Android,TRUE,Outdated
18773,Smartphone,3,24,4G,iOS,TRUE,Up-to-date
18774,Tablet,2,35,LTE,Android,TRUE,Up-to-date
18775,Feature Phone,1,2,LTE,Android,FALSE,Outdated
18776,Smartphone,3,21,4G,Android,FALSE,Up-to-date
18777,Smartphone,3,36,LTE,Android,TRUE,Outdated
18778,Smartphone,2,17,5G,Android,TRUE,Outdated
18779,Smartphone,3,26,5G,Android,FALSE,Up-to-date
18780,Smartphone,1,23,4G,Android,FALSE,Outdated
18781,Tablet,3,36,5G,Android,TRUE,Outdated
18782,Feature Phone,3,15,4G,Android,FALSE,Up-to-date
18783,Feature Phone,3,19,LTE,iOS,FALSE,Up-to-date
18784,Tablet,1,9,5G,Android,FALSE,Outdated
18785,Smartphone,4,23,4G,Android,FALSE,Up-to-date
18786,Smartphone,1,35,5G,Android,FALSE,Outdated
18787,Smartphone,4,34,5G,iOS,TRUE,Up-to-date
18788,Feature Phone,2,4,4G,iOS,FALSE,Up-to-date
18789,Smartphone,4,12,5G,Android,FALSE,Outdated
18790,Smartphone,2,1,5G,Android,FALSE,Up-to-date
18791,Smartphone,3,33,5G,Android,TRUE,Up-to-date
18792,Feature Phone,2,35,LTE,iOS,FALSE,Outdated
18793,Smartphone,2,33,LTE,Other,FALSE,Outdated
18794,Smartphone,2,22,5G,Android,FALSE,Up-to-date
18795,Smartphone,4,31,LTE,Android,FALSE,Up-to-date
18796,Smartphone,1,31,4G,iOS,FALSE,Outdated
18797,Smartwatch,4,28,LTE,Android,FALSE,Outdated
18798,Smartphone,2,10,4G,iOS,FALSE,Up-to-date
18799,Feature Phone,4,8,4G,Android,FALSE,Outdated
18800,Smartphone,1,35,5G,Android,FALSE,Outdated
18801,Smartphone,2,21,5G,iOS,FALSE,Up-to-date
18802,Smartphone,4,36,LTE,Android,TRUE,Outdated
18803,Smartphone,1,21,5G,Android,TRUE,Up-to-date
18804,Smartphone,2,33,4G,iOS,TRUE,Outdated
18805,Smartphone,3,27,4G,Android,FALSE,Outdated
18806,Smartwatch,2,27,4G,Android,TRUE,Up-to-date
18807,Smartphone,4,13,4G,Android,FALSE,Up-to-date
18808,Smartphone,4,12,5G,Android,FALSE,Outdated
18809,Smartphone,4,5,5G,Android,FALSE,Up-to-date
18810,Smartphone,1,9,4G,Android,FALSE,Up-to-date
18811,Smartphone,3,12,4G,iOS,FALSE,Up-to-date
18812,Smartphone,4,2,5G,iOS,FALSE,Up-to-date
18813,Smartphone,4,14,4G,Android,TRUE,Up-to-date
18814,Smartphone,2,33,LTE,Android,TRUE,Outdated
18815,Smartphone,2,9,4G,Android,FALSE,Up-to-date
18816,Smartphone,2,5,LTE,iOS,TRUE,Up-to-date
18817,Smartphone,3,8,4G,Android,FALSE,Up-to-date
18818,Smartphone,3,34,4G,Android,FALSE,Up-to-date
18819,Smartphone,3,2,LTE,Android,FALSE,Outdated
18820,Smartphone,1,24,LTE,Android,FALSE,Outdated
18821,Smartphone,3,28,4G,Android,TRUE,Outdated
18822,Feature Phone,2,32,4G,iOS,FALSE,Up-to-date
18823,Smartphone,3,14,LTE,Android,FALSE,Up-to-date
18824,Smartphone,2,35,5G,iOS,TRUE,Up-to-date
18825,Smartphone,1,31,4G,Other,TRUE,Up-to-date
18826,Smartphone,3,10,4G,Android,TRUE,Up-to-date
18827,Smartphone,2,24,4G,iOS,TRUE,Up-to-date
18828,Smartphone,3,30,4G,Android,FALSE,Outdated
18829,Smartphone,1,23,4G,iOS,FALSE,Outdated
18830,Smartphone,2,2,4G,Android,FALSE,Outdated
18831,Smartphone,4,15,LTE,iOS,TRUE,Outdated
18832,Smartphone,4,21,LTE,Android,TRUE,Up-to-date
18833,Feature Phone,3,11,4G,Android,FALSE,Up-to-date
18834,Smartphone,3,18,4G,iOS,TRUE,Outdated
18835,Smartphone,4,18,LTE,iOS,FALSE,Outdated
18836,Smartphone,2,4,5G,iOS,TRUE,Up-to-date
18837,Smartphone,4,10,LTE,iOS,TRUE,Outdated
18838,Smartphone,3,27,4G,iOS,TRUE,Up-to-date
18839,Smartphone,3,3,5G,Android,FALSE,Outdated
18840,Smartphone,1,32,4G,Android,FALSE,Outdated
18841,Feature Phone,2,34,LTE,Android,FALSE,Up-to-date
18842,Smartphone,3,28,4G,iOS,TRUE,Up-to-date
18843,Smartphone,1,24,4G,Android,TRUE,Outdated
18844,Smartphone,2,23,4G,iOS,FALSE,Outdated
18845,Smartphone,2,2,4G,iOS,FALSE,Up-to-date
18846,Feature Phone,4,0,LTE,iOS,FALSE,Outdated
18847,Smartphone,2,0,4G,Android,FALSE,Up-to-date
18848,Smartphone,3,30,5G,iOS,FALSE,Outdated
18849,Smartphone,4,26,4G,iOS,TRUE,Outdated
18850,Smartphone,2,28,4G,Android,FALSE,Up-to-date
18851,Tablet,3,10,LTE,iOS,FALSE,Outdated
18852,Smartphone,4,10,LTE,Android,FALSE,Up-to-date
18853,Smartwatch,2,26,5G,Android,FALSE,Up-to-date
18854,Smartphone,1,2,4G,Android,FALSE,Outdated
18855,Smartphone,2,7,4G,iOS,TRUE,Up-to-date
18856,Smartphone,4,17,LTE,Android,TRUE,Outdated
18857,Smartwatch,3,25,4G,Android,FALSE,Outdated
18858,Smartphone,3,1,LTE,Android,TRUE,Up-to-date
18859,Smartphone,3,26,5G,iOS,TRUE,Up-to-date
18860,Smartphone,4,25,4G,Android,FALSE,Outdated
18861,Tablet,2,3,4G,iOS,FALSE,Outdated
18862,Feature Phone,2,6,4G,iOS,FALSE,Outdated
18863,Smartphone,1,24,4G,Android,FALSE,Outdated
18864,Feature Phone,4,21,LTE,Android,FALSE,Up-to-date
18865,Smartphone,4,1,5G,Android,TRUE,Up-to-date
18866,Smartphone,2,10,5G,Android,FALSE,Up-to-date
18867,Tablet,2,28,LTE,Android,FALSE,Up-to-date
18868,Smartphone,1,32,4G,Android,FALSE,Up-to-date
18869,Feature Phone,1,22,4G,Android,FALSE,Up-to-date
18870,Smartphone,1,17,4G,Android,FALSE,Up-to-date
18871,Smartwatch,1,25,4G,Android,TRUE,Outdated
18872,Smartwatch,1,17,4G,Android,FALSE,Outdated
18873,Smartphone,2,0,LTE,iOS,TRUE,Outdated
18874,Smartphone,2,11,4G,Android,FALSE,Up-to-date
18875,Smartphone,4,30,4G,Android,FALSE,Outdated
18876,Smartphone,3,28,5G,Android,TRUE,Outdated
18877,Smartphone,4,7,4G,Other,FALSE,Up-to-date
18878,Smartphone,2,18,LTE,Android,FALSE,Up-to-date
18879,Smartphone,3,8,4G,Other,FALSE,Up-to-date
18880,Smartwatch,4,34,5G,iOS,FALSE,Outdated
18881,Smartphone,1,30,5G,Android,FALSE,Outdated
18882,Tablet,1,35,5G,Android,FALSE,Outdated
18883,Smartphone,2,30,4G,Android,FALSE,Outdated
18884,Smartwatch,3,22,4G,iOS,FALSE,Outdated
18885,Smartphone,4,18,4G,Other,TRUE,Outdated
18886,Feature Phone,2,35,4G,Android,FALSE,Outdated
18887,Smartphone,4,22,4G,iOS,FALSE,Outdated
18888,Feature Phone,1,13,4G,Android,FALSE,Up-to-date
18889,Tablet,4,15,4G,iOS,FALSE,Outdated
18890,Feature Phone,1,27,LTE,iOS,FALSE,Up-to-date
18891,Smartphone,3,29,5G,Android,FALSE,Outdated
18892,Feature Phone,4,31,4G,iOS,FALSE,Up-to-date
18893,Smartphone,2,3,5G,iOS,TRUE,Outdated
18894,Feature Phone,1,34,4G,Android,FALSE,Outdated
18895,Feature Phone,1,28,LTE,Android,FALSE,Outdated
18896,Smartphone,4,27,4G,iOS,FALSE,Up-to-date
18897,Smartwatch,3,11,4G,iOS,FALSE,Up-to-date
18898,Tablet,2,19,4G,Android,FALSE,Outdated
18899,Smartphone,4,23,5G,iOS,FALSE,Outdated
18900,Smartphone,4,34,4G,Android,TRUE,Outdated
18901,Smartphone,3,7,4G,Android,FALSE,Outdated
18902,Smartphone,2,15,5G,Android,FALSE,Up-to-date
18903,Smartphone,4,5,4G,iOS,FALSE,Outdated
18904,Smartphone,1,33,4G,iOS,FALSE,Outdated
18905,Smartphone,4,12,4G,Android,TRUE,Outdated
18906,Smartwatch,2,14,LTE,iOS,TRUE,Outdated
18907,Smartphone,1,31,5G,Android,TRUE,Outdated
18908,Feature Phone,4,3,4G,Android,FALSE,Up-to-date
18909,Feature Phone,1,20,LTE,iOS,FALSE,Outdated
18910,Smartphone,1,6,LTE,iOS,FALSE,Up-to-date
18911,Tablet,2,10,4G,Other,FALSE,Outdated
18912,Smartphone,2,5,4G,iOS,FALSE,Outdated
18913,Smartphone,4,18,5G,Android,FALSE,Outdated
18914,Smartphone,4,27,4G,Other,FALSE,Up-to-date
18915,Smartphone,4,10,LTE,Android,FALSE,Up-to-date
18916,Smartphone,2,28,5G,Android,TRUE,Outdated
18917,Smartphone,2,4,4G,iOS,FALSE,Outdated
18918,Smartphone,2,20,5G,iOS,FALSE,Outdated
18919,Smartphone,1,36,4G,Android,FALSE,Outdated
18920,Smartphone,1,19,4G,iOS,FALSE,Up-to-date
18921,Feature Phone,3,15,LTE,Android,FALSE,Up-to-date
18922,Smartphone,3,24,5G,iOS,TRUE,Outdated
18923,Smartphone,3,19,4G,Android,FALSE,Outdated
18924,Smartphone,2,35,4G,Android,TRUE,Outdated
18925,Smartphone,3,33,5G,iOS,FALSE,Outdated
18926,Smartphone,2,8,5G,iOS,FALSE,Up-to-date
18927,Smartphone,2,27,5G,iOS,FALSE,Up-to-date
18928,Smartphone,3,16,4G,iOS,FALSE,Up-to-date
18929,Smartphone,4,2,5G,iOS,TRUE,Up-to-date
18930,Tablet,4,27,4G,Android,FALSE,Up-to-date
18931,Smartphone,4,35,5G,iOS,FALSE,Outdated
18932,Smartwatch,1,6,4G,iOS,TRUE,Up-to-date
18933,Smartphone,3,27,4G,Android,TRUE,Outdated
18934,Smartphone,2,33,4G,iOS,FALSE,Up-to-date
18935,Smartphone,2,2,5G,Android,FALSE,Up-to-date
18936,Smartphone,3,29,4G,Android,TRUE,Outdated
18937,Smartwatch,2,24,LTE,Android,TRUE,Outdated
18938,Smartphone,2,35,LTE,iOS,FALSE,Outdated
18939,Smartphone,2,26,5G,Android,FALSE,Up-to-date
18940,Smartwatch,4,26,5G,iOS,FALSE,Up-to-date
18941,Smartphone,4,30,4G,Android,FALSE,Outdated
18942,Feature Phone,2,31,4G,iOS,FALSE,Outdated
18943,Smartphone,2,0,4G,Android,TRUE,Outdated
18944,Smartphone,4,31,4G,Android,FALSE,Outdated
18945,Smartphone,3,28,5G,Android,FALSE,Outdated
18946,Feature Phone,2,20,4G,Android,FALSE,Up-to-date
18947,Feature Phone,1,3,LTE,iOS,FALSE,Up-to-date
18948,Feature Phone,4,17,4G,Android,FALSE,Outdated
18949,Smartphone,1,8,5G,Android,TRUE,Up-to-date
18950,Feature Phone,3,8,4G,Android,FALSE,Outdated
18951,Feature Phone,4,12,4G,Android,FALSE,Up-to-date
18952,Smartphone,2,1,LTE,Android,FALSE,Up-to-date
18953,Smartphone,2,17,4G,Android,FALSE,Outdated
18954,Smartphone,1,20,LTE,Android,TRUE,Up-to-date
18955,Smartphone,2,26,LTE,iOS,TRUE,Up-to-date
18956,Smartphone,2,15,LTE,Android,FALSE,Outdated
18957,Smartphone,2,16,4G,Android,FALSE,Outdated
18958,Smartphone,4,17,4G,Android,FALSE,Outdated
18959,Smartphone,1,27,5G,Other,FALSE,Outdated
18960,Smartphone,4,4,5G,iOS,TRUE,Up-to-date
18961,Smartphone,1,23,5G,Android,TRUE,Outdated
18962,Smartphone,1,17,5G,Android,FALSE,Up-to-date
18963,Smartphone,4,2,4G,Android,FALSE,Up-to-date
18964,Smartphone,4,20,5G,Android,FALSE,Up-to-date
18965,Smartphone,4,34,LTE,Android,TRUE,Up-to-date
18966,Tablet,4,5,4G,iOS,TRUE,Up-to-date
18967,Feature Phone,2,23,4G,Other,FALSE,Up-to-date
18968,Smartphone,4,4,4G,Other,FALSE,Outdated
18969,Smartphone,4,17,5G,iOS,FALSE,Outdated
18970,Tablet,2,24,4G,Android,TRUE,Outdated
18971,Smartphone,1,26,4G,Android,FALSE,Outdated
18972,Feature Phone,1,20,4G,Android,FALSE,Outdated
18973,Smartphone,3,16,4G,Android,FALSE,Up-to-date
18974,Smartwatch,4,23,4G,Android,FALSE,Up-to-date
18975,Smartphone,3,3,4G,iOS,FALSE,Up-to-date
18976,Smartwatch,1,28,5G,iOS,FALSE,Up-to-date
18977,Smartphone,3,7,LTE,Android,FALSE,Up-to-date
18978,Smartphone,2,34,5G,Android,FALSE,Outdated
18979,Tablet,2,8,LTE,iOS,FALSE,Up-to-date
18980,Feature Phone,4,19,LTE,iOS,FALSE,Up-to-date
18981,Smartphone,1,29,LTE,Android,FALSE,Up-to-date
18982,Smartphone,3,25,5G,Android,FALSE,Up-to-date
18983,Smartphone,2,6,4G,iOS,TRUE,Outdated
18984,Smartphone,4,12,4G,Android,FALSE,Up-to-date
18985,Smartwatch,4,1,4G,iOS,TRUE,Up-to-date
18986,Smartphone,2,34,4G,Android,TRUE,Up-to-date
18987,Smartwatch,4,21,5G,iOS,FALSE,Outdated
18988,Smartphone,2,3,4G,Android,FALSE,Up-to-date
18989,Feature Phone,4,26,LTE,Android,FALSE,Outdated
18990,Smartphone,3,23,4G,iOS,TRUE,Outdated
18991,Smartphone,2,35,4G,Android,TRUE,Outdated
18992,Smartphone,1,1,4G,Android,FALSE,Outdated
18993,Smartphone,4,23,4G,iOS,FALSE,Up-to-date
18994,Feature Phone,2,16,LTE,Android,FALSE,Outdated
18995,Smartphone,3,32,4G,Android,TRUE,Outdated
18996,Smartphone,3,31,4G,iOS,TRUE,Up-to-date
18997,Smartphone,3,7,5G,Android,FALSE,Up-to-date
18998,Smartphone,1,30,LTE,Android,FALSE,Outdated
18999,Smartphone,2,27,4G,iOS,FALSE,Up-to-date
19000,Smartphone,1,20,4G,iOS,FALSE,Outdated
19001,Smartphone,3,24,LTE,Other,FALSE,Up-to-date
19002,Smartphone,3,26,LTE,iOS,FALSE,Up-to-date
19003,Smartphone,1,27,LTE,iOS,FALSE,Up-to-date
19004,Smartphone,1,0,4G,Android,FALSE,Up-to-date
19005,Smartphone,2,19,4G,iOS,TRUE,Outdated
19006,Smartphone,4,10,4G,iOS,TRUE,Up-to-date
19007,Smartphone,2,13,4G,Android,FALSE,Up-to-date
19008,Smartphone,2,19,4G,Android,TRUE,Up-to-date
19009,Smartphone,1,3,4G,Android,FALSE,Up-to-date
19010,Smartphone,3,10,LTE,Android,TRUE,Outdated
19011,Smartphone,2,33,4G,Android,TRUE,Up-to-date
19012,Smartphone,1,19,5G,Android,TRUE,Up-to-date
19013,Smartphone,1,10,4G,Android,FALSE,Outdated
19014,Smartphone,4,35,4G,iOS,FALSE,Outdated
19015,Smartphone,2,14,5G,Android,FALSE,Up-to-date
19016,Feature Phone,2,20,4G,iOS,FALSE,Outdated
19017,Smartphone,2,28,4G,Android,FALSE,Outdated
19018,Smartphone,1,11,5G,Android,TRUE,Up-to-date
19019,Smartphone,1,11,4G,iOS,TRUE,Outdated
19020,Smartphone,4,12,5G,iOS,TRUE,Outdated
19021,Smartphone,3,24,5G,iOS,FALSE,Outdated
19022,Smartphone,3,23,4G,Other,FALSE,Up-to-date
19023,Smartphone,1,12,5G,iOS,FALSE,Outdated
19024,Smartphone,1,31,4G,iOS,FALSE,Outdated
19025,Smartphone,1,24,4G,Android,TRUE,Up-to-date
19026,Smartphone,1,9,LTE,Android,FALSE,Up-to-date
19027,Smartphone,3,3,5G,Android,TRUE,Up-to-date
19028,Smartphone,3,27,4G,iOS,FALSE,Outdated
19029,Smartphone,3,21,4G,Android,FALSE,Up-to-date
19030,Tablet,4,19,4G,Android,FALSE,Up-to-date
19031,Smartphone,3,14,5G,iOS,TRUE,Outdated
19032,Smartphone,3,32,4G,Android,FALSE,Up-to-date
19033,Smartphone,3,14,5G,iOS,FALSE,Outdated
19034,Feature Phone,3,18,4G,Other,FALSE,Outdated
19035,Feature Phone,3,28,LTE,Android,FALSE,Up-to-date
19036,Smartphone,3,15,4G,Android,TRUE,Up-to-date
19037,Smartphone,3,27,5G,Android,FALSE,Up-to-date
19038,Smartphone,3,14,5G,Android,FALSE,Outdated
19039,Smartphone,1,13,4G,iOS,TRUE,Up-to-date
19040,Tablet,4,30,4G,iOS,FALSE,Up-to-date
19041,Smartphone,4,35,LTE,iOS,FALSE,Outdated
19042,Smartphone,2,27,4G,Android,TRUE,Outdated
19043,Smartphone,4,22,4G,Android,FALSE,Outdated
19044,Smartphone,1,2,4G,Other,TRUE,Up-to-date
19045,Feature Phone,2,29,4G,Android,FALSE,Outdated
19046,Smartphone,4,20,5G,iOS,FALSE,Up-to-date
19047,Smartphone,3,30,4G,iOS,FALSE,Up-to-date
19048,Feature Phone,1,31,4G,Android,FALSE,Up-to-date
19049,Smartphone,4,24,5G,Android,FALSE,Up-to-date
19050,Smartphone,1,27,4G,Android,FALSE,Up-to-date
19051,Smartphone,2,21,4G,Android,FALSE,Up-to-date
19052,Smartphone,1,21,5G,Android,FALSE,Outdated
19053,Smartphone,1,33,LTE,Android,FALSE,Up-to-date
19054,Smartphone,3,14,5G,iOS,FALSE,Outdated
19055,Smartphone,2,9,LTE,iOS,FALSE,Up-to-date
19056,Smartphone,1,33,4G,iOS,TRUE,Up-to-date
19057,Smartphone,3,13,4G,Android,FALSE,Up-to-date
19058,Smartphone,2,26,4G,iOS,FALSE,Up-to-date
19059,Smartphone,2,11,LTE,Android,TRUE,Up-to-date
19060,Smartphone,2,24,LTE,Android,TRUE,Up-to-date
19061,Smartphone,4,1,LTE,Android,FALSE,Up-to-date
19062,Smartphone,2,1,4G,Android,TRUE,Up-to-date
19063,Smartphone,2,33,5G,iOS,FALSE,Up-to-date
19064,Smartphone,2,34,4G,iOS,FALSE,Up-to-date
19065,Smartwatch,4,24,4G,Android,FALSE,Up-to-date
19066,Smartphone,3,0,4G,iOS,FALSE,Outdated
19067,Smartphone,4,32,4G,Android,FALSE,Up-to-date
19068,Smartphone,3,30,5G,Other,FALSE,Up-to-date
19069,Feature Phone,3,23,4G,iOS,FALSE,Outdated
19070,Smartphone,2,17,4G,Android,FALSE,Outdated
19071,Smartwatch,1,31,4G,Android,TRUE,Up-to-date
19072,Smartphone,3,34,4G,iOS,FALSE,Up-to-date
19073,Feature Phone,4,33,LTE,iOS,FALSE,Up-to-date
19074,Smartphone,1,18,LTE,Android,FALSE,Up-to-date
19075,Smartphone,4,19,4G,Android,FALSE,Up-to-date
19076,Smartphone,1,2,4G,Android,TRUE,Outdated
19077,Feature Phone,4,16,LTE,Other,FALSE,Outdated
19078,Smartphone,1,3,5G,Android,FALSE,Up-to-date
19079,Smartphone,1,23,4G,Android,TRUE,Up-to-date
19080,Smartphone,1,13,5G,Android,FALSE,Up-to-date
19081,Feature Phone,3,23,4G,iOS,FALSE,Outdated
19082,Smartphone,3,33,4G,iOS,FALSE,Outdated
19083,Tablet,1,15,4G,iOS,FALSE,Outdated
19084,Feature Phone,1,7,LTE,Other,FALSE,Up-to-date
19085,Smartphone,4,16,4G,iOS,TRUE,Up-to-date
19086,Feature Phone,4,29,4G,iOS,FALSE,Up-to-date
19087,Smartphone,1,31,4G,Android,FALSE,Outdated
19088,Smartphone,2,19,5G,Android,FALSE,Up-to-date
19089,Smartphone,2,23,LTE,Android,FALSE,Up-to-date
19090,Smartphone,3,25,4G,Other,TRUE,Up-to-date
19091,Smartphone,1,27,5G,iOS,TRUE,Outdated
19092,Smartphone,4,32,4G,Android,FALSE,Outdated
19093,Smartwatch,3,15,LTE,Android,FALSE,Outdated
19094,Smartphone,4,27,LTE,Android,FALSE,Outdated
19095,Smartphone,4,36,4G,Android,FALSE,Up-to-date
19096,Smartphone,2,32,LTE,iOS,FALSE,Up-to-date
19097,Smartphone,4,28,4G,Android,FALSE,Up-to-date
19098,Tablet,1,28,LTE,Android,TRUE,Outdated
19099,Smartphone,2,6,4G,Android,TRUE,Outdated
19100,Smartphone,3,10,5G,Android,FALSE,Outdated
19101,Smartphone,1,19,LTE,Android,FALSE,Outdated
19102,Smartphone,3,33,4G,iOS,FALSE,Up-to-date
19103,Smartphone,2,9,4G,Android,TRUE,Up-to-date
19104,Smartphone,1,10,5G,Android,FALSE,Outdated
19105,Smartphone,4,1,4G,Android,FALSE,Outdated
19106,Smartphone,2,32,5G,Android,TRUE,Outdated
19107,Smartphone,4,12,LTE,Android,FALSE,Outdated
19108,Smartphone,1,0,4G,Android,FALSE,Up-to-date
19109,Smartphone,3,2,5G,iOS,FALSE,Outdated
19110,Tablet,2,5,4G,Android,FALSE,Up-to-date
19111,Smartphone,4,13,LTE,Android,FALSE,Up-to-date
