customer_id,age,gender,marital_status,region,education_level,employment_status,income,preferred_language
23447,29,Female,Single,Suburban,PhD,Self-Employed,3736,French
23448,38,Male,Married,Rural,Bachelor,Employed,1768,German
23449,37,Female,Married,Suburban,PhD,Employed,3179,English
23450,44,Female,Married,Urban,Bachelor,Employed,1828,Spanish
23451,38,Male,Married,Urban,Professional Certification,Unemployed,7911,German
23452,54,Male,Married,Suburban,PhD,Employed,5650,English
23453,34,Male,Single,Rural,Bachelor,Employed,2094,English
23454,34,Female,Married,Rural,Bachelor,Employed,1867,French
23455,30,Male,Single,Rural,Master,Self-Employed,2887,German
23456,35,Female,Married,Urban,Master,Employed,2127,German
23457,36,Male,Single,Suburban,Professional Certification,Employed,5284,English
23458,37,Male,Married,Suburban,Professional Certification,Employed,7193,Spanish
23459,35,Male,Single,Suburban,Professional Certification,Employed,6857,English
23460,30,Male,Single,Rural,Master,Employed,3266,Spanish
23461,27,Male,Married,Rural,Master,Employed,3978,Spanish
23462,31,Male,Divorced,Urban,Bachelor,Employed,740,English
23463,44,Female,Married,Urban,Bachelor,Employed,1282,English
23464,45,Female,Single,Rural,Bachelor,Employed,1777,English
23465,34,Female,Married,Rural,Bachelor,Employed,1281,German
23466,27,Male,Married,Rural,Bachelor,Employed,1555,Spanish
23467,34,Male,Single,Urban,Master,Employed,3674,German
23468,51,Male,Divorced,Rural,Master,Unemployed,3868,Spanish
23469,42,Male,Single,Rural,Professional Certification,Employed,5766,French
23470,39,Male,Married,Suburban,Bachelor,Employed,1836,French
23471,42,Female,Single,Urban,Bachelor,Employed,2250,Spanish
23472,47,Female,Married,Urban,Bachelor,Employed,1774,Spanish
23473,25,Male,Married,Urban,Bachelor,Employed,1042,French
23474,31,Female,Married,Suburban,Bachelor,Unemployed,1371,German
23475,30,Male,Married,Urban,Bachelor,Employed,996,Spanish
23476,39,Female,Married,Urban,Master,Self-Employed,1708,German
23477,36,Female,Married,Suburban,Bachelor,Employed,1232,French
23478,41,Male,Married,Urban,Master,Self-Employed,3740,French
23479,30,Female,Married,Urban,Master,Employed,2606,Spanish
23480,45,Female,Married,Urban,Professional Certification,Unemployed,5549,French
23481,34,Female,Married,Rural,Master,Unemployed,3394,English
23482,40,Male,Married,Suburban,PhD,Self-Employed,6927,French
23483,44,Male,Single,Rural,Bachelor,Employed,1508,English
23484,43,Female,Married,Rural,Bachelor,Self-Employed,2252,French
23485,37,Male,Married,Suburban,Bachelor,Self-Employed,2205,German
23486,41,Male,Single,Urban,PhD,Employed,6195,German
23487,48,Female,Married,Suburban,Bachelor,Employed,820,English
23488,39,Male,Single,Urban,PhD,Employed,3110,English
23489,29,Male,Single,Suburban,Master,Employed,2400,English
23490,39,Male,Married,Rural,Bachelor,Employed,1025,French
23491,34,Male,Married,Suburban,Bachelor,Employed,1179,English
23492,18,Male,Single,Suburban,Middle school,Employed,216,German
23493,38,Male,Married,Suburban,PhD,Employed,5334,English
23494,35,Female,Married,Rural,PhD,Employed,5970,German
23495,44,Male,Married,Suburban,Bachelor,Unemployed,1191,Spanish
23496,28,Female,Married,Suburban,PhD,Self-Employed,5530,French
23497,22,Male,Single,Urban,Master,Student,1866,Spanish
23498,36,Male,Married,Rural,Bachelor,Employed,2042,Spanish
23499,38,Female,Single,Urban,Bachelor,Employed,1531,French
23500,35,Female,Single,Suburban,Bachelor,Employed,1974,English
23501,35,Female,Married,Rural,Bachelor,Self-Employed,1335,French
23502,26,Female,Single,Rural,Master,Self-Employed,2657,French
23503,33,Male,Single,Rural,Bachelor,Employed,1152,French
23504,32,Male,Married,Rural,Bachelor,Employed,2198,English
23505,43,Female,Married,Suburban,Master,Employed,3451,Spanish
23506,38,Female,Single,Rural,PhD,Self-Employed,4032,Spanish
23507,32,Female,Married,Rural,Bachelor,Employed,864,German
23508,48,Male,Divorced,Urban,Bachelor,Employed,2205,English
23509,32,Female,Single,Rural,PhD,Unemployed,5408,English
23510,39,Female,Married,Suburban,Master,Employed,3664,German
23511,33,Female,Married,Urban,Bachelor,Employed,841,German
23512,48,Male,Married,Urban,Bachelor,Employed,1617,French
23513,35,Male,Married,Rural,Bachelor,Unemployed,1258,French
23514,35,Female,Single,Urban,Bachelor,Self-Employed,2151,Spanish
23515,33,Female,Married,Urban,Bachelor,Employed,1831,English
23516,36,Male,Single,Suburban,Master,Self-Employed,3432,Spanish
23517,44,Female,Married,Urban,Bachelor,Employed,1642,German
23518,41,Female,Married,Suburban,Bachelor,Self-Employed,1081,German
23519,35,Male,Single,Rural,Master,Employed,2995,German
23520,48,Female,Single,Rural,Professional Certification,Employed,5840,French
23521,41,Male,Married,Urban,Master,Unemployed,2141,English
23522,31,Male,Married,Rural,Bachelor,Employed,843,English
23523,23,Female,Single,Suburban,Master,Retired,3495,German
23524,31,Male,Divorced,Suburban,Bachelor,Employed,2269,French
23525,38,Female,Married,Urban,Master,Employed,2892,Spanish
23526,39,Female,Single,Suburban,Bachelor,Self-Employed,2190,French
23527,45,Female,Divorced,Urban,Bachelor,Employed,1710,English
23528,26,Male,Married,Suburban,Master,Employed,3343,German
23529,31,Male,Married,Urban,Bachelor,Employed,887,German
23530,25,Male,Married,Urban,Master,Employed,1661,French
23531,24,Male,Single,Rural,Master,Retired,3783,Spanish
23532,29,Male,Single,Urban,Master,Employed,2393,English
23533,37,Female,Married,Rural,Master,Employed,2611,German
23534,41,Female,Married,Urban,Master,Employed,2062,German
23535,27,Female,Divorced,Rural,Master,Employed,3733,German
23536,28,Female,Married,Rural,Master,Employed,1924,German
23537,20,Male,Single,Suburban,Bachelor,Employed,750,French
23538,36,Female,Married,Suburban,Bachelor,Self-Employed,899,French
23539,29,Female,Married,Urban,Master,Employed,3556,Spanish
23540,48,Female,Divorced,Urban,PhD,Employed,5584,Spanish
23541,38,Female,Single,Suburban,Bachelor,Unemployed,1894,English
23542,33,Female,Married,Urban,Bachelor,Employed,1708,German
23543,29,Female,Single,Suburban,Bachelor,Self-Employed,1752,Spanish
23544,23,Female,Single,Urban,Bachelor,Retired,1414,French
23545,24,Female,Single,Suburban,Master,Retired,2611,German
23546,30,Male,Married,Urban,PhD,Self-Employed,4504,Spanish
23547,29,Male,Married,Rural,Master,Employed,1982,Spanish
23548,27,Female,Single,Suburban,Master,Unemployed,3730,French
23549,38,Female,Married,Urban,Professional Certification,Employed,5802,English
23550,39,Male,Married,Suburban,Professional Certification,Employed,7312,French
23551,31,Female,Married,Suburban,Bachelor,Employed,1034,German
23552,50,Male,Married,Rural,Bachelor,Employed,1206,English
23553,21,Male,Single,Suburban,Master,Student,2116,French
23554,35,Male,Single,Rural,Bachelor,Employed,1998,German
23555,33,Female,Married,Rural,Professional Certification,Self-Employed,6221,French
23556,30,Female,Married,Urban,Master,Employed,2029,German
23557,29,Male,Married,Rural,Bachelor,Employed,1704,French
23558,34,Female,Married,Suburban,Bachelor,Self-Employed,1301,French
23559,33,Male,Married,Rural,PhD,Self-Employed,6564,Spanish
23560,31,Female,Single,Rural,Professional Certification,Employed,7902,German
23561,24,Male,Single,Suburban,Master,Retired,2951,French
23562,22,Male,Single,Urban,Master,Student,3261,English
23563,32,Male,Married,Suburban,Bachelor,Employed,2059,German
23564,31,Male,Single,Suburban,Professional Certification,Unemployed,6832,French
23565,33,Female,Married,Rural,Professional Certification,Unemployed,7582,Spanish
23566,34,Female,Single,Suburban,Bachelor,Employed,783,French
23567,30,Male,Married,Urban,Master,Employed,3977,Spanish
23568,33,Female,Married,Rural,Master,Employed,1682,French
23569,28,Male,Married,Suburban,Master,Employed,3029,Spanish
23570,47,Female,Married,Urban,Bachelor,Unemployed,997,Spanish
23571,28,Female,Married,Urban,Master,Employed,1578,English
23572,32,Male,Single,Suburban,Master,Self-Employed,3702,English
23573,29,Female,Married,Suburban,Master,Employed,2347,Spanish
23574,29,Female,Single,Suburban,Bachelor,Employed,1780,French
23575,35,Male,Married,Rural,Master,Employed,1655,French
23576,34,Male,Married,Rural,PhD,Employed,6077,German
23577,31,Female,Single,Rural,Bachelor,Self-Employed,1784,German
23578,32,Male,Single,Suburban,Master,Employed,3929,English
23579,29,Male,Married,Suburban,Master,Employed,1572,French
23580,38,Male,Single,Rural,PhD,Employed,4308,French
23581,51,Female,Married,Urban,Bachelor,Self-Employed,1965,Spanish
23582,28,Female,Married,Urban,Master,Employed,2473,Spanish
23583,38,Male,Married,Suburban,Bachelor,Self-Employed,937,French
23584,35,Female,Married,Suburban,Bachelor,Self-Employed,2014,French
23585,40,Male,Married,Rural,Professional Certification,Employed,6458,English
23586,40,Female,Married,Suburban,Bachelor,Employed,846,French
23587,36,Male,Married,Suburban,Bachelor,Employed,1133,Spanish
23588,34,Female,Married,Suburban,Bachelor,Employed,1574,French
23589,31,Male,Married,Rural,Master,Unemployed,2541,German
23590,28,Male,Single,Urban,Master,Employed,1619,German
23591,34,Female,Married,Rural,Bachelor,Unemployed,1516,French
23592,24,Male,Single,Suburban,Master,Retired,1876,French
23593,30,Male,Married,Urban,Master,Unemployed,2522,German
23594,43,Male,Married,Rural,Master,Self-Employed,3627,Spanish
23595,35,Female,Single,Rural,Bachelor,Unemployed,796,Spanish
23596,42,Female,Divorced,Rural,Bachelor,Employed,1940,English
23597,46,Female,Married,Rural,Master,Employed,2589,English
23598,33,Female,Married,Urban,Professional Certification,Employed,5124,Spanish
23599,36,Male,Single,Urban,Bachelor,Employed,918,French
23600,32,Female,Married,Suburban,Master,Employed,2607,Spanish
23601,28,Male,Married,Suburban,Master,Employed,2773,Spanish
23602,27,Female,Married,Suburban,PhD,Employed,4156,English
23603,41,Male,Married,Suburban,Master,Employed,2057,English
23604,36,Female,Married,Urban,Professional Certification,Employed,6829,German
23605,49,Male,Divorced,Suburban,Professional Certification,Unemployed,6719,French
23606,42,Female,Married,Rural,Bachelor,Self-Employed,1076,French
23607,29,Female,Married,Rural,Master,Employed,3239,Spanish
23608,41,Male,Married,Rural,Bachelor,Employed,779,French
23609,32,Female,Single,Urban,Professional Certification,Employed,7591,English
23610,44,Male,Married,Rural,Bachelor,Self-Employed,1776,French
23611,31,Male,Single,Suburban,Master,Employed,1915,French
23612,26,Female,Married,Rural,Master,Employed,3771,Spanish
23613,28,Female,Married,Rural,PhD,Employed,6321,English
23614,29,Female,Married,Suburban,Master,Unemployed,3556,Spanish
23615,28,Male,Single,Suburban,Master,Employed,2637,English
23616,30,Male,Married,Suburban,PhD,Employed,4593,German
23617,41,Male,Single,Rural,Bachelor,Unemployed,2157,French
23618,49,Female,Divorced,Rural,Master,Employed,2711,Spanish
23619,24,Female,Single,Rural,Master,Retired,3819,English
23620,45,Female,Single,Urban,Bachelor,Employed,803,Spanish
23621,31,Female,Single,Urban,Bachelor,Employed,2129,English
23622,37,Male,Divorced,Rural,Bachelor,Self-Employed,1502,English
23623,21,Male,Single,Suburban,Bachelor,Student,1179,German
23624,39,Male,Married,Suburban,Bachelor,Self-Employed,1855,Spanish
23625,18,Female,Single,Suburban,High School,Employed,568,French
23626,37,Female,Married,Urban,Bachelor,Self-Employed,1059,French
23627,37,Female,Married,Rural,Bachelor,Employed,1746,German
23628,36,Male,Divorced,Rural,Master,Employed,3987,English
23629,29,Female,Single,Suburban,Master,Employed,3194,German
23630,39,Male,Single,Rural,Bachelor,Employed,942,Spanish
23631,38,Male,Married,Rural,Professional Certification,Employed,6893,French
23632,33,Female,Married,Suburban,Bachelor,Employed,1954,German
23633,40,Male,Married,Rural,Master,Self-Employed,3986,English
23634,34,Female,Married,Urban,Bachelor,Employed,1913,German
23635,39,Female,Married,Urban,Bachelor,Employed,1423,English
23636,33,Female,Married,Suburban,Bachelor,Unemployed,2287,French
23637,36,Male,Single,Urban,Bachelor,Employed,1462,French
23638,39,Male,Married,Rural,Bachelor,Employed,1076,French
23639,31,Male,Married,Suburban,Bachelor,Unemployed,784,French
23640,25,Female,Single,Suburban,Master,Unemployed,3644,French
23641,37,Female,Single,Rural,Bachelor,Employed,1453,Spanish
23642,44,Male,Married,Rural,Bachelor,Employed,1748,Spanish
23643,37,Female,Married,Urban,PhD,Employed,6472,German
23644,37,Female,Married,Suburban,Bachelor,Employed,2101,German
23645,34,Female,Married,Rural,Professional Certification,Unemployed,5907,French
23646,40,Male,Single,Urban,Bachelor,Employed,1978,English
23647,33,Male,Married,Suburban,Master,Employed,2157,English
23648,31,Male,Married,Urban,Bachelor,Unemployed,1606,German
23649,43,Male,Married,Urban,Master,Employed,2165,English
23650,30,Female,Married,Urban,Bachelor,Unemployed,2162,English
23651,42,Male,Married,Urban,Bachelor,Employed,1596,Spanish
23652,43,Male,Divorced,Rural,Bachelor,Employed,1946,English
23653,39,Male,Married,Urban,Bachelor,Employed,964,English
23654,25,Male,Single,Rural,PhD,Employed,5832,English
23655,35,Male,Married,Suburban,Bachelor,Employed,1702,German
23656,33,Female,Married,Suburban,Bachelor,Employed,1208,English
23657,31,Female,Married,Urban,Bachelor,Employed,2115,English
23658,36,Male,Single,Suburban,Bachelor,Unemployed,747,Spanish
23659,41,Male,Single,Rural,Master,Employed,1715,English
23660,31,Female,Married,Suburban,Master,Employed,3569,English
23661,33,Male,Married,Suburban,Bachelor,Employed,1606,English
23662,33,Female,Single,Urban,Professional Certification,Employed,5331,French
23663,44,Female,Married,Rural,Master,Employed,3261,French
23664,32,Male,Single,Suburban,Master,Employed,3304,Spanish
23665,25,Female,Married,Suburban,Bachelor,Employed,2199,German
23666,22,Male,Single,Suburban,Master,Student,2179,French
23667,37,Female,Single,Suburban,Bachelor,Employed,1402,French
23668,28,Male,Single,Urban,Master,Self-Employed,2533,French
23669,40,Male,Married,Urban,Professional Certification,Employed,7900,English
23670,24,Male,Single,Rural,Bachelor,Retired,1103,English
23671,30,Female,Single,Suburban,Master,Employed,2222,Spanish
23672,24,Female,Single,Suburban,Master,Retired,1977,Spanish
23673,38,Female,Single,Suburban,Bachelor,Employed,778,German
23674,40,Female,Married,Rural,Bachelor,Self-Employed,1541,Spanish
23675,37,Female,Married,Suburban,Bachelor,Employed,1895,German
23676,26,Male,Married,Rural,Master,Self-Employed,2399,Spanish
23677,29,Female,Single,Suburban,Bachelor,Employed,1354,French
23678,36,Female,Married,Rural,Master,Unemployed,1629,English
23679,21,Female,Single,Suburban,Bachelor,Student,2288,French
23680,33,Male,Single,Rural,Master,Employed,2144,German
23681,47,Female,Married,Rural,Bachelor,Unemployed,1085,German
23682,33,Female,Married,Suburban,Master,Self-Employed,3906,German
23683,23,Male,Single,Suburban,Master,Retired,2162,Spanish
23684,30,Male,Single,Rural,Bachelor,Employed,1548,French
23685,29,Female,Married,Suburban,Master,Employed,2405,Spanish
23686,52,Male,Married,Urban,Professional Certification,Employed,6059,Spanish
23687,48,Male,Married,Suburban,Bachelor,Unemployed,703,Spanish
23688,40,Male,Married,Rural,Bachelor,Employed,2016,German
23689,32,Male,Married,Rural,Master,Employed,2138,French
23690,44,Female,Single,Suburban,Bachelor,Self-Employed,931,German
23691,25,Female,Single,Urban,Bachelor,Employed,1446,English
23692,43,Male,Married,Urban,Bachelor,Employed,788,German
23693,42,Male,Married,Urban,PhD,Employed,5018,French
23694,33,Female,Married,Urban,PhD,Employed,6408,Spanish
23695,44,Female,Married,Urban,Bachelor,Self-Employed,824,French
23696,31,Male,Married,Urban,Master,Self-Employed,3596,German
23697,24,Male,Single,Suburban,PhD,Retired,6752,German
23698,42,Female,Married,Suburban,Master,Self-Employed,3635,French
23699,34,Female,Married,Urban,Bachelor,Employed,1430,English
23700,39,Female,Married,Suburban,Master,Employed,2205,German
23701,49,Male,Divorced,Urban,Master,Employed,2899,Spanish
23702,29,Male,Married,Suburban,Master,Employed,2418,Spanish
23703,33,Female,Married,Suburban,Bachelor,Employed,1632,English
23704,47,Female,Divorced,Rural,Bachelor,Employed,985,English
23705,40,Female,Married,Suburban,Bachelor,Employed,1020,German
23706,29,Female,Married,Suburban,Bachelor,Employed,1110,Spanish
23707,27,Female,Single,Urban,Master,Self-Employed,2344,English
23708,30,Female,Single,Suburban,Master,Employed,1955,Spanish
23709,29,Female,Married,Rural,Bachelor,Unemployed,1880,English
23710,36,Female,Married,Rural,Bachelor,Unemployed,911,Spanish
23711,35,Female,Single,Rural,Bachelor,Employed,2017,English
23712,37,Male,Married,Urban,Bachelor,Employed,1027,Spanish
23713,28,Female,Married,Suburban,Bachelor,Employed,1869,German
23714,34,Female,Married,Rural,Bachelor,Employed,1881,German
23715,18,Male,Single,Urban,Middle school,Employed,363,English
23716,36,Female,Married,Rural,Bachelor,Self-Employed,1929,French
23717,44,Male,Married,Urban,Bachelor,Self-Employed,1206,Spanish
23718,23,Male,Single,Rural,Bachelor,Retired,1753,German
23719,38,Female,Single,Rural,Bachelor,Employed,2133,French
23720,30,Female,Single,Urban,PhD,Employed,5191,German
23721,41,Male,Married,Urban,Bachelor,Self-Employed,2005,Spanish
23722,36,Female,Married,Rural,Bachelor,Employed,1417,English
23723,38,Female,Married,Rural,Master,Unemployed,3508,Spanish
23724,35,Male,Married,Urban,Master,Employed,3714,German
23725,45,Female,Single,Suburban,Bachelor,Employed,1967,Spanish
23726,37,Female,Married,Suburban,Professional Certification,Employed,6008,French
23727,29,Female,Single,Urban,Master,Employed,1747,Spanish
23728,35,Female,Divorced,Rural,Master,Employed,3406,French
23729,32,Male,Married,Urban,Bachelor,Self-Employed,1158,English
23730,36,Male,Married,Rural,Bachelor,Self-Employed,1533,French
23731,31,Male,Single,Suburban,Master,Self-Employed,2565,English
23732,29,Female,Married,Rural,Master,Employed,1845,Spanish
23733,36,Male,Married,Urban,Bachelor,Employed,770,German
23734,35,Female,Married,Suburban,Professional Certification,Employed,6166,Spanish
23735,43,Female,Married,Rural,Professional Certification,Employed,7490,Spanish
23736,31,Female,Married,Suburban,Bachelor,Employed,1907,Spanish
23737,19,Male,Single,Suburban,Middle school,Student,374,English
23738,32,Male,Married,Suburban,Bachelor,Employed,2050,French
23739,21,Female,Single,Urban,Bachelor,Employed,2191,German
23740,38,Male,Single,Suburban,Master,Employed,3944,French
23741,21,Female,Single,Rural,Bachelor,Student,1587,French
23742,27,Female,Married,Rural,Master,Employed,3272,English
23743,32,Female,Married,Rural,Bachelor,Employed,1396,German
23744,47,Male,Single,Urban,Master,Employed,1546,English
23745,26,Male,Married,Rural,Bachelor,Employed,1074,German
23746,35,Female,Single,Rural,Master,Employed,3570,French
23747,39,Female,Married,Suburban,Master,Self-Employed,3564,Spanish
23748,46,Male,Married,Suburban,Bachelor,Employed,1370,English
23749,41,Female,Single,Urban,Bachelor,Employed,1329,French
23750,43,Female,Single,Rural,Bachelor,Unemployed,1217,English
23751,41,Male,Married,Suburban,Bachelor,Employed,716,German
23752,25,Male,Married,Suburban,Master,Unemployed,3951,English
23753,37,Male,Married,Rural,Master,Employed,1710,German
23754,41,Male,Single,Suburban,Master,Employed,3785,English
23755,27,Male,Single,Urban,Master,Employed,2171,Spanish
23756,30,Female,Single,Urban,Master,Self-Employed,1917,Spanish
23757,28,Female,Married,Suburban,Master,Employed,3253,Spanish
23758,41,Male,Divorced,Urban,Bachelor,Employed,1431,German
23759,34,Male,Married,Rural,PhD,Employed,3308,English
23760,32,Female,Married,Urban,Bachelor,Employed,999,German
23761,24,Male,Single,Rural,Master,Retired,2805,French
23762,34,Female,Single,Suburban,Master,Employed,3565,German
23763,30,Female,Married,Rural,Master,Employed,3046,German
23764,36,Male,Married,Suburban,Bachelor,Employed,969,English
23765,25,Female,Married,Urban,Master,Employed,1679,German
23766,36,Male,Married,Urban,Bachelor,Employed,807,French
23767,31,Female,Married,Suburban,Bachelor,Self-Employed,1741,English
23768,25,Male,Married,Suburban,Bachelor,Unemployed,1488,French
23769,24,Male,Single,Suburban,Bachelor,Retired,1331,English
23770,25,Female,Married,Rural,Master,Self-Employed,3848,German
23771,33,Female,Married,Rural,PhD,Employed,4384,Spanish
23772,35,Female,Married,Suburban,Bachelor,Employed,1375,English
23773,37,Male,Married,Rural,Bachelor,Employed,710,Spanish
23774,37,Female,Single,Rural,Master,Unemployed,2905,German
23775,28,Female,Single,Urban,Master,Employed,3021,French
23776,43,Male,Married,Suburban,Bachelor,Employed,1410,English
23777,31,Female,Married,Suburban,Bachelor,Employed,2089,Spanish
23778,38,Male,Married,Rural,Bachelor,Employed,2233,French
23779,33,Male,Married,Suburban,Master,Employed,3699,Spanish
23780,38,Male,Single,Suburban,Bachelor,Self-Employed,1951,French
23781,33,Female,Married,Urban,Bachelor,Employed,1906,Spanish
23782,38,Male,Married,Rural,Bachelor,Self-Employed,1469,Spanish
23783,34,Male,Married,Rural,Bachelor,Employed,2203,Spanish
23784,41,Female,Single,Suburban,Bachelor,Employed,1662,German
23785,28,Female,Married,Urban,Master,Employed,1777,Spanish
23786,20,Female,Single,Suburban,PhD,Student,4870,French
23787,27,Male,Divorced,Urban,Master,Unemployed,2341,English
23788,43,Female,Single,Suburban,Bachelor,Employed,1605,English
23789,33,Female,Married,Rural,Bachelor,Employed,1791,French
23790,35,Male,Married,Suburban,Bachelor,Employed,1271,Spanish
23791,26,Female,Married,Rural,Master,Employed,1729,French
23792,35,Female,Married,Urban,Bachelor,Employed,1056,French
23793,26,Male,Single,Suburban,Master,Employed,1699,German
23794,27,Female,Married,Rural,Master,Employed,3949,German
23795,31,Male,Married,Urban,Bachelor,Employed,2255,German
23796,38,Female,Married,Suburban,Bachelor,Employed,1350,Spanish
23797,39,Male,Married,Suburban,PhD,Employed,4029,German
23798,39,Female,Married,Rural,Professional Certification,Employed,7165,French
23799,22,Male,Single,Suburban,Master,Student,1937,English
23800,34,Female,Married,Urban,Master,Self-Employed,2943,Spanish
23801,33,Male,Single,Urban,Bachelor,Employed,1179,French
23802,22,Female,Single,Urban,Master,Employed,1880,Spanish
23803,35,Female,Married,Urban,Bachelor,Employed,1122,German
23804,32,Female,Married,Suburban,Bachelor,Employed,1197,German
23805,39,Female,Married,Suburban,Bachelor,Employed,977,French
23806,35,Male,Married,Suburban,Master,Employed,2459,English
23807,30,Male,Married,Suburban,Master,Employed,3571,German
23808,42,Male,Single,Rural,Bachelor,Unemployed,826,French
23809,18,Female,Single,Suburban,High School,Employed,667,German
23810,34,Male,Single,Rural,Bachelor,Employed,2223,German
23811,20,Male,Single,Rural,Bachelor,Employed,858,French
23812,27,Female,Single,Rural,Master,Self-Employed,2258,French
23813,39,Female,Married,Suburban,Master,Self-Employed,2759,Spanish
23814,24,Male,Single,Urban,Master,Retired,2023,German
23815,23,Female,Single,Suburban,Master,Retired,2745,German
23816,54,Female,Married,Urban,Bachelor,Self-Employed,1904,German
23817,24,Male,Single,Suburban,Master,Retired,2306,English
23818,48,Female,Divorced,Urban,Bachelor,Unemployed,1002,French
23819,33,Male,Married,Suburban,Master,Employed,3638,English
23820,30,Male,Married,Urban,Master,Employed,1785,English
23821,39,Female,Divorced,Urban,Professional Certification,Employed,7931,Spanish
23822,45,Male,Divorced,Rural,Bachelor,Employed,1050,German
23823,25,Female,Married,Suburban,Master,Employed,1505,Spanish
23824,30,Female,Married,Suburban,Master,Employed,2109,German
23825,41,Male,Married,Rural,Master,Employed,3983,English
23826,37,Female,Divorced,Urban,Master,Employed,3042,Spanish
23827,43,Female,Married,Suburban,PhD,Employed,4135,German
23828,39,Male,Married,Rural,Master,Employed,3529,German
23829,49,Female,Married,Rural,Professional Certification,Employed,5934,French
23830,36,Female,Single,Suburban,PhD,Employed,6637,German
23831,36,Male,Married,Urban,Bachelor,Self-Employed,1235,German
23832,37,Female,Divorced,Rural,Bachelor,Self-Employed,1640,Spanish
23833,33,Female,Married,Urban,Bachelor,Employed,736,German
23834,41,Female,Married,Urban,Bachelor,Employed,1609,Spanish
23835,36,Male,Married,Rural,Bachelor,Employed,1663,German
23836,41,Female,Married,Rural,PhD,Self-Employed,5513,Spanish
23837,42,Female,Single,Urban,Master,Employed,3337,German
23838,38,Male,Single,Rural,Bachelor,Employed,1628,German
23839,39,Male,Married,Urban,Bachelor,Employed,2061,French
23840,26,Male,Married,Rural,Bachelor,Self-Employed,1298,French
23841,30,Female,Married,Urban,Master,Employed,2774,German
23842,41,Male,Married,Suburban,Master,Employed,3505,French
23843,46,Male,Single,Urban,Bachelor,Employed,1363,French
23844,19,Male,Single,Rural,High School,Employed,472,French
23845,30,Male,Married,Suburban,Bachelor,Self-Employed,1837,German
23846,35,Female,Married,Urban,Bachelor,Self-Employed,1039,English
23847,27,Female,Married,Suburban,Master,Employed,3357,German
23848,28,Male,Married,Urban,PhD,Employed,3268,German
23849,38,Male,Married,Urban,Master,Self-Employed,2271,Spanish
23850,47,Male,Married,Rural,PhD,Employed,3277,German
23851,18,Male,Single,Urban,Middle school,Employed,377,Spanish
23852,33,Female,Single,Suburban,Master,Employed,2304,German
23853,38,Female,Married,Suburban,Bachelor,Employed,1753,German
23854,41,Female,Single,Rural,Professional Certification,Unemployed,5313,Spanish
23855,37,Female,Single,Rural,Bachelor,Employed,882,French
23856,49,Male,Married,Suburban,Bachelor,Employed,1999,Spanish
23857,35,Male,Single,Suburban,Master,Employed,1561,German
23858,45,Male,Married,Suburban,Bachelor,Employed,1652,French
23859,29,Male,Married,Urban,Master,Self-Employed,1912,Spanish
23860,35,Male,Married,Urban,Bachelor,Employed,807,German
23861,25,Male,Married,Suburban,Master,Employed,2110,French
23862,42,Female,Married,Rural,Bachelor,Employed,2098,French
23863,34,Male,Married,Suburban,Bachelor,Employed,1102,Spanish
23864,37,Female,Married,Urban,Bachelor,Employed,2096,French
23865,32,Male,Married,Rural,Bachelor,Employed,1009,French
23866,39,Female,Married,Suburban,PhD,Employed,6456,English
23867,38,Female,Single,Rural,Bachelor,Employed,1598,French
23868,27,Female,Married,Urban,Master,Employed,3345,German
23869,27,Male,Married,Suburban,Master,Unemployed,3851,French
23870,34,Female,Divorced,Urban,PhD,Employed,4030,German
23871,40,Male,Divorced,Urban,Bachelor,Employed,748,Spanish
23872,49,Male,Divorced,Urban,Professional Certification,Unemployed,7512,French
23873,37,Female,Married,Rural,Bachelor,Employed,1345,English
23874,43,Female,Married,Rural,Bachelor,Employed,2276,German
23875,22,Male,Single,Suburban,Master,Student,2016,German
23876,51,Female,Married,Urban,Bachelor,Self-Employed,1909,French
23877,39,Female,Married,Rural,Master,Employed,3234,Spanish
23878,34,Male,Single,Suburban,Bachelor,Employed,1067,Spanish
23879,33,Male,Married,Rural,Bachelor,Employed,1318,Spanish
23880,26,Male,Married,Urban,Master,Employed,3956,Spanish
23881,28,Female,Married,Rural,Master,Employed,3929,French
23882,50,Male,Married,Rural,Master,Employed,2132,Spanish
23883,27,Female,Married,Suburban,Master,Self-Employed,3106,Spanish
23884,26,Male,Single,Suburban,Master,Self-Employed,2947,English
23885,29,Female,Married,Suburban,Master,Self-Employed,3699,German
23886,25,Male,Married,Suburban,Bachelor,Employed,788,German
23887,35,Female,Married,Urban,Bachelor,Self-Employed,1955,German
23888,43,Female,Married,Urban,Bachelor,Unemployed,815,English
23889,30,Male,Single,Suburban,Master,Employed,2514,German
23890,24,Male,Single,Suburban,Master,Retired,3914,German
23891,37,Male,Single,Suburban,Bachelor,Employed,2290,French
23892,34,Male,Single,Rural,Master,Employed,2861,French
23893,43,Male,Married,Urban,Bachelor,Employed,2249,English
23894,31,Female,Married,Rural,Master,Employed,3422,Spanish
23895,32,Female,Married,Rural,Bachelor,Employed,2247,English
23896,33,Female,Married,Urban,Bachelor,Employed,1618,German
23897,35,Female,Single,Suburban,Bachelor,Employed,985,Spanish
23898,31,Female,Married,Urban,Bachelor,Employed,1393,English
23899,30,Male,Single,Suburban,Master,Self-Employed,2166,Spanish
23900,20,Male,Single,Suburban,Bachelor,Student,2154,French
23901,30,Female,Married,Urban,Master,Employed,3554,Spanish
23902,40,Female,Married,Urban,Bachelor,Employed,1197,English
