customer_id,monthly_spending,credit_score,payment_method,avg_payment_delay,payment_behavior_index,credit_limit
18333,727,762,Debit Card,10,0.15,15276
18334,552,638,Credit Card,12,0.7,15773
18335,452,366,E-Wallet,0,0.24,14018
18336,753,819,Debit Card,14,0.43,19626
18337,998,670,Credit Card,12,0.07,15273
18338,247,715,E-Wallet,10,0.56,8917
18339,762,423,Bank Transfer,6,0.64,18671
18340,139,765,Bank Transfer,6,0.62,18975
18341,574,481,Bank Transfer,4,0.48,10328
18342,597,697,Credit Card,2,0.91,11249
18343,737,406,Bank Transfer,10,0.57,6368
18344,351,345,E-Wallet,0,0.75,4540
18345,669,642,Bank Transfer,5,0,4765
18346,467,559,Bank Transfer,4,0.79,3774
18347,855,355,Debit Card,1,0.81,17677
18348,50,511,Bank Transfer,8,0.41,10367
18349,93,473,Debit Card,4,0.64,2586
18350,760,545,E-Wallet,7,0.25,6969
18351,762,418,Bank Transfer,1,0.06,7288
18352,813,694,E-Wallet,9,0.67,14730
18353,352,630,E-Wallet,6,0.86,4907
18354,387,523,Debit Card,0,0.05,14621
18355,739,319,E-Wallet,1,0.61,11561
18356,425,359,Bank Transfer,6,0.97,9704
18357,519,540,Bank Transfer,3,0.53,5732
18358,792,514,Debit Card,6,0.07,5134
18359,483,539,Credit Card,2,0.56,19864
18360,326,537,Credit Card,11,0.87,1453
18361,588,706,Credit Card,5,0.12,15829
18362,808,429,Credit Card,14,0.98,6952
18363,431,831,Credit Card,10,0.41,18715
18364,921,586,Bank Transfer,11,0.15,2106
18365,66,672,Debit Card,14,0.61,18207
18366,134,642,Debit Card,5,0.42,12285
18367,64,451,Bank Transfer,8,0.72,7857
18368,940,347,Credit Card,13,0.17,18222
18369,38,446,Credit Card,13,0.34,1548
18370,230,421,Debit Card,10,0.15,1902
18371,357,603,Debit Card,10,0.89,8618
18372,706,385,Debit Card,7,0.09,11472
18373,362,461,E-Wallet,7,0.39,19714
18374,916,459,Debit Card,7,0.91,15585
18375,807,816,Credit Card,2,0.02,9143
18376,372,730,Credit Card,11,0.47,15984
18377,145,744,E-Wallet,8,0.29,9751
18378,405,679,Credit Card,8,0.72,8714
18379,529,732,Debit Card,3,0.66,14017
18380,656,535,Credit Card,14,0.62,3117
18381,934,716,E-Wallet,0,0.58,15503
18382,133,448,E-Wallet,4,0.7,13956
18383,284,342,E-Wallet,10,0.65,7156
18384,519,622,Bank Transfer,2,0.69,7542
18385,811,431,Credit Card,10,0.84,19453
18386,588,508,Debit Card,8,0.44,4356
18387,188,360,Bank Transfer,9,0.34,8868
18388,354,820,Debit Card,14,0.84,1144
18389,359,314,Bank Transfer,3,0.12,5333
18390,719,624,Debit Card,11,0.01,4435
18391,814,693,Bank Transfer,6,0.76,13746
18392,107,340,Bank Transfer,8,0.82,5864
18393,635,389,E-Wallet,12,0.13,7268
18394,332,682,E-Wallet,0,0.13,16897
18395,287,755,E-Wallet,13,0.42,2425
18396,847,307,Debit Card,2,0.34,10399
18397,389,309,Credit Card,9,0.15,16509
18398,32,509,Credit Card,9,0.93,1503
18399,94,581,Debit Card,2,0.74,13068
18400,677,342,E-Wallet,8,0.89,13197
18401,896,688,Debit Card,4,0.34,18372
18402,464,452,Credit Card,8,0.94,4951
18403,789,785,Credit Card,9,0.25,18714
18404,370,332,Debit Card,11,0.13,18912
18405,875,830,Credit Card,3,0.12,9857
18406,800,312,E-Wallet,13,0.26,18048
18407,481,376,E-Wallet,4,0.17,8654
18408,928,697,Bank Transfer,7,0.46,15739
18409,536,563,Bank Transfer,0,0.47,18631
18410,392,701,Bank Transfer,12,0.49,3886
18411,948,596,Debit Card,4,0.28,4274
18412,433,585,E-Wallet,14,0.1,5539
18413,577,612,Credit Card,11,0.87,6220
18414,298,677,Debit Card,12,0.81,3142
18415,907,442,Debit Card,10,0.62,11522
18416,793,576,E-Wallet,14,0.78,13845
18417,630,643,Credit Card,13,0.92,13365
18418,424,750,Bank Transfer,0,0.7,12307
18419,867,577,Debit Card,7,0.16,2413
18420,154,316,Bank Transfer,2,0.23,1527
18421,456,458,E-Wallet,5,0.86,4669
18422,478,534,Bank Transfer,10,0.76,17512
18423,774,597,Bank Transfer,5,0.96,4456
18424,451,300,Bank Transfer,6,0.21,10825
18425,119,545,E-Wallet,10,0.69,2896
18426,644,442,E-Wallet,12,0.41,19021
18427,981,428,Bank Transfer,5,0.88,13076
18428,773,616,E-Wallet,4,0.17,4377
18429,211,435,Credit Card,9,0.53,11971
18430,22,606,E-Wallet,14,0.17,5227
18431,942,488,Bank Transfer,7,0.49,10137
18432,784,345,Bank Transfer,13,0.05,12317
18433,243,429,Credit Card,12,0.88,1663
18434,41,324,Debit Card,8,0.61,6232
18435,973,846,Debit Card,3,0.17,15077
18436,187,515,E-Wallet,12,0.12,8589
18437,697,394,Credit Card,0,0.4,6750
18438,892,808,Bank Transfer,12,0.07,15451
18439,303,392,Debit Card,9,0.47,17144
18440,799,349,E-Wallet,14,0.63,19434
18441,705,583,Bank Transfer,1,0.35,15247
18442,294,748,Credit Card,11,0.22,14753
18443,499,647,Debit Card,12,0.67,17772
18444,62,536,Credit Card,4,0.04,9693
18445,671,304,Credit Card,7,0.45,12994
18446,93,344,Bank Transfer,8,0.77,16008
18447,61,302,Credit Card,2,0.14,16695
18448,526,525,Credit Card,13,0.46,12252
18449,348,837,Bank Transfer,2,0.87,14630
18450,266,727,Bank Transfer,6,0.97,4648
18451,252,669,Debit Card,9,0.53,16273
18452,880,362,Bank Transfer,0,0.51,13541
18453,527,379,Credit Card,6,0.94,1430
18454,351,690,Debit Card,10,0.3,7096
18455,177,456,Bank Transfer,5,0.71,9616
18456,150,440,E-Wallet,13,0.65,1588
18457,406,631,Debit Card,12,0.09,4542
18458,312,647,Credit Card,14,0.04,6857
18459,28,766,Credit Card,14,0.05,15221
18460,685,502,Credit Card,11,0.43,16747
18461,138,647,Bank Transfer,4,0.32,16640
18462,580,603,Bank Transfer,12,0.1,18884
18463,801,437,Bank Transfer,4,0.61,18052
18464,321,634,Debit Card,4,0.81,8997
18465,272,702,Bank Transfer,2,0.94,11815
18466,751,699,Debit Card,14,0.07,4130
18467,455,708,Credit Card,12,0.17,8581
18468,131,586,E-Wallet,6,0.01,14475
18469,694,642,E-Wallet,0,0.21,7348
18470,160,751,Bank Transfer,10,0.83,12308
18471,224,652,Debit Card,4,0.42,11318
18472,613,769,Credit Card,10,0,15393
18473,150,331,Credit Card,8,0.56,5980
18474,871,410,Credit Card,5,0.21,3366
18475,175,380,Credit Card,2,0.27,3190
18476,288,697,Debit Card,3,0.86,4718
18477,903,563,Bank Transfer,10,0.99,7697
18478,416,565,Bank Transfer,1,0.92,15751
18479,821,532,Debit Card,2,0.7,4135
18480,166,342,Bank Transfer,6,0.91,14459
18481,520,554,Bank Transfer,9,0.67,1088
18482,205,607,Credit Card,2,0.9,15597
18483,284,352,Credit Card,8,0.88,4167
18484,230,309,Debit Card,8,0.08,10241
18485,873,349,E-Wallet,9,0.32,6304
18486,884,570,E-Wallet,8,0.53,10953
18487,397,659,E-Wallet,5,0.89,7638
18488,551,333,Bank Transfer,14,0.7,15011
18489,243,802,Credit Card,5,0.03,6825
18490,72,465,E-Wallet,0,0.93,18367
18491,367,409,E-Wallet,5,0.01,4866
18492,537,498,E-Wallet,11,0.88,8028
18493,591,567,Bank Transfer,14,0.95,15795
18494,623,722,Bank Transfer,7,0.05,5998
18495,637,536,Credit Card,10,0.84,9024
18496,380,787,Bank Transfer,11,0.57,12021
18497,447,650,Credit Card,12,0.67,14416
18498,847,485,Credit Card,1,0.62,5860
18499,663,506,Debit Card,3,0.9,6062
18500,949,667,Bank Transfer,9,0.45,3610
18501,348,455,Bank Transfer,11,0.99,19132
18502,402,554,Bank Transfer,9,0.48,14500
18503,492,682,Bank Transfer,14,0.72,1658
18504,688,397,Debit Card,2,0.3,7167
18505,387,779,E-Wallet,0,0.97,4087
18506,626,471,E-Wallet,8,0.64,2902
18507,691,514,Credit Card,4,0.13,17483
18508,816,304,Credit Card,11,0.32,1750
18509,908,742,E-Wallet,8,0.11,3170
18510,712,479,Bank Transfer,14,0.89,3080
18511,759,327,Debit Card,9,0.9,19936
18512,652,715,Credit Card,10,0.61,4064
18513,166,511,Credit Card,0,0.12,18076
18514,431,453,E-Wallet,0,0.82,5252
18515,92,423,E-Wallet,1,0.23,5141
18516,135,677,E-Wallet,9,0.04,4360
18517,168,843,Bank Transfer,13,0.44,6845
18518,322,507,Credit Card,9,0.22,7003
18519,185,504,Debit Card,9,0.01,15118
18520,431,467,Debit Card,6,0.41,2467
18521,316,564,Credit Card,3,0.57,15956
18522,223,733,Bank Transfer,9,0.98,11869
18523,290,802,Credit Card,2,0.5,15166
18524,410,440,Bank Transfer,9,0.17,17886
18525,741,664,Debit Card,10,0.71,7735
18526,523,673,E-Wallet,4,0.48,4450
18527,751,617,Debit Card,2,0.18,2614
18528,75,458,E-Wallet,7,0.44,12776
18529,125,834,Debit Card,8,0.16,15599
18530,559,603,Bank Transfer,14,0.7,5801
18531,894,310,Debit Card,14,0.07,18060
18532,468,686,Credit Card,7,0.95,4385
18533,966,501,Bank Transfer,9,0.41,16303
18534,607,719,Debit Card,14,0.31,3856
18535,609,849,Debit Card,7,0.86,18845
18536,982,661,Bank Transfer,11,0.75,14207
18537,695,355,Bank Transfer,0,0.63,3258
18538,995,666,Credit Card,3,0.85,12499
18539,180,344,E-Wallet,5,0.23,16422
18540,932,333,Debit Card,11,0.18,6914
18541,545,441,Debit Card,5,0.82,13664
18542,753,781,Credit Card,12,0.11,8462
18543,840,320,E-Wallet,4,0.08,9367
18544,184,594,Credit Card,4,0.73,15821
18545,739,501,Debit Card,9,0.2,18634
18546,929,373,Bank Transfer,13,0.23,18772
18547,537,758,Debit Card,13,0.87,9459
18548,983,628,Bank Transfer,3,0.9,10352
18549,956,631,Bank Transfer,0,0.51,18355
18550,385,306,E-Wallet,7,0.79,2581
18551,30,426,Credit Card,11,0.3,12894
18552,545,473,Credit Card,3,0.42,19638
18553,877,545,Credit Card,13,0.43,6313
18554,858,796,Bank Transfer,9,0.83,2151
18555,466,524,Credit Card,2,0.56,16974
18556,423,782,Bank Transfer,7,0.17,10475
18557,183,653,Credit Card,0,0.29,11020
18558,941,324,E-Wallet,3,0.26,1768
18559,212,303,E-Wallet,5,0.34,5072
18560,821,360,Bank Transfer,0,0.81,13587
18561,321,742,Credit Card,7,0.35,16356
18562,426,837,Debit Card,8,0.79,15753
18563,982,692,Credit Card,11,0.11,19854
18564,321,372,E-Wallet,13,0.15,14182
18565,225,656,Bank Transfer,10,0.58,8030
18566,52,355,Bank Transfer,14,0.87,11171
18567,823,692,Debit Card,4,0.32,1222
18568,990,531,Credit Card,4,0.28,8614
18569,396,647,Credit Card,12,0.96,5801
18570,828,757,Credit Card,6,0.97,16892
18571,926,642,Bank Transfer,10,0.38,1622
18572,260,442,E-Wallet,9,0.09,12843
18573,998,604,Bank Transfer,10,0.75,8510
18574,885,616,Bank Transfer,11,0.86,10192
18575,584,612,Credit Card,12,0.5,9183
18576,877,352,Bank Transfer,11,0.39,2104
18577,363,316,E-Wallet,13,0.64,14081
18578,491,796,Credit Card,4,0.96,18335
18579,502,539,Debit Card,2,0.84,12524
18580,401,675,E-Wallet,7,0.45,17041
18581,529,480,Credit Card,8,0.65,19000
18582,99,777,Credit Card,12,0.63,19091
18583,202,370,Debit Card,7,0.42,13838
18584,867,498,Bank Transfer,11,0.99,11626
18585,448,370,Credit Card,3,0.12,6568
18586,741,444,E-Wallet,7,0.23,16676
18587,14,428,Debit Card,5,0.62,10145
18588,917,482,Bank Transfer,1,0.13,1616
18589,739,434,E-Wallet,4,0.47,4264
18590,722,690,E-Wallet,0,0.15,15367
18591,801,378,E-Wallet,3,0.04,10673
18592,652,350,Bank Transfer,0,0.17,19347
18593,726,426,Debit Card,7,0.18,10080
18594,401,345,Debit Card,4,0.58,1500
18595,549,760,E-Wallet,8,0.66,10899
18596,919,812,Credit Card,2,0.86,14826
18597,127,540,Credit Card,3,0.69,2170
18598,60,787,Debit Card,1,0.91,16886
18599,480,616,E-Wallet,12,0.27,4642
18600,174,437,Debit Card,3,0.17,11619
18601,97,724,Credit Card,6,0.5,14249
18602,684,702,E-Wallet,13,0.34,19454
18603,821,713,E-Wallet,13,0.05,8627
18604,852,804,Debit Card,9,0.73,3214
18605,327,843,E-Wallet,11,0.1,1336
18606,461,421,Credit Card,1,0.69,11104
18607,570,721,Debit Card,5,0.66,18198
18608,27,450,Credit Card,6,0.92,16371
18609,657,624,Credit Card,7,0.81,10825
18610,364,714,Credit Card,5,0.12,1468
18611,380,724,Bank Transfer,12,0.83,8637
18612,489,760,E-Wallet,11,0.5,14931
18613,965,711,E-Wallet,8,0.27,6759
18614,424,634,E-Wallet,2,0.8,7080
18615,13,662,Debit Card,7,0.79,5508
18616,232,725,Debit Card,9,0.03,11098
18617,122,527,E-Wallet,2,0.74,5437
18618,644,708,Bank Transfer,13,0.16,1822
18619,339,351,Credit Card,14,0.56,18695
18620,971,481,E-Wallet,1,0.94,5091
18621,143,391,Credit Card,14,0.78,14432
18622,606,743,Credit Card,3,0.32,16279
18623,631,578,Debit Card,4,0.15,16586
18624,590,339,E-Wallet,2,0.22,12788
18625,798,841,E-Wallet,3,0.11,15005
18626,99,552,E-Wallet,0,0.75,10441
18627,63,365,Bank Transfer,5,0.5,7240
18628,800,428,Bank Transfer,5,0.78,3981
18629,768,451,Credit Card,5,0.42,2193
18630,279,353,Bank Transfer,2,0.38,14195
18631,185,435,Debit Card,8,0.35,7623
18632,185,841,E-Wallet,10,0.98,1062
18633,900,827,Credit Card,6,0.25,17103
18634,569,384,Credit Card,4,0.16,17263
18635,781,319,Debit Card,5,0.43,17339
18636,771,764,E-Wallet,3,0.3,16582
18637,663,496,Bank Transfer,14,0.14,7998
18638,952,506,Credit Card,8,0.55,5932
18639,333,777,Credit Card,5,0.62,11371
18640,791,529,Credit Card,6,0.16,6825
18641,368,381,E-Wallet,5,0,1380
18642,447,716,Debit Card,5,0.45,16259
18643,426,422,Debit Card,2,0.21,10143
18644,661,844,Credit Card,2,0.48,5254
18645,644,629,E-Wallet,8,0.64,3055
18646,608,667,Debit Card,5,0.89,11547
18647,762,693,E-Wallet,10,0.44,12521
18648,578,838,E-Wallet,6,0.92,11555
18649,47,375,Credit Card,7,0.01,7398
18650,750,374,E-Wallet,8,0.42,6152
18651,130,464,Debit Card,2,0.28,8970
18652,911,692,E-Wallet,7,0.51,7682
18653,497,653,Debit Card,2,0.62,13606
18654,266,599,Bank Transfer,0,0.23,8681
18655,215,847,Credit Card,10,1,12614
18656,335,834,Credit Card,3,0.33,10352
18657,465,714,Bank Transfer,7,0.88,12954
18658,675,823,E-Wallet,11,0.3,5629
18659,127,449,E-Wallet,11,0.27,11783
18660,459,761,E-Wallet,12,0.58,5143
18661,702,463,Bank Transfer,2,0.85,15290
18662,557,413,Credit Card,5,0.93,9895
18663,996,357,E-Wallet,4,0.39,12717
18664,815,453,Debit Card,8,0.49,2270
18665,841,448,Bank Transfer,7,0.81,2623
18666,547,756,Bank Transfer,0,0.36,7130
18667,335,522,E-Wallet,5,0.19,8086
18668,176,819,Credit Card,12,0.26,4612
18669,488,847,E-Wallet,0,0.46,17420
18670,593,846,E-Wallet,13,0.13,10734
18671,685,367,Credit Card,6,0.9,8388
18672,498,710,E-Wallet,12,0.76,7834
18673,885,468,E-Wallet,12,0.08,2685
18674,228,391,E-Wallet,13,0.94,17481
18675,64,723,E-Wallet,8,0.6,19081
18676,458,782,Debit Card,9,0.82,14594
18677,165,622,Debit Card,11,0.04,6639
18678,978,666,Bank Transfer,7,0.44,6838
18679,624,698,Debit Card,11,0.43,13433
18680,118,819,Credit Card,2,0.93,5687
18681,444,331,E-Wallet,6,0.29,4648
18682,371,360,Credit Card,1,0.74,8335
18683,427,641,E-Wallet,10,0.19,16182
18684,844,583,Debit Card,2,0.72,12304
18685,703,513,Credit Card,7,0.78,18819
18686,614,770,Credit Card,9,0.35,11952
18687,306,319,Credit Card,10,0.38,3184
18688,710,544,Debit Card,0,0.61,1381
18689,582,556,Credit Card,3,0.6,19533
18690,42,753,Debit Card,7,0.28,3123
18691,685,588,Credit Card,0,0.74,8541
18692,955,524,E-Wallet,11,0.45,13806
18693,810,772,Credit Card,9,0.89,10108
18694,763,592,E-Wallet,4,0.4,6630
18695,320,490,Debit Card,10,0.25,12706
18696,911,329,E-Wallet,0,0.48,1160
18697,591,434,E-Wallet,3,0.4,9261
18698,693,305,Bank Transfer,5,0.6,2795
18699,345,451,Debit Card,4,0.03,19007
18700,386,540,Credit Card,3,0.65,9148
18701,135,821,Credit Card,12,0.7,13477
18702,878,698,Bank Transfer,10,0.97,11736
18703,570,416,Debit Card,7,0.25,17701
18704,129,786,Debit Card,9,0.62,17697
18705,691,750,E-Wallet,9,0.66,16583
18706,416,628,E-Wallet,3,0.18,15936
18707,174,653,Credit Card,11,0.47,2325
18708,587,518,Debit Card,13,0.04,10404
18709,80,488,Bank Transfer,9,0.98,4836
18710,526,367,Bank Transfer,14,0.05,16544
18711,387,849,Credit Card,12,0.31,6642
18712,324,764,Debit Card,1,0.62,7334
18713,876,544,Debit Card,7,0.23,4646
18714,176,300,Credit Card,4,0.62,11167
18715,929,658,Credit Card,4,0.39,13320
18716,769,481,E-Wallet,2,0.94,8821
18717,330,716,Debit Card,4,0.44,5256
18718,736,561,Bank Transfer,2,0.49,12798
18719,426,557,Credit Card,7,0.3,2004
18720,138,411,Credit Card,10,0.14,4476
18721,911,792,E-Wallet,4,0.56,3202
18722,487,325,Debit Card,7,0.79,11906
18723,847,611,E-Wallet,4,0.06,7907
18724,700,792,Bank Transfer,0,0.37,4940
18725,109,753,Debit Card,4,0.13,18390
18726,702,636,Credit Card,2,0.34,9294
18727,394,458,Credit Card,5,0.22,5128
18728,861,489,Credit Card,0,0.92,2487
18729,838,649,Credit Card,11,0.84,19421
18730,815,827,Bank Transfer,14,0.3,12656
18731,166,310,Debit Card,11,0.57,13324
18732,610,467,Credit Card,2,0.15,10140
18733,446,815,Debit Card,13,0.28,16976
18734,72,579,Debit Card,12,0.52,15448
18735,163,360,Bank Transfer,12,0.66,9744
18736,29,581,E-Wallet,8,0.68,8185
18737,583,698,Credit Card,3,0.38,2669
18738,425,358,Credit Card,3,0.14,2204
18739,10,512,E-Wallet,11,0.25,6167
18740,942,582,Credit Card,8,0.65,2525
18741,114,320,Credit Card,0,0.31,15328
18742,32,435,Debit Card,11,0.47,7002
18743,145,798,Debit Card,9,0.84,17257
18744,600,616,Debit Card,7,0.17,14965
18745,775,571,Debit Card,4,0.38,4104
18746,235,662,E-Wallet,11,0.17,1955
18747,886,652,Debit Card,1,0.18,4705
18748,172,835,Bank Transfer,6,0.63,13354
18749,800,751,Debit Card,5,0.92,16367
18750,191,515,Credit Card,5,0.45,3613
18751,577,845,Credit Card,8,0.62,11796
18752,569,322,E-Wallet,4,0.06,11152
18753,729,768,Bank Transfer,14,0.84,12233
18754,356,599,Bank Transfer,7,0.77,13687
18755,109,810,E-Wallet,6,0.65,8695
18756,276,725,E-Wallet,6,0.32,7877
18757,872,701,Bank Transfer,13,0.94,18142
18758,17,532,Debit Card,7,0.73,19057
18759,194,741,Credit Card,6,0.23,2418
18760,198,806,Credit Card,8,0.47,18414
18761,254,825,Debit Card,12,0.61,9238
18762,159,653,Debit Card,12,0.73,7500
18763,218,460,E-Wallet,9,0.22,11018
18764,335,371,Bank Transfer,13,0.53,5460
18765,623,332,Debit Card,12,0.18,15617
18766,765,528,Debit Card,12,0.45,6259
18767,160,465,Bank Transfer,4,0.26,10854
18768,415,402,Bank Transfer,8,0.68,2521
18769,324,547,E-Wallet,6,0.8,8693
18770,889,372,Debit Card,8,0.82,10199
18771,190,680,Bank Transfer,7,0.55,17085
18772,237,703,Bank Transfer,5,0.48,12676
18773,334,810,Credit Card,13,0.95,14781
18774,71,333,E-Wallet,4,0.19,8786
18775,791,389,E-Wallet,5,0.45,17477
18776,821,395,Credit Card,6,0.31,11838
18777,846,474,Bank Transfer,12,0.2,10843
18778,55,658,E-Wallet,7,0.7,2244
18779,518,530,E-Wallet,12,0.09,10940
18780,454,654,Bank Transfer,8,0.88,3281
18781,577,513,E-Wallet,7,0.19,10303
18782,766,716,E-Wallet,11,0.38,11321
18783,148,462,Credit Card,9,0.84,5997
18784,920,628,E-Wallet,6,0.47,11933
18785,193,340,Credit Card,8,0.26,14598
18786,896,802,Credit Card,12,0.24,5151
18787,488,452,Credit Card,8,0.99,11090
18788,492,388,Bank Transfer,10,0.32,5858
18789,588,650,E-Wallet,7,0.54,19033
18790,880,611,E-Wallet,14,0.19,19716
18791,911,616,E-Wallet,6,0.03,6361
18792,224,739,Bank Transfer,12,0.04,15753
18793,685,382,Bank Transfer,9,0.31,6490
18794,255,705,Credit Card,2,0.41,14912
18795,105,762,Debit Card,8,0.95,14432
18796,937,598,Credit Card,1,0.65,15777
18797,995,762,Debit Card,3,0.86,3885
18798,117,592,Credit Card,4,0.34,5748
18799,639,385,E-Wallet,13,0.86,17525
18800,797,461,E-Wallet,1,0.96,7674
18801,467,798,E-Wallet,6,0.27,13878
18802,735,416,Credit Card,0,0.96,17450
18803,921,437,Bank Transfer,8,0.83,14961
18804,701,444,Debit Card,4,0.89,8441
18805,282,765,E-Wallet,12,0.44,19031
18806,160,579,Credit Card,4,0.36,10400
18807,428,527,E-Wallet,10,0.19,10836
18808,506,618,Debit Card,13,0.55,6353
18809,800,747,E-Wallet,13,0.02,1407
18810,322,697,Credit Card,6,0.28,6009
18811,830,376,Bank Transfer,10,0.04,1362
18812,537,564,Credit Card,10,0.8,13582
18813,944,723,E-Wallet,1,0.9,4013
18814,729,600,Bank Transfer,8,0.28,15328
18815,35,679,Bank Transfer,4,0.27,10583
18816,844,458,Credit Card,7,1,4268
18817,265,382,Debit Card,2,0.52,3273
18818,100,429,Bank Transfer,5,0.5,2422
18819,518,524,Bank Transfer,4,0.99,12566
18820,34,386,Debit Card,4,0.37,6595
18821,545,564,Bank Transfer,7,0.57,10784
18822,142,667,E-Wallet,9,0.53,15526
18823,876,723,Credit Card,10,0.13,14836
18824,23,618,E-Wallet,9,0.3,14410
18825,205,513,E-Wallet,1,0.64,4768
18826,460,559,Debit Card,11,0.69,10117
18827,865,793,Credit Card,4,0.27,17657
18828,824,554,Credit Card,14,0.5,9837
18829,58,695,Bank Transfer,5,0.11,10152
18830,513,419,Bank Transfer,12,0.24,10665
18831,82,557,Bank Transfer,13,0.86,19414
18832,740,585,Bank Transfer,8,0.98,4892
18833,939,378,E-Wallet,5,0.89,8022
18834,706,651,Debit Card,9,0.44,3826
18835,856,699,E-Wallet,13,0.37,1807
18836,741,717,Bank Transfer,6,0.28,4655
18837,507,711,Credit Card,1,0.53,8053
18838,642,833,Debit Card,5,0.37,15034
18839,443,765,E-Wallet,8,0.78,12584
18840,505,659,E-Wallet,9,0.63,5419
18841,554,695,Bank Transfer,7,0.01,1653
18842,864,500,E-Wallet,13,0.77,4002
18843,520,550,Debit Card,4,0.71,8672
18844,423,660,Credit Card,3,0.58,12543
18845,421,320,Credit Card,11,0.04,2395
18846,487,327,Debit Card,9,0.39,16431
18847,265,570,Bank Transfer,8,0.04,1341
18848,629,811,E-Wallet,12,0.03,15599
18849,788,482,Bank Transfer,6,0.03,16474
18850,396,485,E-Wallet,7,0.39,19008
18851,26,536,Bank Transfer,10,0.1,2154
18852,331,413,Credit Card,8,0.92,12781
18853,225,530,E-Wallet,2,0.47,2537
18854,531,790,Debit Card,2,0.3,11594
18855,103,624,E-Wallet,8,0.4,15579
18856,479,329,Bank Transfer,3,0.4,10481
18857,372,682,Debit Card,0,0.93,3627
18858,716,636,E-Wallet,13,0.06,3053
18859,714,500,Bank Transfer,4,0.27,13783
18860,80,318,Credit Card,0,0.33,14258
18861,256,748,E-Wallet,8,0.27,19983
18862,785,723,Bank Transfer,1,0.77,19087
18863,201,748,Debit Card,13,0.64,14939
18864,580,448,Debit Card,9,0.84,17746
18865,143,337,Credit Card,7,0.88,18099
18866,779,689,Debit Card,6,0.8,3261
18867,143,676,Debit Card,11,0.49,11659
18868,508,659,Debit Card,13,0.31,8615
18869,727,754,Bank Transfer,1,0.53,14552
18870,206,328,Bank Transfer,8,0.23,3599
18871,82,337,Bank Transfer,4,0.01,9809
18872,180,324,Debit Card,3,0.4,13459
18873,552,578,E-Wallet,8,0.47,4400
18874,701,840,Credit Card,12,0.84,4232
18875,635,694,E-Wallet,7,0.75,16638
18876,462,759,E-Wallet,4,0.58,18881
18877,38,802,E-Wallet,12,0.14,8568
18878,879,436,E-Wallet,13,0.01,5217
18879,123,535,Bank Transfer,14,0.67,15562
18880,604,717,Credit Card,0,0.45,18303
18881,850,804,Credit Card,2,0.53,9932
18882,507,329,E-Wallet,4,0.27,4024
18883,690,343,E-Wallet,3,0.39,7159
18884,780,656,E-Wallet,0,0.72,8515
18885,803,668,Debit Card,4,0,11675
18886,623,819,Credit Card,12,0.83,1417
18887,136,368,Bank Transfer,9,0.14,8538
18888,13,790,Credit Card,6,0.73,4847
18889,265,537,E-Wallet,7,0.83,1804
18890,718,404,E-Wallet,9,0.97,12618
18891,989,582,Debit Card,14,0.03,19908
18892,232,838,E-Wallet,14,0.25,2092
18893,792,804,Bank Transfer,11,1,15274
18894,838,718,Bank Transfer,7,1,11600
18895,176,748,Bank Transfer,0,0.79,4076
18896,260,560,Bank Transfer,9,0.94,11840
18897,393,553,Credit Card,0,0.63,15556
18898,236,758,Bank Transfer,7,0.89,19613
18899,839,671,E-Wallet,0,0.93,1465
18900,443,388,Bank Transfer,0,1,16437
18901,61,303,Bank Transfer,5,0.21,18126
18902,362,360,Debit Card,11,0.96,13199
18903,657,784,Debit Card,5,0.31,2414
18904,883,754,Debit Card,11,0.49,6237
18905,869,829,Credit Card,0,0.36,3557
18906,990,400,Debit Card,3,0.2,9186
18907,820,498,Bank Transfer,5,0.48,10365
18908,99,526,Debit Card,0,0.2,7293
18909,855,617,Debit Card,9,0.81,1781
18910,233,663,Bank Transfer,3,0.7,5585
18911,383,592,Bank Transfer,0,0.57,8225
18912,529,644,Credit Card,5,1,18004
18913,156,644,Credit Card,12,0.32,1339
18914,225,622,E-Wallet,11,0.47,1477
18915,231,425,E-Wallet,6,0.26,13837
18916,251,538,E-Wallet,2,0.7,4362
18917,293,732,Credit Card,8,0.85,16010
18918,984,770,Credit Card,13,0.94,16243
18919,169,433,Debit Card,12,0.37,11134
18920,975,423,E-Wallet,6,0.59,12075
18921,663,442,Bank Transfer,14,0.63,1693
18922,913,341,Bank Transfer,12,0.91,15902
18923,94,319,Debit Card,9,0.37,11176
18924,477,321,Bank Transfer,9,0.61,4594
18925,323,522,Debit Card,12,0.75,15187
18926,286,826,E-Wallet,13,0.14,17830
18927,360,587,Debit Card,8,0.28,15373
18928,790,345,Credit Card,14,0.13,16462
18929,186,527,E-Wallet,12,0.38,5831
18930,755,583,Debit Card,14,0.06,16405
18931,83,487,E-Wallet,0,0.48,6648
18932,745,797,Credit Card,3,0.21,3012
18933,145,668,Bank Transfer,4,0.34,10317
18934,942,570,Credit Card,0,0.75,3992
18935,426,838,E-Wallet,13,0.34,15275
18936,490,661,Debit Card,3,0.26,15758
18937,393,356,Credit Card,4,0,7331
18938,307,622,Credit Card,12,0.31,3201
18939,237,505,Credit Card,4,0.45,3976
18940,315,801,Debit Card,11,0.74,10321
18941,643,581,Debit Card,2,0.9,9569
18942,524,408,E-Wallet,14,0.08,7252
18943,414,515,Bank Transfer,13,0.22,3343
18944,760,523,Credit Card,11,0.57,4330
18945,168,704,Bank Transfer,8,0.92,19171
18946,551,706,Bank Transfer,14,0.68,1736
