customer_id,monthly_call_count,monthly_call_duration,international_call_duration,call_drop_count,sms_usage_per_month
20386,99,597,79,19,76
20387,182,502,29,25,78
20388,161,443,65,29,67
20389,188,70,9,2,67
20390,99,637,34,5,12
20391,195,399,92,16,17
20392,170,190,27,6,20
20393,87,451,88,10,12
20394,43,309,44,7,80
20395,76,696,39,25,26
20396,69,451,92,27,70
20397,187,364,19,18,33
20398,199,64,83,18,44
20399,29,438,76,17,52
20400,180,487,54,28,70
20401,180,323,80,19,43
20402,182,304,94,10,33
20403,22,647,89,0,22
20404,162,429,42,20,14
20405,80,681,94,22,99
20406,40,669,61,19,89
20407,55,166,93,10,61
20408,158,542,41,26,42
20409,40,120,91,18,70
20410,117,449,74,5,93
20411,156,302,98,4,92
20412,181,251,97,14,26
20413,89,461,67,1,99
20414,147,132,19,7,27
20415,62,271,27,25,22
20416,156,232,89,23,21
20417,158,134,84,22,88
20418,94,694,91,18,99
20419,24,313,72,28,13
20420,143,542,90,14,60
20421,175,356,84,29,88
20422,107,520,58,8,21
20423,68,512,0,28,81
20424,109,423,86,6,58
20425,197,195,6,0,48
20426,112,270,71,16,55
20427,122,61,91,22,42
20428,42,343,48,18,13
20429,82,610,91,20,26
20430,49,449,51,25,77
20431,63,159,8,9,25
20432,197,179,37,12,75
20433,74,486,75,29,43
20434,122,231,90,23,69
20435,141,695,98,4,85
20436,114,455,30,21,52
20437,24,501,97,7,54
20438,134,456,42,23,82
20439,176,517,45,4,84
20440,75,215,43,5,23
20441,166,204,62,18,48
20442,156,474,22,8,47
20443,45,96,75,15,76
20444,61,447,87,28,44
20445,196,414,95,0,21
20446,169,377,87,5,91
20447,148,162,3,16,41
20448,125,532,55,8,14
20449,161,679,10,1,91
20450,104,690,47,13,38
20451,124,437,96,12,18
20452,143,359,82,11,67
20453,141,375,50,16,12
20454,51,659,44,8,52
20455,103,352,20,19,24
20456,30,165,1,26,30
20457,87,266,91,19,34
20458,66,84,72,14,75
20459,157,663,55,22,62
20460,89,593,93,26,18
20461,69,555,13,11,88
20462,186,698,75,12,83
20463,109,639,69,29,63
20464,57,295,93,6,97
20465,174,224,92,1,25
20466,71,226,47,23,94
20467,175,326,69,27,29
20468,95,273,83,12,99
20469,169,664,72,0,15
20470,51,306,94,0,30
20471,30,528,33,25,59
20472,125,200,26,5,55
20473,56,89,39,20,49
20474,193,571,34,17,30
20475,176,458,3,28,35
20476,110,336,23,17,31
20477,75,256,81,21,99
20478,177,572,78,21,44
20479,89,513,90,15,53
20480,33,108,2,16,86
20481,147,307,88,7,69
20482,175,537,50,18,43
20483,159,512,48,29,34
20484,160,128,61,6,84
20485,176,207,69,11,53
20486,56,177,36,4,40
20487,22,639,7,8,35
20488,125,525,58,3,10
20489,68,106,94,16,52
20490,55,60,68,7,12
20491,149,297,55,25,78
20492,185,447,81,19,75
20493,137,174,69,28,51
20494,171,209,60,5,29
20495,47,139,31,3,56
20496,115,298,71,13,70
20497,160,423,64,10,26
20498,183,611,5,24,84
20499,29,291,62,13,16
20500,118,371,60,25,26
20501,180,375,77,1,32
20502,127,74,54,10,97
20503,105,431,28,25,23
20504,191,344,2,5,44
20505,73,335,99,16,64
20506,86,283,74,23,68
20507,132,262,38,23,73
20508,133,477,64,4,36
20509,112,228,72,16,84
20510,53,478,84,5,10
20511,64,98,78,15,96
20512,172,530,56,4,53
20513,90,697,62,29,41
20514,117,113,14,2,52
20515,161,471,64,28,23
20516,73,139,23,26,92
20517,132,451,27,21,42
20518,27,438,23,10,47
20519,72,256,91,14,56
20520,152,503,5,28,16
20521,167,651,64,28,90
20522,188,433,84,23,75
20523,69,124,51,14,96
20524,39,104,93,23,60
20525,153,201,17,24,31
20526,82,503,51,18,37
20527,79,242,13,28,67
20528,61,659,72,13,47
20529,110,180,74,28,30
20530,78,185,87,22,15
20531,106,150,26,13,16
20532,73,336,46,1,77
20533,147,678,22,3,10
20534,50,616,46,29,50
20535,65,446,15,23,25
20536,36,186,51,17,18
20537,23,470,65,3,88
20538,59,586,75,4,95
20539,82,402,53,7,49
20540,185,326,22,17,59
20541,155,185,70,20,77
20542,26,652,15,18,49
20543,44,644,6,14,96
20544,175,207,73,1,64
20545,196,276,24,22,16
20546,85,265,60,26,17
20547,105,369,68,24,57
20548,168,454,17,29,73
20549,26,564,51,15,92
20550,86,652,11,13,15
20551,103,375,40,8,73
20552,168,393,61,27,10
20553,182,486,0,27,99
20554,162,442,94,2,68
20555,148,131,28,26,67
20556,106,484,48,17,47
20557,121,90,77,23,88
20558,31,192,10,29,66
20559,62,169,13,12,35
20560,23,431,27,25,23
20561,80,658,10,9,63
20562,103,96,29,11,62
20563,179,676,98,24,65
20564,78,369,18,11,20
20565,69,214,56,0,38
20566,87,193,4,8,78
20567,104,570,73,21,25
20568,20,593,58,3,58
20569,187,142,80,9,40
20570,67,216,20,27,37
20571,199,447,0,15,36
20572,171,511,53,25,63
20573,124,197,51,24,89
20574,121,527,11,9,22
20575,110,393,57,3,10
20576,143,429,72,5,40
20577,191,279,23,3,49
20578,86,425,10,1,54
20579,147,620,40,9,53
20580,176,301,30,11,96
20581,172,605,79,7,35
20582,95,299,77,11,82
20583,123,149,17,2,25
20584,43,72,34,12,96
20585,119,395,59,17,81
20586,139,342,83,7,69
20587,52,561,2,4,99
20588,162,377,63,5,30
20589,140,623,92,28,40
20590,107,191,68,24,20
20591,94,134,18,26,22
20592,188,419,18,22,95
20593,156,188,49,6,62
20594,27,517,18,13,86
20595,113,390,40,5,83
20596,184,637,88,5,17
20597,199,271,17,27,37
20598,120,660,6,28,30
20599,119,242,63,13,62
20600,103,698,66,24,35
20601,75,687,2,18,63
20602,126,290,90,21,96
20603,98,367,78,6,67
20604,34,466,66,11,34
20605,197,668,4,2,70
20606,30,587,19,24,79
20607,94,177,61,15,75
20608,55,219,72,6,36
20609,67,668,63,9,57
20610,147,276,62,14,48
20611,41,691,87,20,81
20612,101,269,33,26,66
20613,29,81,88,22,88
20614,76,473,16,1,71
20615,156,225,93,16,47
20616,199,150,53,0,89
20617,63,320,61,5,86
20618,116,601,52,13,18
20619,145,671,46,8,22
20620,192,210,30,3,35
20621,163,330,58,12,31
20622,62,313,24,22,41
20623,65,253,71,13,48
20624,168,466,3,19,59
20625,31,324,56,9,87
20626,117,368,60,14,58
20627,166,565,62,24,74
20628,102,116,92,10,48
20629,142,634,88,25,29
20630,128,61,92,22,15
20631,180,545,73,13,30
20632,25,522,39,13,92
20633,181,67,22,12,82
20634,175,561,36,11,61
20635,127,491,74,25,45
20636,188,396,39,6,39
20637,162,349,52,19,19
20638,160,216,97,0,17
20639,183,660,83,10,21
20640,108,245,37,7,36
20641,195,61,12,8,89
20642,121,259,34,29,57
20643,106,347,60,28,78
20644,150,285,41,20,16
20645,43,512,95,9,34
20646,47,425,8,20,82
20647,38,519,64,21,48
20648,107,697,64,22,62
20649,41,99,61,22,31
20650,61,652,35,10,59
20651,62,404,18,4,21
20652,168,392,7,22,68
20653,171,220,65,7,59
20654,113,452,20,23,99
20655,152,387,90,26,31
20656,196,127,23,7,23
20657,114,570,77,1,51
20658,30,582,83,14,24
20659,122,304,47,18,93
20660,109,166,43,25,74
20661,83,93,17,19,91
20662,73,574,2,16,45
20663,102,156,95,6,97
20664,123,513,85,22,90
20665,134,231,76,11,43
20666,132,129,73,16,81
20667,50,618,78,26,73
20668,124,659,34,16,86
20669,88,164,92,4,74
20670,64,669,33,29,89
20671,102,448,89,1,49
20672,121,312,63,5,51
20673,138,440,93,24,47
20674,81,338,19,19,49
20675,85,348,57,8,79
20676,61,495,81,12,22
20677,56,211,3,20,60
20678,87,193,97,21,72
20679,43,243,63,2,90
20680,105,454,86,22,66
20681,30,442,52,25,53
20682,52,167,15,22,28
20683,123,125,96,14,33
20684,162,372,5,28,71
20685,193,301,6,0,91
20686,75,273,15,7,48
20687,171,162,26,26,64
20688,58,131,55,10,67
20689,86,268,76,19,88
20690,108,696,49,1,73
20691,51,412,78,19,21
20692,136,504,71,7,54
20693,56,491,36,7,90
20694,188,294,83,26,58
20695,108,306,83,5,17
20696,63,523,18,21,54
20697,133,150,9,25,11
20698,108,636,18,9,85
20699,34,281,14,11,90
20700,71,209,94,16,17
20701,185,614,84,25,75
20702,182,536,46,6,60
20703,129,130,63,29,11
20704,120,469,40,23,99
20705,177,459,17,1,14
20706,139,231,5,16,29
20707,88,434,59,9,31
20708,114,136,89,24,57
20709,135,381,66,19,92
20710,85,298,95,23,69
20711,87,107,89,26,80
20712,24,135,17,11,88
20713,170,498,44,14,75
20714,71,574,94,9,23
20715,198,622,13,8,20
20716,90,304,68,27,23
20717,109,457,34,16,77
20718,47,288,86,7,88
20719,45,551,1,5,43
20720,101,690,38,3,21
20721,71,435,18,9,59
20722,119,637,99,24,12
20723,187,560,60,4,80
20724,95,464,90,1,88
20725,184,575,55,6,66
20726,86,214,60,24,56
20727,92,295,45,23,84
20728,189,371,64,1,45
20729,35,481,67,7,91
20730,170,342,22,13,14
20731,199,481,84,3,10
20732,195,156,63,20,74
20733,103,303,81,16,54
20734,51,92,11,4,57
20735,35,239,99,5,23
20736,174,80,94,7,95
20737,95,231,39,15,18
20738,24,261,47,27,79
20739,191,320,67,0,58
20740,145,679,32,0,17
20741,26,673,19,22,29
20742,140,68,61,3,80
20743,48,659,17,23,19
20744,21,99,29,9,83
20745,49,189,52,26,63
20746,36,441,75,29,40
20747,55,186,9,19,98
20748,74,382,70,25,15
20749,73,653,6,3,12
20750,171,182,41,24,13
20751,78,101,37,25,63
20752,161,150,7,2,89
20753,165,364,79,25,59
20754,92,246,81,7,62
20755,38,355,9,8,14
20756,39,253,29,5,93
20757,75,402,28,13,22
20758,68,63,62,18,62
20759,72,556,46,29,91
20760,139,527,67,18,11
20761,141,262,52,26,12
20762,68,373,36,25,34
20763,176,236,65,22,90
20764,66,689,2,0,45
20765,174,636,81,29,60
20766,38,297,0,7,25
20767,139,422,96,22,84
20768,166,455,80,24,95
20769,159,533,59,18,93
20770,29,457,32,19,31
20771,139,122,17,7,41
20772,154,564,39,2,76
20773,45,573,97,16,62
20774,191,391,28,14,21
20775,198,361,71,10,43
20776,166,165,75,5,40
20777,155,661,34,13,51
20778,43,128,53,19,51
20779,189,575,79,22,40
20780,124,263,93,22,46
20781,159,576,77,14,23
20782,140,206,75,15,17
20783,168,425,11,25,45
20784,113,539,77,16,98
20785,30,297,25,5,93
20786,57,479,72,7,69
20787,57,254,34,19,67
20788,157,139,17,24,28
20789,114,381,73,27,51
20790,34,451,18,3,23
20791,158,376,80,8,37
20792,43,618,84,20,20
20793,121,211,87,1,96
20794,117,167,88,2,35
20795,119,190,30,15,88
20796,153,646,42,1,63
20797,174,389,44,12,84
20798,27,307,73,13,81
20799,83,79,78,21,39
20800,198,435,76,19,91
20801,190,72,67,5,19
20802,27,650,49,0,67
20803,79,271,8,12,77
20804,114,417,11,1,60
20805,42,142,93,11,77
20806,74,63,73,28,48
20807,55,179,26,8,70
20808,73,226,72,4,22
20809,129,198,82,17,61
20810,89,61,28,9,42
20811,136,91,40,27,18
20812,134,225,39,8,69
20813,82,95,11,4,31
20814,25,419,7,5,96
20815,63,538,10,4,31
20816,69,680,63,10,76
20817,192,295,91,7,11
20818,149,280,52,16,71
20819,83,207,39,11,37
20820,23,691,46,18,30
20821,59,411,68,0,16
20822,158,401,68,17,57
20823,61,226,66,4,34
20824,54,490,47,19,81
20825,181,550,34,9,36
20826,56,248,72,1,43
20827,48,170,52,6,42
20828,126,219,94,16,30
20829,153,230,37,10,74
20830,29,693,20,9,21
20831,86,671,28,29,19
20832,182,576,80,0,81
20833,126,392,46,6,12
20834,43,310,22,19,46
20835,81,543,27,26,94
20836,187,384,57,19,69
20837,125,214,81,18,78
20838,136,383,39,19,92
20839,158,147,83,12,41
20840,160,420,77,28,46
20841,133,221,13,25,83
20842,92,105,54,20,68
20843,139,111,24,21,72
20844,120,242,46,26,86
20845,20,300,57,23,52
20846,106,473,94,25,19
20847,125,581,21,24,19
20848,173,599,11,26,93
20849,197,91,98,10,14
20850,25,209,71,1,46
20851,158,78,4,27,33
20852,20,489,96,7,55
20853,64,678,16,20,32
20854,76,636,31,3,69
20855,161,308,10,19,48
20856,34,197,65,26,82
20857,146,198,62,26,25
20858,196,673,70,18,97
20859,46,360,30,13,97
20860,150,310,75,4,79
20861,178,518,47,17,83
20862,31,502,48,29,64
20863,185,413,55,5,61
20864,36,336,55,19,40
20865,104,567,51,14,84
20866,52,153,99,17,38
20867,110,190,84,22,56
20868,56,466,5,20,53
20869,169,388,91,12,98
20870,128,64,17,14,39
20871,58,478,77,15,28
20872,86,97,70,11,89
20873,47,610,75,18,91
20874,83,463,65,0,52
20875,82,304,10,10,57
20876,126,482,31,15,92
20877,50,189,72,26,51
20878,80,606,66,27,78
20879,174,79,20,23,17
20880,110,556,34,2,96
20881,134,510,72,0,40
20882,137,256,17,20,87
20883,180,574,72,27,35
20884,183,450,68,12,41
20885,55,352,27,23,65
20886,183,243,44,18,63
20887,103,247,75,6,83
20888,33,264,99,14,42
20889,64,156,61,29,44
20890,88,481,43,27,67
20891,65,663,76,26,55
20892,73,368,26,11,46
20893,147,626,78,2,40
20894,172,424,50,28,43
20895,35,176,93,1,77
20896,36,469,89,20,74
20897,72,521,32,0,64
20898,103,501,43,11,72
20899,143,204,63,10,90
20900,51,598,22,9,96
20901,133,172,1,17,98
20902,181,494,4,13,12
20903,72,643,62,21,55
20904,183,213,56,18,70
20905,157,75,78,0,62
20906,69,616,35,15,14
20907,26,254,83,13,69
20908,122,612,76,28,30
20909,138,487,68,1,35
20910,115,550,55,27,10
20911,184,475,78,29,79
20912,100,509,80,21,54
20913,195,97,51,26,31
20914,88,236,97,17,10
20915,67,624,24,1,20
20916,46,107,32,25,41
20917,190,63,70,12,25
20918,146,137,9,26,78
20919,114,426,77,6,23
20920,78,379,61,2,50
20921,24,99,3,25,36
20922,30,126,30,21,14
20923,117,224,17,15,61
20924,124,277,79,3,18
20925,128,534,56,16,14
20926,155,472,73,5,64
20927,175,343,13,16,22
20928,43,121,84,26,78
20929,180,146,96,22,90
20930,85,660,12,23,20
20931,28,633,82,3,78
20932,30,115,19,21,38
20933,72,518,8,22,53
20934,51,126,13,13,83
20935,69,84,20,27,46
20936,103,504,52,7,21
20937,137,111,22,14,43
20938,113,502,4,11,13
20939,195,629,23,13,26
20940,138,622,20,2,10
20941,100,315,94,16,81
20942,51,438,93,22,82
20943,172,328,66,24,39
20944,188,412,58,1,90
20945,138,327,0,19,71
20946,21,237,47,14,89
20947,137,164,28,25,35
20948,152,186,49,15,63
20949,35,541,94,12,88
20950,157,558,12,23,28
20951,111,230,77,24,93
20952,75,335,65,17,33
20953,45,297,98,18,15
20954,153,477,65,3,12
20955,60,471,83,4,28
20956,71,452,8,12,19
20957,110,261,46,11,13
20958,45,371,22,12,46
20959,56,628,15,24,62
20960,86,485,89,24,48
20961,172,214,87,4,60
20962,114,689,63,15,93
20963,141,570,83,13,75
20964,131,553,10,3,58
20965,176,580,68,25,71
20966,147,267,88,11,59
20967,64,667,88,28,75
20968,92,660,26,14,77
20969,58,189,74,20,17
20970,72,167,91,25,73
20971,159,589,17,29,31
20972,58,68,30,14,41
20973,163,347,33,13,61
20974,147,655,92,1,94
20975,20,564,83,0,11
20976,185,303,72,25,26
20977,69,177,21,20,31
20978,103,255,59,25,26
20979,198,363,83,23,49
20980,42,653,57,20,72
20981,194,611,31,7,79
20982,64,127,42,0,46
20983,66,184,14,3,20
20984,96,583,69,24,39
20985,123,267,69,0,11
20986,22,480,34,21,12
20987,176,217,58,5,63
20988,65,669,18,22,42
20989,70,344,14,29,11
20990,128,246,11,18,76
20991,65,383,96,24,81
20992,187,292,65,29,20
20993,38,179,36,9,28
20994,60,695,42,2,99
20995,188,108,25,1,80
20996,57,524,41,11,71
20997,56,319,66,11,33
20998,44,77,19,23,53
20999,199,268,49,24,70
21000,50,272,32,7,96
21001,93,412,74,24,38
21002,183,699,51,5,56
21003,151,614,69,29,68
21004,157,633,69,22,16
21005,37,498,4,1,83
21006,89,157,97,5,90
21007,170,214,36,12,62
21008,42,459,60,23,23
21009,166,86,21,1,84
21010,37,556,80,28,87
21011,192,64,97,10,98
21012,56,622,33,12,25
21013,72,575,66,18,45
21014,50,466,39,1,51
21015,48,592,7,29,83
21016,149,530,23,4,25
21017,140,103,11,1,94
21018,186,536,54,18,24
21019,123,521,87,12,20
21020,63,516,62,18,80
21021,35,556,83,10,87
21022,104,284,61,15,47
21023,79,598,94,6,81
21024,105,88,45,21,81
21025,137,376,93,13,73
21026,117,527,29,14,63
21027,84,415,23,19,16
21028,144,627,88,21,35
21029,113,220,78,0,25
21030,28,304,82,2,22
21031,88,329,87,4,61
21032,100,473,50,29,71
21033,75,200,88,5,90
21034,73,627,61,18,89
21035,140,269,57,16,18
21036,199,434,86,5,13
21037,32,154,29,5,57
21038,186,416,5,23,43
21039,164,66,77,19,10
21040,153,161,97,2,99
21041,128,360,27,27,21
21042,97,502,45,28,72
21043,184,435,59,14,39
21044,79,424,10,4,68
21045,47,530,1,3,97
21046,63,598,4,19,14
21047,26,300,55,13,53
21048,44,87,44,27,49
21049,174,306,65,9,77
21050,186,280,69,25,99
21051,113,467,1,19,64
21052,107,621,14,12,95
21053,146,238,4,8,31
21054,84,563,98,19,93
21055,165,457,34,18,96
21056,42,341,25,23,14
21057,128,108,25,9,68
21058,97,290,75,5,31
21059,29,546,65,23,84
21060,137,268,8,15,49
21061,30,199,77,11,50
21062,48,119,64,11,54
21063,72,395,98,20,53
21064,40,511,84,6,88
21065,43,81,65,28,37
21066,164,171,40,25,63
21067,153,215,27,15,14
21068,162,268,38,5,11
21069,119,462,18,19,82
21070,65,113,69,3,78
21071,72,660,8,15,74
21072,58,122,84,2,75
21073,160,547,44,11,64
21074,199,190,13,15,38
21075,87,216,50,2,95
21076,85,622,34,18,63
21077,182,608,2,11,12
21078,32,224,21,28,15
21079,44,543,13,22,37
21080,198,618,13,27,46
21081,117,97,13,8,77
21082,71,124,92,21,14
21083,28,592,37,25,86
21084,125,380,85,9,34
21085,48,225,27,6,87
21086,23,606,10,12,81
21087,171,403,49,25,53
21088,147,189,55,29,64
21089,41,449,70,26,49
21090,42,389,6,15,11
21091,198,654,18,14,17
21092,85,281,94,14,22
21093,165,647,65,16,82
21094,98,670,38,11,15
21095,51,392,77,18,47
21096,153,156,82,1,22
21097,75,311,2,6,24
21098,162,306,61,16,54
21099,108,89,59,5,50
21100,108,126,34,3,88
21101,173,82,84,9,22
21102,180,350,35,29,50
21103,142,632,11,20,20
21104,46,108,82,5,55
21105,141,418,14,21,32
21106,61,245,37,16,63
21107,134,536,17,27,16
21108,190,351,4,13,26
21109,53,486,20,6,83
21110,163,345,35,23,27
21111,137,621,69,3,67
21112,125,443,66,11,91
21113,195,441,37,4,47
21114,51,494,41,28,53
21115,135,144,7,1,13
21116,75,657,34,4,66
21117,122,534,30,10,24
21118,178,576,97,12,39
21119,91,237,14,10,48
21120,162,602,53,22,53
21121,192,215,86,20,96
21122,31,65,29,23,18
21123,42,615,80,22,94
21124,99,649,40,3,69
21125,184,152,19,18,36
21126,185,410,73,19,42
21127,191,490,64,28,53
21128,32,284,92,29,33
21129,84,185,18,3,51
21130,62,214,71,11,15
21131,163,586,17,10,94
21132,81,180,30,21,41
21133,124,404,46,22,36
21134,26,268,67,2,87
21135,36,688,33,20,19
21136,162,86,18,4,35
21137,22,183,22,9,78
21138,37,577,79,11,91
21139,92,126,40,10,66
21140,92,435,60,12,96
21141,35,632,35,28,33
21142,150,351,88,20,37
21143,158,81,68,13,16
21144,163,108,39,16,80
21145,152,201,40,10,30
21146,79,636,35,22,81
21147,166,646,57,8,91
21148,53,483,3,15,84
21149,79,603,93,2,64
21150,39,625,89,21,68
21151,70,413,16,7,92
21152,117,408,69,3,93
21153,173,305,6,21,77
21154,27,70,38,26,76
21155,170,79,48,16,82
21156,192,591,2,9,13
21157,130,642,73,1,62
21158,148,291,9,27,95
21159,125,287,73,19,20
21160,197,410,1,19,72
21161,150,230,19,2,80
21162,93,480,5,6,80
21163,194,394,62,11,24
21164,149,676,84,9,97
21165,198,116,83,1,53
21166,24,632,78,17,39
21167,117,695,58,28,23
21168,179,646,6,12,88
21169,163,393,38,11,40
21170,151,61,49,16,91
21171,87,618,3,25,24
21172,155,145,54,8,57
21173,105,619,95,11,63
21174,193,223,50,5,10
21175,33,95,35,19,76
21176,34,157,98,4,23
21177,97,525,22,9,27
21178,168,106,18,9,65
21179,39,487,13,18,39
21180,82,364,40,23,83
21181,189,555,56,5,19
21182,141,190,44,8,64
21183,186,419,40,11,94
21184,141,612,97,7,95
21185,38,356,50,23,24
21186,75,652,59,17,46
21187,28,616,3,22,26
21188,115,657,75,17,33
21189,140,86,24,23,17
21190,72,106,77,27,42
21191,84,449,50,0,71
21192,168,537,22,7,75
21193,92,76,11,1,53
21194,73,343,9,20,40
21195,125,290,3,6,57
21196,29,453,7,14,26
21197,66,68,63,15,62
21198,59,99,96,24,33
21199,31,105,29,17,67
21200,119,591,80,7,22
21201,190,489,23,6,30
21202,103,535,57,5,64
21203,154,631,32,19,78
21204,99,308,15,25,47
21205,93,488,58,6,78
21206,30,666,28,2,59
21207,66,505,97,28,26
21208,79,627,98,3,40
21209,135,84,91,24,75
21210,22,608,42,6,26
21211,45,158,54,1,19
21212,116,396,58,12,78
21213,187,658,86,13,74
21214,147,158,14,18,48
21215,153,135,28,5,65
21216,94,270,9,14,42
21217,116,175,5,2,36
21218,157,400,7,8,80
21219,88,449,52,11,97
21220,68,167,37,12,87
21221,131,418,56,8,45
21222,130,422,53,1,97
21223,128,698,67,3,47
21224,138,696,10,23,85
21225,81,74,6,17,13
21226,67,676,20,26,34
21227,130,66,73,28,28
21228,121,242,99,7,16
21229,173,243,14,17,18
21230,161,233,56,5,65
21231,125,366,62,11,11
21232,154,131,94,21,14
21233,112,558,78,7,44
21234,66,377,53,16,37
21235,149,86,86,18,65
21236,129,273,52,19,66
21237,153,497,76,0,67
21238,139,80,62,16,21
21239,105,690,64,4,42
21240,53,459,29,21,96
21241,50,380,71,21,36
21242,29,498,72,29,82
21243,128,497,81,26,28
21244,198,406,32,17,55
21245,98,547,88,28,20
21246,144,313,52,17,17
21247,21,227,86,19,85
21248,169,394,60,4,46
21249,189,433,24,2,77
21250,135,501,76,1,16
21251,72,580,56,19,31
21252,132,474,1,8,98
21253,155,667,6,10,93
21254,83,303,4,0,89
21255,193,170,6,0,20
21256,113,433,15,21,76
21257,117,469,96,23,23
21258,24,86,77,28,88
21259,24,598,16,17,54
21260,152,654,42,11,39
21261,168,202,88,10,46
21262,121,92,47,22,75
21263,95,241,7,6,69
21264,104,184,30,20,88
21265,131,586,25,13,26
21266,132,273,30,5,34
21267,125,62,46,18,99
21268,124,465,52,24,51
21269,140,446,73,3,47
21270,199,386,35,17,57
21271,46,578,10,20,12
21272,93,174,6,22,44
21273,135,226,37,29,11
21274,136,550,71,26,73
21275,165,443,33,20,64
21276,185,130,92,20,34
21277,22,237,18,26,99
21278,104,238,36,26,81
21279,32,588,99,7,29
21280,158,326,57,4,38
21281,99,519,24,26,15
21282,174,195,28,8,26
21283,72,545,9,23,64
21284,162,405,47,27,16
21285,71,385,12,5,94
21286,195,674,68,1,36
21287,34,403,35,0,74
21288,138,183,88,17,77
21289,61,401,16,21,64
21290,39,269,80,27,68
21291,31,413,69,20,77
21292,63,501,87,5,92
21293,97,583,81,12,64
21294,50,289,67,26,38
21295,62,622,12,7,57
21296,101,89,57,23,33
21297,120,263,26,21,88
21298,138,320,83,9,35
21299,149,632,21,27,20
21300,161,331,2,8,28
21301,71,679,29,28,91
21302,170,165,17,24,83
21303,123,157,35,5,59
21304,167,374,77,11,43
21305,28,474,93,26,55
21306,136,582,9,15,95
21307,66,365,18,0,78
21308,39,288,40,29,24
21309,117,343,99,1,39
21310,47,429,75,16,48
21311,83,201,76,4,17
21312,164,279,62,11,95
21313,124,456,91,23,48
21314,52,500,72,29,34
21315,125,134,25,29,66
21316,173,336,79,12,78
21317,29,415,27,28,82
21318,184,391,96,15,97
21319,53,258,99,28,99
21320,77,377,54,16,25
21321,160,637,34,27,17
21322,193,688,58,20,29
21323,54,303,58,7,33
21324,165,523,17,11,81
21325,93,224,21,7,67
21326,62,189,55,5,65
21327,186,144,70,25,73
21328,191,495,18,12,58
21329,105,230,2,10,12
21330,51,455,18,1,74
21331,186,623,16,27,16
21332,23,570,29,24,29
21333,87,692,28,17,27
21334,171,619,44,25,86
21335,36,288,29,19,37
21336,198,459,86,29,60
21337,180,247,41,23,11
21338,78,193,75,11,88
21339,57,215,57,27,42
21340,46,507,84,10,16
21341,195,302,22,20,48
21342,100,167,51,0,24
21343,42,166,44,18,86
21344,48,678,70,27,62
21345,156,153,81,26,57
21346,58,244,89,21,57
21347,100,465,47,1,78
21348,89,399,8,29,90
21349,29,531,49,8,20
21350,143,211,14,17,56
21351,175,212,24,6,96
21352,63,171,54,26,79
21353,145,79,57,11,56
21354,24,136,30,26,92
21355,64,212,5,22,93
21356,98,161,77,13,84
21357,33,420,7,7,70
21358,37,266,39,28,49
21359,87,620,62,21,84
21360,55,114,86,7,80
21361,162,559,38,20,20
21362,48,319,20,21,24
21363,187,645,42,15,57
21364,98,293,32,22,90
21365,135,379,55,6,54
21366,93,631,91,27,79
21367,120,61,90,10,93
21368,178,108,4,5,95
21369,143,270,67,7,14
21370,40,90,28,8,33
21371,44,487,5,14,99
21372,177,508,69,24,28
21373,182,645,94,13,74
21374,113,269,99,16,61
21375,32,596,17,12,70
21376,101,136,23,18,99
21377,36,397,90,6,73
21378,52,433,89,12,22
21379,103,396,30,17,31
21380,122,243,19,2,48
21381,180,488,26,18,76
21382,51,227,31,1,22
21383,94,484,1,9,37
21384,103,653,47,28,62
21385,126,193,65,23,70
21386,181,601,44,24,75
21387,100,569,94,26,63
21388,109,461,38,13,85
21389,101,122,68,18,31
21390,38,307,66,15,91
21391,33,190,3,8,89
21392,75,581,6,17,81
21393,186,445,51,10,55
21394,97,336,86,25,89
21395,100,342,82,26,45
21396,74,251,25,21,99
21397,115,575,40,21,94
21398,26,471,14,4,41
21399,136,514,87,14,56
21400,134,653,38,0,14
21401,197,525,94,29,89
21402,50,276,66,9,65
21403,77,195,17,27,76
21404,134,525,79,4,11
21405,183,545,23,5,90
21406,65,290,11,7,67
21407,147,548,26,0,46
21408,28,608,21,25,62
21409,26,269,35,17,38
21410,83,619,58,15,44
21411,27,489,74,8,10
21412,93,229,35,4,44
21413,77,498,24,29,25
21414,142,146,76,2,40
21415,98,473,33,3,60
21416,34,613,58,7,77
21417,191,187,11,2,61
21418,179,393,51,23,63
21419,96,445,69,16,29
21420,50,187,23,2,36
21421,186,337,33,7,56
21422,65,503,88,16,52
21423,87,582,1,26,66
21424,177,160,41,23,20
21425,93,353,83,0,86
21426,195,639,15,14,81
21427,28,241,63,28,52
21428,77,460,3,13,75
21429,163,380,76,3,78
21430,103,654,5,26,15
21431,148,541,15,0,30
21432,132,554,96,17,21
21433,164,239,42,7,40
21434,44,557,69,28,76
21435,30,431,73,7,69
21436,195,518,82,22,24
21437,167,150,53,20,19
21438,44,337,17,0,14
21439,178,382,82,6,91
21440,172,590,57,3,14
21441,34,236,91,18,43
21442,94,95,47,11,93
21443,82,545,85,8,13
21444,139,218,1,7,54
21445,75,538,43,9,11
21446,163,624,86,0,57
21447,30,231,57,24,88
21448,64,347,96,25,39
21449,175,543,86,14,90
21450,183,523,98,10,48
21451,128,203,18,12,22
21452,185,60,55,13,84
21453,163,447,76,25,75
21454,28,501,48,17,30
21455,96,505,67,28,40
21456,173,174,13,0,33
21457,123,213,71,15,73
21458,172,527,45,16,61
